
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   3.050E+06 1.111E+04 3.833E+17 4.554E+02 1.427E+04 4.547E+07 2.593E-16 7.228E-10 4.358E-08 3.154E-03 4.632E-05 3.761E-08 8.543E-07 8.163E+14 1.761E+07 3.895E+00
   3.150E+06 9.502E+03 3.277E+17 3.890E+02 1.429E+04 3.931E+07 2.201E-15 7.735E-10 5.164E-08 3.254E-03 4.720E-05 3.685E-08 8.443E-07 6.980E+14 1.842E+07 3.937E+00
   3.250E+06 8.126E+03 2.803E+17 3.323E+02 1.413E+04 3.403E+07 1.388E-14 8.289E-10 6.053E-08 3.345E-03 4.799E-05 3.630E-08 8.330E-07 5.969E+14 1.901E+07 3.986E+00
   3.350E+06 6.949E+03 2.397E+17 2.818E+02 1.381E+04 2.930E+07 6.785E-14 8.894E-10 7.024E-08 3.426E-03 4.870E-05 3.569E-08 8.205E-07 5.105E+14 1.937E+07 4.014E+00
   3.450E+06 5.944E+03 2.050E+17 2.353E+02 1.338E+04 2.489E+07 2.668E-13 9.556E-10 8.090E-08 3.498E-03 4.933E-05 3.470E-08 8.066E-07 4.366E+14 1.952E+07 3.985E+00
   3.550E+06 5.084E+03 1.754E+17 1.915E+02 1.289E+04 2.065E+07 8.701E-13 1.028E-09 9.290E-08 3.561E-03 4.988E-05 3.307E-08 7.914E-07 3.734E+14 1.950E+07 3.866E+00
   3.650E+06 4.348E+03 1.500E+17 1.509E+02 1.245E+04 1.661E+07 2.418E-12 1.106E-09 1.071E-07 3.614E-03 5.034E-05 3.063E-08 7.749E-07 3.194E+14 1.943E+07 3.635E+00
   3.750E+06 3.720E+03 1.283E+17 1.144E+02 1.216E+04 1.288E+07 5.859E-12 1.192E-09 1.252E-07 3.658E-03 5.072E-05 2.745E-08 7.572E-07 2.732E+14 1.938E+07 3.298E+00
   3.850E+06 3.182E+03 1.098E+17 8.336E+01 1.210E+04 9.631E+06 1.262E-11 1.284E-09 1.494E-07 3.694E-03 5.104E-05 2.376E-08 7.380E-07 2.337E+14 1.947E+07 2.882E+00
   3.950E+06 2.722E+03 9.389E+16 5.859E+01 1.232E+04 6.958E+06 2.455E-11 1.384E-09 1.829E-07 3.721E-03 5.129E-05 1.991E-08 7.175E-07 1.999E+14 1.973E+07 2.436E+00
   4.050E+06 2.329E+03 8.033E+16 4.001E+01 1.282E+04 4.894E+06 4.378E-11 1.493E-09 2.294E-07 3.742E-03 5.148E-05 1.628E-08 6.954E-07 1.710E+14 2.015E+07 2.006E+00
   4.150E+06 1.992E+03 6.872E+16 2.683E+01 1.350E+04 3.386E+06 7.242E-11 1.611E-09 2.924E-07 3.758E-03 5.164E-05 1.311E-08 6.717E-07 1.463E+14 2.067E+07 1.628E+00
   4.250E+06 1.705E+03 5.880E+16 1.785E+01 1.425E+04 2.328E+06 1.123E-10 1.741E-09 3.749E-07 3.771E-03 5.176E-05 1.050E-08 6.464E-07 1.252E+14 2.119E+07 1.315E+00
   4.350E+06 1.459E+03 5.031E+16 1.190E+01 1.493E+04 1.603E+06 1.646E-10 1.884E-09 4.789E-07 3.780E-03 5.186E-05 8.431E-09 6.197E-07 1.071E+14 2.161E+07 1.069E+00
   4.450E+06 1.248E+03 4.305E+16 8.000E+00 1.541E+04 1.113E+06 2.298E-10 2.044E-09 6.053E-07 3.788E-03 5.194E-05 6.823E-09 5.914E-07 9.166E+13 2.185E+07 8.799E-01
   4.550E+06 1.068E+03 3.684E+16 5.445E+00 1.558E+04 7.800E+05 3.078E-10 2.222E-09 7.535E-07 3.793E-03 5.201E-05 5.582E-09 5.614E-07 7.844E+13 2.185E+07 7.374E-01
   4.650E+06 9.140E+02 3.153E+16 3.762E+00 1.539E+04 5.533E+05 3.974E-10 2.424E-09 9.217E-07 3.798E-03 5.206E-05 4.621E-09 5.298E-07 6.712E+13 2.160E+07 6.308E-01
   4.750E+06 7.822E+02 2.698E+16 2.640E+00 1.483E+04 3.973E+05 4.969E-10 2.653E-09 1.107E-06 3.802E-03 5.211E-05 3.874E-09 4.966E-07 5.744E+13 2.108E+07 5.517E-01
   4.850E+06 6.695E+02 2.309E+16 1.880E+00 1.392E+04 2.888E+05 6.041E-10 2.916E-09 1.305E-06 3.805E-03 5.216E-05 3.287E-09 4.619E-07 4.916E+13 2.031E+07 4.936E-01
   4.950E+06 5.730E+02 1.976E+16 1.356E+00 1.273E+04 2.125E+05 7.166E-10 3.217E-09 1.513E-06 3.807E-03 5.220E-05 2.824E-09 4.257E-07 4.208E+13 1.930E+07 4.514E-01
   5.050E+06 4.905E+02 1.692E+16 9.885E-01 1.134E+04 1.583E+05 8.322E-10 3.562E-09 1.726E-06 3.809E-03 5.223E-05 2.456E-09 3.884E-07 3.602E+13 1.809E+07 4.214E-01
   5.150E+06 4.198E+02 1.448E+16 7.261E-01 9.848E+03 1.193E+05 9.495E-10 3.955E-09 1.940E-06 3.811E-03 5.226E-05 2.161E-09 3.505E-07 3.083E+13 1.673E+07 4.006E-01
   5.250E+06 3.594E+02 1.240E+16 5.367E-01 8.360E+03 9.097E+04 1.069E-09 4.401E-09 2.154E-06 3.813E-03 5.229E-05 1.925E-09 3.131E-07 2.639E+13 1.527E+07 3.872E-01
   5.350E+06 3.077E+02 1.061E+16 3.985E-01 6.942E+03 7.031E+04 1.196E-09 4.902E-09 2.365E-06 3.814E-03 5.232E-05 1.737E-09 2.766E-07 2.259E+13 1.375E+07 3.803E-01
   5.450E+06 2.634E+02 9.085E+15 2.975E-01 5.637E+03 5.527E+04 1.343E-09 5.462E-09 2.572E-06 3.815E-03 5.234E-05 1.595E-09 2.413E-07 1.934E+13 1.218E+07 3.802E-01
   5.550E+06 2.255E+02 7.778E+15 2.240E-01 4.477E+03 4.441E+04 1.539E-09 6.085E-09 2.774E-06 3.816E-03 5.236E-05 1.496E-09 2.075E-07 1.656E+13 1.060E+07 3.887E-01
   5.650E+06 1.931E+02 6.659E+15 1.715E-01 3.483E+03 3.670E+04 1.831E-09 6.774E-09 2.969E-06 3.817E-03 5.238E-05 1.444E-09 1.762E-07 1.418E+13 9.019E+06 4.094E-01
   5.750E+06 1.653E+02 5.702E+15 1.347E-01 2.666E+03 3.130E+04 2.288E-09 7.536E-09 3.158E-06 3.817E-03 5.240E-05 1.438E-09 1.480E-07 1.214E+13 7.494E+06 4.472E-01
   5.850E+06 1.415E+02 4.882E+15 1.086E-01 2.009E+03 2.718E+04 3.001E-09 8.378E-09 3.340E-06 3.818E-03 5.242E-05 1.458E-09 1.232E-07 1.040E+13 6.201E+06 5.059E-01
   5.950E+06 1.212E+02 4.181E+15 9.134E-02 1.487E+03 2.550E+04 4.080E-09 9.308E-09 3.515E-06 3.818E-03 5.244E-05 1.597E-09 1.012E-07 8.906E+12 5.271E+06 6.046E-01
   6.050E+06 1.038E+02 3.580E+15 9.454E-02 1.063E+03 4.342E+04 5.640E-09 1.034E-08 3.684E-06 3.819E-03 5.245E-05 3.176E-09 8.062E-08 7.627E+12 2.938E+06 9.174E-01
   6.150E+06 8.889E+01 3.066E+15 1.237E-01 7.406E+02 1.049E+05 7.807E-09 1.147E-08 3.845E-06 3.819E-03 5.247E-05 8.957E-09 6.281E-08 6.531E+12 1.048E+06 1.799E+00
   6.250E+06 7.613E+01 2.626E+15 1.471E-01 5.129E+02 1.863E+05 1.071E-08 1.273E-08 4.001E-06 3.820E-03 5.248E-05 1.858E-08 4.881E-08 5.588E+12 4.800E+05 3.213E+00
   6.350E+06 6.520E+01 2.249E+15 1.515E-01 3.562E+02 2.599E+05 1.450E-08 1.411E-08 4.152E-06 3.821E-03 5.250E-05 3.025E-08 3.814E-08 4.776E+12 2.686E+05 4.946E+00
   6.450E+06 5.585E+01 1.926E+15 1.404E-01 2.487E+02 3.115E+05 1.936E-08 1.561E-08 4.300E-06 3.821E-03 5.252E-05 4.231E-08 3.002E-08 4.078E+12 1.656E+05 6.799E+00
   6.550E+06 4.784E+01 1.650E+15 1.206E-01 1.745E+02 3.362E+05 2.548E-08 1.722E-08 4.444E-06 3.822E-03 5.253E-05 5.330E-08 2.379E-08 3.476E+12 1.066E+05 8.602E+00
   6.650E+06 4.098E+01 1.413E+15 9.788E-02 1.232E+02 3.348E+05 3.308E-08 1.894E-08 4.586E-06 3.823E-03 5.255E-05 6.195E-08 1.900E-08 2.958E+12 6.994E+04 1.021E+01
   6.750E+06 3.510E+01 1.211E+15 7.628E-02 8.757E+01 3.126E+05 4.241E-08 2.075E-08 4.726E-06 3.824E-03 5.257E-05 6.750E-08 1.530E-08 2.513E+12 4.617E+04 1.153E+01
   6.850E+06 3.007E+01 1.037E+15 5.783E-02 6.275E+01 2.768E+05 5.372E-08 2.261E-08 4.865E-06 3.825E-03 5.258E-05 6.976E-08 1.243E-08 2.131E+12 3.048E+04 1.256E+01
   6.950E+06 2.576E+01 8.887E+14 4.315E-02 4.535E+01 2.345E+05 6.731E-08 2.451E-08 5.004E-06 3.826E-03 5.259E-05 6.898E-08 1.020E-08 1.804E+12 2.006E+04 1.333E+01
   7.050E+06 2.207E+01 7.614E+14 3.203E-02 3.309E+01 1.914E+05 8.356E-08 2.643E-08 5.143E-06 3.826E-03 5.261E-05 6.570E-08 8.449E-09 1.525E+12 1.315E+04 1.394E+01
   7.150E+06 1.891E+01 6.524E+14 2.390E-02 2.440E+01 1.513E+05 1.029E-07 2.833E-08 5.282E-06 3.827E-03 5.262E-05 6.061E-08 7.079E-09 1.287E+12 8.578E+03 1.449E+01
   7.250E+06 1.621E+01 5.590E+14 1.801E-02 1.808E+01 1.170E+05 1.260E-07 3.020E-08 5.423E-06 3.827E-03 5.263E-05 5.470E-08 5.963E-09 1.085E+12 5.563E+03 1.513E+01
   7.350E+06 1.389E+01 4.790E+14 1.369E-02 1.337E+01 8.921E+04 1.537E-07 3.202E-08 5.565E-06 3.827E-03 5.263E-05 4.866E-08 5.015E-09 9.113E+11 3.584E+03 1.596E+01
   7.450E+06 1.190E+01 4.105E+14 1.052E-02 9.855E+00 6.705E+04 1.872E-07 3.378E-08 5.707E-06 3.828E-03 5.264E-05 4.268E-08 4.207E-09 7.633E+11 2.293E+03 1.706E+01
   7.550E+06 1.020E+01 3.518E+14 8.178E-03 7.244E+00 4.967E+04 2.281E-07 3.545E-08 5.850E-06 3.828E-03 5.265E-05 3.689E-08 3.520E-09 6.371E+11 1.458E+03 1.850E+01
   7.650E+06 8.740E+00 3.015E+14 6.435E-03 5.310E+00 3.627E+04 2.784E-07 3.703E-08 5.993E-06 3.828E-03 5.265E-05 3.142E-08 2.939E-09 5.298E+11 9.202E+02 2.034E+01
   7.750E+06 7.491E+00 2.584E+14 5.118E-03 3.881E+00 2.609E+04 3.403E-07 3.850E-08 6.136E-06 3.828E-03 5.266E-05 2.638E-08 2.448E-09 4.388E+11 5.771E+02 2.266E+01
   7.850E+06 6.420E+00 2.215E+14 4.101E-03 2.828E+00 1.850E+04 4.160E-07 3.986E-08 6.276E-06 3.828E-03 5.266E-05 2.182E-08 2.035E-09 3.619E+11 3.595E+02 2.549E+01
   7.950E+06 5.503E+00 1.898E+14 3.291E-03 2.055E+00 1.293E+04 5.067E-07 4.108E-08 6.413E-06 3.828E-03 5.266E-05 1.779E-08 1.688E-09 2.971E+11 2.225E+02 2.876E+01
   8.050E+06 4.717E+00 1.627E+14 2.630E-03 1.490E+00 8.904E+03 6.127E-07 4.218E-08 6.547E-06 3.828E-03 5.267E-05 1.429E-08 1.398E-09 2.428E+11 1.369E+02 3.237E+01
   8.150E+06 4.044E+00 1.395E+14 2.081E-03 1.077E+00 6.045E+03 7.327E-07 4.314E-08 6.675E-06 3.828E-03 5.267E-05 1.132E-08 1.157E-09 1.975E+11 8.368E+01 3.612E+01
   8.250E+06 3.467E+00 1.196E+14 1.623E-03 7.766E-01 4.046E+03 8.642E-07 4.396E-08 6.795E-06 3.828E-03 5.267E-05 8.839E-09 9.557E-10 1.599E+11 5.087E+01 3.978E+01
   8.350E+06 2.972E+00 1.025E+14 1.245E-03 5.588E-01 2.672E+03 1.004E-06 4.467E-08 6.908E-06 3.828E-03 5.267E-05 6.809E-09 7.890E-10 1.289E+11 3.077E+01 4.310E+01
   8.450E+06 2.548E+00 8.789E+13 9.374E-04 4.012E-01 1.742E+03 1.147E-06 4.526E-08 7.012E-06 3.828E-03 5.267E-05 5.177E-09 6.510E-10 1.035E+11 1.854E+01 4.589E+01
   8.550E+06 2.185E+00 7.536E+13 6.935E-04 2.877E-01 1.122E+03 1.291E-06 4.575E-08 7.107E-06 3.828E-03 5.267E-05 3.888E-09 5.371E-10 8.270E+10 1.113E+01 4.798E+01
   8.650E+06 1.873E+00 6.462E+13 5.045E-04 2.060E-01 7.143E+02 1.431E-06 4.616E-08 7.192E-06 3.828E-03 5.268E-05 2.887E-09 4.433E-10 6.587E+10 6.666E+00 4.934E+01
   8.750E+06 1.606E+00 5.541E+13 3.617E-04 1.474E-01 4.502E+02 1.566E-06 4.649E-08 7.267E-06 3.828E-03 5.268E-05 2.122E-09 3.661E-10 5.229E+10 3.991E+00 4.994E+01
   8.850E+06 1.377E+00 4.751E+13 2.559E-04 1.055E-01 2.811E+02 1.693E-06 4.676E-08 7.333E-06 3.828E-03 5.268E-05 1.545E-09 3.027E-10 4.138E+10 2.392E+00 4.983E+01
   8.950E+06 1.181E+00 4.075E+13 1.791E-04 7.549E-02 1.741E+02 1.811E-06 4.697E-08 7.390E-06 3.828E-03 5.268E-05 1.116E-09 2.507E-10 3.266E+10 1.439E+00 4.909E+01
   9.050E+06 1.013E+00 3.495E+13 1.242E-04 5.410E-02 1.071E+02 1.919E-06 4.714E-08 7.438E-06 3.828E-03 5.268E-05 8.004E-10 2.081E-10 2.572E+10 8.722E-01 4.781E+01
   9.150E+06 8.689E-01 2.997E+13 8.545E-05 3.885E-02 6.545E+01 2.015E-06 4.728E-08 7.479E-06 3.828E-03 5.268E-05 5.704E-10 1.733E-10 2.022E+10 5.344E-01 4.607E+01
   9.250E+06 7.453E-01 2.571E+13 5.849E-05 2.799E-02 3.980E+01 2.100E-06 4.738E-08 7.514E-06 3.828E-03 5.268E-05 4.044E-10 1.449E-10 1.586E+10 3.328E-01 4.397E+01
   9.350E+06 6.392E-01 2.205E+13 3.990E-05 2.026E-02 2.409E+01 2.173E-06 4.747E-08 7.542E-06 3.828E-03 5.268E-05 2.854E-10 1.218E-10 1.242E+10 2.117E-01 4.161E+01
   9.450E+06 5.483E-01 1.891E+13 2.720E-05 1.475E-02 1.453E+01 2.234E-06 4.753E-08 7.565E-06 3.828E-03 5.268E-05 2.006E-10 1.031E-10 9.708E+09 1.385E-01 3.907E+01
   9.550E+06 4.704E-01 1.622E+13 1.858E-05 1.083E-02 8.733E+00 2.285E-06 4.759E-08 7.584E-06 3.828E-03 5.268E-05 1.406E-10 8.805E-11 7.574E+09 9.360E-02 3.643E+01
   9.650E+06 4.035E-01 1.392E+13 1.277E-05 8.050E-03 5.233E+00 2.327E-06 4.763E-08 7.599E-06 3.828E-03 5.268E-05 9.821E-11 7.612E-11 5.895E+09 6.558E-02 3.375E+01
   9.750E+06 3.462E-01 1.194E+13 8.854E-06 6.077E-03 3.126E+00 2.362E-06 4.766E-08 7.611E-06 3.828E-03 5.268E-05 6.838E-11 6.687E-11 4.574E+09 4.765E-02 3.105E+01
   9.850E+06 2.970E-01 1.024E+13 6.229E-06 4.684E-03 1.861E+00 2.389E-06 4.768E-08 7.620E-06 3.828E-03 5.268E-05 4.744E-11 6.000E-11 3.535E+09 3.584E-02 2.838E+01
   9.950E+06 2.548E-01 8.790E+12 4.467E-06 3.708E-03 1.112E+00 2.411E-06 4.770E-08 7.628E-06 3.828E-03 5.268E-05 3.303E-11 5.530E-11 2.717E+09 2.780E-02 2.574E+01
