
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   5.000E+04 9.561E+05 2.429E+19 1.445E+06 4.521E+06 1.178E+07 0.000E+00 2.109E-10 1.652E-11 1.416E-03 2.461E-05 3.426E-10 1.127E-02 5.100E+15 7.863E+07 1.605E-02
   1.500E+05 8.500E+05 2.209E+19 9.089E+05 3.949E+06 1.143E+07 0.000E+00 2.261E-10 2.559E-11 1.609E-03 2.661E-05 3.216E-10 6.983E-03 4.739E+15 1.005E+08 1.781E-02
   2.500E+05 7.536E+05 2.006E+19 5.423E+05 3.429E+06 1.114E+07 0.000E+00 2.423E-10 4.116E-11 1.780E-03 2.841E-05 3.120E-10 4.153E-03 4.390E+15 1.102E+08 1.957E-02
   3.500E+05 6.662E+05 1.816E+19 3.172E+05 2.774E+06 1.175E+07 0.000E+00 2.590E-10 6.753E-11 1.930E-03 3.003E-05 3.351E-10 2.262E-03 4.053E+15 1.093E+08 2.307E-02
   4.500E+05 5.875E+05 1.629E+19 2.151E+05 2.621E+06 1.262E+07 0.000E+00 2.773E-10 1.135E-10 2.064E-03 3.150E-05 3.754E-10 1.417E-03 3.702E+15 1.134E+08 2.773E-02
   5.500E+05 5.168E+05 1.464E+19 1.419E+05 2.275E+06 1.500E+07 0.000E+00 2.987E-10 1.984E-10 2.182E-03 3.285E-05 4.697E-10 7.832E-04 3.381E+15 1.108E+08 3.662E-02
   6.500E+05 4.533E+05 1.318E+19 9.591E+04 1.748E+06 2.123E+07 0.000E+00 3.232E-10 3.546E-10 2.287E-03 3.410E-05 7.044E-10 3.740E-04 3.087E+15 1.003E+08 5.723E-02
   7.500E+05 3.962E+05 1.182E+19 5.282E+04 1.280E+06 2.637E+07 0.000E+00 3.496E-10 6.514E-10 2.385E-03 3.527E-05 9.350E-10 1.662E-04 2.803E+15 8.802E+07 7.848E-02
   8.500E+05 3.451E+05 1.058E+19 3.020E+04 9.732E+05 3.763E+07 0.000E+00 3.786E-10 1.376E-09 2.479E-03 3.641E-05 1.435E-09 6.685E-05 2.530E+15 7.754E+07 1.238E-01
   9.500E+05 2.989E+05 9.624E+18 8.040E+03 3.077E+05 5.181E+07 2.678-138 4.058E-10 2.452E-09 2.569E-03 3.753E-05 2.096E-09 1.304E-05 2.313E+15 4.401E+07 1.832E-01
   1.050E+06 2.568E+05 8.857E+18 4.772E+02 2.546E+04 4.364E+07 4.669-106 4.263E-10 3.084E-09 2.654E-03 3.863E-05 1.857E-09 9.321E-07 2.129E+15 1.261E+07 1.619E-01
   1.150E+06 2.194E+05 7.567E+18 6.449E+02 2.602E+04 5.897E+07 4.542E-92 4.479E-10 3.688E-09 2.756E-03 3.974E-05 2.827E-09 9.322E-07 1.819E+15 1.168E+07 2.560E-01
   1.250E+06 1.874E+05 6.465E+18 7.240E+02 2.657E+04 6.620E+07 4.050E-80 4.719E-10 4.409E-09 2.862E-03 4.090E-05 3.578E-09 9.322E-07 1.554E+15 1.202E+07 3.365E-01
   1.350E+06 1.601E+05 5.524E+18 7.507E+02 2.714E+04 6.867E+07 6.559E-70 4.980E-10 5.273E-09 2.972E-03 4.210E-05 4.183E-09 9.319E-07 1.328E+15 1.240E+07 4.085E-01
   1.450E+06 1.368E+05 4.720E+18 7.405E+02 2.772E+04 6.779E+07 3.458E-61 5.264E-10 6.308E-09 3.084E-03 4.330E-05 4.657E-09 9.311E-07 1.135E+15 1.277E+07 4.719E-01
   1.550E+06 1.169E+05 4.033E+18 7.046E+02 2.833E+04 6.461E+07 9.776E-54 5.571E-10 7.555E-09 3.197E-03 4.449E-05 5.010E-09 9.296E-07 9.694E+14 1.315E+07 5.263E-01
   1.650E+06 9.993E+04 3.447E+18 6.535E+02 2.898E+04 6.006E+07 2.273E-47 5.904E-10 9.065E-09 3.311E-03 4.567E-05 5.263E-09 9.275E-07 8.284E+14 1.356E+07 5.725E-01
   1.750E+06 8.540E+04 2.946E+18 5.935E+02 2.969E+04 5.471E+07 6.271E-42 6.267E-10 1.090E-08 3.423E-03 4.680E-05 5.426E-09 9.246E-07 7.080E+14 1.408E+07 6.103E-01
   1.850E+06 7.298E+04 2.517E+18 5.288E+02 3.050E+04 4.894E+07 2.807E-37 6.665E-10 1.315E-08 3.534E-03 4.788E-05 5.501E-09 9.210E-07 6.051E+14 1.479E+07 6.387E-01
   1.950E+06 6.238E+04 2.152E+18 4.628E+02 3.141E+04 4.303E+07 2.661E-33 7.103E-10 1.593E-08 3.641E-03 4.891E-05 5.493E-09 9.167E-07 5.171E+14 1.573E+07 6.571E-01
   2.050E+06 5.332E+04 1.839E+18 3.987E+02 3.243E+04 3.728E+07 6.709E-30 7.588E-10 1.934E-08 3.744E-03 4.987E-05 5.414E-09 9.117E-07 4.420E+14 1.693E+07 6.661E-01
   2.150E+06 4.557E+04 1.572E+18 3.392E+02 3.353E+04 3.191E+07 5.456E-27 8.127E-10 2.354E-08 3.842E-03 5.076E-05 5.283E-09 9.062E-07 3.778E+14 1.838E+07 6.670E-01
   2.250E+06 3.896E+04 1.344E+18 2.856E+02 3.465E+04 2.706E+07 1.689E-24 8.724E-10 2.866E-08 3.934E-03 5.157E-05 5.119E-09 8.999E-07 3.230E+14 2.004E+07 6.616E-01
   2.350E+06 3.330E+04 1.149E+18 2.384E+02 3.574E+04 2.276E+07 2.291E-22 9.388E-10 3.485E-08 4.019E-03 5.231E-05 4.930E-09 8.929E-07 2.761E+14 2.183E+07 6.510E-01
   2.450E+06 2.847E+04 9.820E+17 1.972E+02 3.671E+04 1.899E+07 1.535E-20 1.012E-09 4.224E-08 4.096E-03 5.298E-05 4.721E-09 8.850E-07 2.360E+14 2.365E+07 6.355E-01
   2.550E+06 2.434E+04 8.395E+17 1.613E+02 3.747E+04 1.569E+07 5.636E-19 1.094E-09 5.094E-08 4.167E-03 5.358E-05 4.485E-09 8.762E-07 2.018E+14 2.537E+07 6.140E-01
   2.650E+06 2.081E+04 7.178E+17 1.299E+02 3.794E+04 1.278E+07 1.237E-17 1.185E-09 6.102E-08 4.229E-03 5.410E-05 4.211E-09 8.662E-07 1.725E+14 2.688E+07 5.852E-01
