
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   2.750E+06 1.773E+04 5.747E+17 6.790E+03 8.546E+00 1.121E+08 0.000E+00 3.466E-12 2.648E-12 2.978E-05 5.264E-06 6.552E-06 5.616E-06 1.207E+17 1.830E+06 6.005E+00
   2.850E+06 1.525E+04 4.919E+17 8.069E+03 1.351E+01 1.304E+08 0.000E+00 5.394E-12 4.793E-12 3.690E-05 5.551E-06 7.187E-06 5.732E-06 1.033E+17 2.348E+06 8.178E+00
   2.950E+06 1.312E+04 4.213E+17 9.537E+03 2.093E+01 1.510E+08 4.935-288 8.214E-12 8.491E-12 4.617E-05 5.901E-06 7.760E-06 5.850E-06 8.847E+16 3.015E+06 1.107E+01
   3.050E+06 1.129E+04 3.611E+17 1.117E+04 3.171E+01 1.732E+08 1.081-249 1.222E-11 1.471E-11 5.827E-05 6.331E-06 8.232E-06 5.969E-06 7.583E+16 3.864E+06 1.485E+01
   3.150E+06 9.729E+03 3.098E+17 1.293E+04 4.696E+01 1.964E+08 8.383-217 1.776E-11 2.490E-11 7.405E-05 6.861E-06 8.560E-06 6.089E-06 6.504E+16 4.931E+06 1.966E+01
   3.250E+06 8.388E+03 2.659E+17 1.471E+04 6.775E+01 2.189E+08 1.438-188 2.517E-11 4.104E-11 9.460E-05 7.510E-06 8.703E-06 6.208E-06 5.583E+16 6.250E+06 2.558E+01
   3.350E+06 7.240E+03 2.271E+17 1.624E+04 9.427E+01 2.369E+08 2.621-164 3.477E-11 6.562E-11 1.215E-04 8.296E-06 8.584E-06 6.327E-06 4.767E+16 7.782E+06 3.257E+01
   3.450E+06 6.260E+03 1.940E+17 1.746E+04 1.264E+02 2.496E+08 1.447-143 4.666E-11 1.012E-10 1.558E-04 9.227E-06 8.261E-06 6.443E-06 4.073E+16 9.530E+06 4.038E+01
   3.550E+06 5.422E+03 1.661E+17 1.841E+04 1.634E+02 2.583E+08 8.030-126 6.088E-11 1.501E-10 1.990E-04 1.031E-05 7.814E-06 6.555E-06 3.486E+16 1.148E+07 4.904E+01
   3.650E+06 4.704E+03 1.424E+17 1.917E+04 2.037E+02 2.642E+08 1.296-110 7.735E-11 2.148E-10 2.541E-04 1.155E-05 7.302E-06 6.660E-06 2.990E+16 1.363E+07 5.879E+01
