
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   3.550E+06 5.935E+03 1.818E+17 1.113E+04 2.934E+03 2.711E+08 1.917E-27 3.221E-10 4.674E-09 1.239E-03 2.631E-05 1.204E-06 3.453E-06 3.821E+15 2.071E+07 5.143E+01
   3.650E+06 5.169E+03 1.565E+17 9.940E+03 3.098E+03 2.389E+08 3.291E-25 3.551E-10 5.673E-09 1.480E-03 2.885E-05 1.032E-06 3.491E-06 3.289E+15 2.081E+07 5.294E+01
   3.750E+06 4.502E+03 1.376E+17 9.105E+03 3.325E+03 2.178E+08 2.809E-23 3.876E-10 6.878E-09 1.717E-03 3.129E-05 9.222E-07 3.513E-06 2.892E+15 2.090E+07 5.464E+01
   3.850E+06 3.917E+03 1.207E+17 8.108E+03 3.561E+03 1.938E+08 1.419E-21 4.204E-10 8.372E-09 1.954E-03 3.365E-05 8.214E-07 3.523E-06 2.537E+15 2.064E+07 5.518E+01
   3.950E+06 3.403E+03 1.058E+17 7.028E+03 3.810E+03 1.683E+08 4.483E-20 4.535E-10 1.022E-08 2.186E-03 3.589E-05 7.276E-07 3.522E-06 2.224E+15 2.014E+07 5.446E+01
   4.050E+06 2.953E+03 9.300E+16 6.004E+03 4.086E+03 1.445E+08 9.337E-19 4.870E-10 1.251E-08 2.407E-03 3.799E-05 6.456E-07 3.511E-06 1.955E+15 1.957E+07 5.290E+01
   4.150E+06 2.558E+03 8.161E+16 5.004E+03 4.371E+03 1.214E+08 1.360E-17 5.212E-10 1.533E-08 2.617E-03 3.993E-05 5.685E-07 3.493E-06 1.715E+15 1.894E+07 5.032E+01
   4.250E+06 2.211E+03 7.150E+16 4.069E+03 4.656E+03 9.967E+07 1.440E-16 5.563E-10 1.878E-08 2.809E-03 4.168E-05 4.963E-07 3.468E-06 1.503E+15 1.830E+07 4.685E+01
   4.350E+06 1.908E+03 6.227E+16 3.187E+03 4.909E+03 7.891E+07 1.150E-15 5.927E-10 2.293E-08 2.980E-03 4.321E-05 4.253E-07 3.438E-06 1.309E+15 1.762E+07 4.241E+01
   4.450E+06 1.645E+03 5.416E+16 2.440E+03 5.134E+03 6.114E+07 7.099E-15 6.306E-10 2.786E-08 3.124E-03 4.449E-05 3.613E-07 3.403E-06 1.138E+15 1.701E+07 3.761E+01
   4.550E+06 1.416E+03 4.706E+16 1.830E+03 5.323E+03 4.648E+07 3.495E-14 6.706E-10 3.364E-08 3.242E-03 4.553E-05 3.047E-07 3.363E-06 9.888E+14 1.649E+07 3.276E+01
   4.650E+06 1.218E+03 4.083E+16 1.348E+03 5.475E+03 3.476E+07 1.411E-13 7.134E-10 4.041E-08 3.335E-03 4.637E-05 2.553E-07 3.319E-06 8.580E+14 1.607E+07 2.810E+01
   4.750E+06 1.045E+03 3.538E+16 9.773E+02 5.605E+03 2.561E+07 4.787E-13 7.597E-10 4.843E-08 3.407E-03 4.702E-05 2.125E-07 3.271E-06 7.435E+14 1.574E+07 2.378E+01
   4.850E+06 8.963E+02 3.062E+16 6.972E+02 5.746E+03 1.860E+07 1.395E-12 8.103E-10 5.828E-08 3.461E-03 4.753E-05 1.755E-07 3.219E-06 6.434E+14 1.553E+07 1.987E+01
   4.950E+06 7.674E+02 2.647E+16 4.890E+02 5.953E+03 1.330E+07 3.558E-12 8.660E-10 7.109E-08 3.500E-03 4.792E-05 1.436E-07 3.164E-06 5.561E+14 1.550E+07 1.635E+01
   5.050E+06 6.563E+02 2.275E+16 3.307E+02 6.263E+03 9.175E+06 8.077E-12 9.275E-10 8.871E-08 3.529E-03 4.821E-05 1.143E-07 3.104E-06 4.779E+14 1.563E+07 1.310E+01
   5.150E+06 5.609E+02 1.953E+16 2.197E+02 6.752E+03 6.226E+06 1.651E-11 9.952E-10 1.137E-07 3.549E-03 4.843E-05 8.979E-08 3.040E-06 4.104E+14 1.603E+07 1.033E+01
   5.250E+06 4.791E+02 1.676E+16 1.441E+02 7.444E+03 4.172E+06 3.081E-11 1.070E-09 1.494E-07 3.563E-03 4.859E-05 6.985E-08 2.973E-06 3.522E+14 1.668E+07 8.061E+00
   5.350E+06 4.089E+02 1.438E+16 9.389E+01 8.317E+03 2.778E+06 5.314E-11 1.151E-09 1.993E-07 3.572E-03 4.872E-05 5.410E-08 2.902E-06 3.020E+14 1.752E+07 6.265E+00
   5.450E+06 3.487E+02 1.232E+16 6.129E+01 9.304E+03 1.851E+06 8.557E-11 1.241E-09 2.671E-07 3.578E-03 4.882E-05 4.199E-08 2.827E-06 2.588E+14 1.844E+07 4.891E+00
   5.550E+06 2.972E+02 1.055E+16 4.037E+01 1.031E+04 1.241E+06 1.298E-10 1.338E-09 3.557E-07 3.582E-03 4.890E-05 3.285E-08 2.746E-06 2.216E+14 1.935E+07 3.866E+00
   5.650E+06 2.531E+02 9.029E+15 2.700E+01 1.122E+04 8.406E+05 1.870E-10 1.445E-09 4.669E-07 3.584E-03 4.897E-05 2.598E-08 2.661E-06 1.896E+14 2.013E+07 3.114E+00
   5.750E+06 2.153E+02 7.722E+15 1.842E+01 1.194E+04 5.758E+05 2.576E-10 1.563E-09 6.014E-07 3.585E-03 4.902E-05 2.080E-08 2.571E-06 1.622E+14 2.072E+07 2.566E+00
   5.850E+06 1.831E+02 6.599E+15 1.285E+01 1.239E+04 3.989E+05 3.411E-10 1.693E-09 7.584E-07 3.585E-03 4.907E-05 1.687E-08 2.476E-06 1.386E+14 2.108E+07 2.172E+00
   5.950E+06 1.556E+02 5.635E+15 9.179E+00 1.252E+04 2.795E+05 4.363E-10 1.837E-09 9.359E-07 3.584E-03 4.912E-05 1.384E-08 2.375E-06 1.183E+14 2.116E+07 1.892E+00
   6.050E+06 1.321E+02 4.786E+15 6.615E+00 1.228E+04 1.938E+05 5.414E-10 1.998E-09 1.131E-06 3.585E-03 4.916E-05 1.129E-08 2.269E-06 1.005E+14 2.091E+07 1.680E+00
   6.150E+06 1.122E+02 4.065E+15 4.893E+00 1.174E+04 1.359E+05 6.535E-10 2.180E-09 1.338E-06 3.586E-03 4.919E-05 9.322E-09 2.159E-06 8.535E+13 2.039E+07 1.538E+00
   6.250E+06 9.535E+01 3.453E+15 3.706E+00 1.096E+04 9.632E+04 7.702E-10 2.386E-09 1.553E-06 3.587E-03 4.922E-05 7.777E-09 2.045E-06 7.250E+13 1.963E+07 1.447E+00
   6.350E+06 8.100E+01 2.933E+15 2.863E+00 1.002E+04 6.900E+04 8.891E-10 2.623E-09 1.772E-06 3.587E-03 4.925E-05 6.557E-09 1.928E-06 6.158E+13 1.866E+07 1.396E+00
   6.450E+06 6.881E+01 2.492E+15 2.245E+00 8.984E+03 4.996E+04 1.009E-09 2.895E-09 1.992E-06 3.588E-03 4.928E-05 5.588E-09 1.810E-06 5.231E+13 1.750E+07 1.373E+00
   6.550E+06 5.846E+01 2.117E+15 1.780E+00 7.911E+03 3.657E+04 1.127E-09 3.209E-09 2.210E-06 3.588E-03 4.930E-05 4.814E-09 1.691E-06 4.444E+13 1.618E+07 1.371E+00
   6.650E+06 4.967E+01 1.799E+15 1.419E+00 6.857E+03 2.696E+04 1.244E-09 3.572E-09 2.425E-06 3.588E-03 4.933E-05 4.177E-09 1.572E-06 3.775E+13 1.475E+07 1.384E+00
   6.750E+06 4.220E+01 1.528E+15 1.126E+00 5.862E+03 1.947E+04 1.358E-09 3.989E-09 2.636E-06 3.588E-03 4.935E-05 3.549E-09 1.455E-06 3.207E+13 1.367E+07 1.396E+00
   6.850E+06 3.586E+01 1.299E+15 8.837E-01 4.942E+03 1.333E+04 1.473E-09 4.464E-09 2.841E-06 3.589E-03 4.937E-05 2.861E-09 1.340E-06 2.725E+13 1.433E+07 1.401E+00
   6.950E+06 3.047E+01 1.104E+15 7.688E-01 4.066E+03 1.466E+04 1.595E-09 5.002E-09 3.038E-06 3.589E-03 4.939E-05 3.701E-09 1.213E-06 2.315E+13 1.194E+07 1.584E+00
   7.050E+06 2.589E+01 9.378E+14 9.461E-01 3.247E+03 3.920E+04 1.743E-09 5.607E-09 3.227E-06 3.589E-03 4.941E-05 1.165E-08 1.073E-06 1.967E+13 3.465E+06 2.593E+00
   7.150E+06 2.201E+01 7.970E+14 1.238E+00 2.570E+03 7.812E+04 1.955E-09 6.283E-09 3.406E-06 3.589E-03 4.942E-05 2.731E-08 9.469E-07 1.671E+13 1.197E+06 4.522E+00
   7.250E+06 1.870E+01 6.774E+14 1.424E+00 2.022E+03 1.132E+05 2.296E-09 7.036E-09 3.575E-06 3.590E-03 4.944E-05 4.654E-08 8.350E-07 1.419E+13 5.662E+05 6.943E+00
   7.350E+06 1.590E+01 5.757E+14 1.484E+00 1.576E+03 1.394E+05 2.856E-09 7.872E-09 3.733E-06 3.590E-03 4.946E-05 6.745E-08 7.330E-07 1.205E+13 3.138E+05 9.699E+00
   7.450E+06 1.351E+01 4.893E+14 1.440E+00 1.218E+03 1.550E+05 3.754E-09 8.802E-09 3.883E-06 3.590E-03 4.948E-05 8.820E-08 6.409E-07 1.023E+13 1.898E+05 1.266E+01
   7.550E+06 1.148E+01 4.160E+14 1.325E+00 9.345E+02 1.602E+05 5.122E-09 9.835E-09 4.023E-06 3.591E-03 4.950E-05 1.073E-07 5.584E-07 8.674E+12 1.205E+05 1.574E+01
   7.650E+06 9.763E+00 3.536E+14 1.174E+00 7.127E+02 1.569E+05 7.101E-09 1.098E-08 4.157E-06 3.591E-03 4.951E-05 1.235E-07 4.849E-07 7.351E+12 7.851E+04 1.889E+01
   7.750E+06 8.299E+00 3.006E+14 1.012E+00 5.407E+02 1.469E+05 9.839E-09 1.225E-08 4.285E-06 3.592E-03 4.953E-05 1.361E-07 4.198E-07 6.225E+12 5.189E+04 2.211E+01
   7.850E+06 7.056E+00 2.555E+14 8.542E-01 4.083E+02 1.327E+05 1.350E-08 1.365E-08 4.409E-06 3.592E-03 4.954E-05 1.446E-07 3.624E-07 5.266E+12 3.452E+04 2.544E+01
   7.950E+06 5.995E+00 2.187E+14 7.302E-01 3.090E+02 1.210E+05 1.825E-08 1.518E-08 4.530E-06 3.588E-03 4.956E-05 1.542E-07 3.120E-07 4.479E+12 2.351E+04 2.945E+01
   8.050E+06 5.086E+00 1.880E+14 6.282E-01 2.344E+02 1.105E+05 2.437E-08 1.685E-08 4.650E-06 3.572E-03 4.957E-05 1.646E-07 2.681E-07 3.822E+12 1.623E+04 3.414E+01
   8.150E+06 4.308E+00 1.603E+14 5.233E-01 1.760E+02 9.411E+04 3.217E-08 1.865E-08 4.771E-06 3.555E-03 4.958E-05 1.652E-07 2.301E-07 3.231E+12 1.089E+04 3.878E+01
   8.250E+06 3.643E+00 1.374E+14 4.422E-01 1.327E+02 8.099E+04 4.190E-08 2.055E-08 4.894E-06 3.517E-03 4.959E-05 1.675E-07 1.973E-07 2.743E+12 7.386E+03 4.438E+01
   8.350E+06 3.075E+00 1.168E+14 3.656E-01 9.897E+01 6.519E+04 5.398E-08 2.254E-08 5.019E-06 3.500E-03 4.960E-05 1.596E-07 1.689E-07 2.303E+12 4.840E+03 5.034E+01
   8.450E+06 2.593E+00 9.938E+13 3.045E-01 7.388E+01 5.210E+04 6.870E-08 2.458E-08 5.146E-06 3.472E-03 4.961E-05 1.510E-07 1.445E-07 1.934E+12 3.164E+03 5.740E+01
   8.550E+06 2.182E+00 8.458E+13 2.544E-01 5.512E+01 4.097E+04 8.656E-08 2.663E-08 5.277E-06 3.438E-03 4.962E-05 1.409E-07 1.235E-07 1.621E+12 2.050E+03 6.566E+01
   8.650E+06 1.835E+00 7.113E+13 2.096E-01 4.062E+01 2.984E+04 1.082E-07 2.867E-08 5.411E-06 3.438E-03 4.963E-05 1.220E-07 1.055E-07 1.339E+12 1.273E+03 7.527E+01
   8.750E+06 1.543E+00 5.982E+13 1.735E-01 2.989E+01 2.137E+04 1.341E-07 3.066E-08 5.548E-06 3.438E-03 4.964E-05 1.039E-07 9.008E-08 1.104E+12 7.835E+02 8.678E+01
   8.850E+06 1.298E+00 5.031E+13 1.442E-01 2.199E+01 1.508E+04 1.653E-07 3.256E-08 5.686E-06 3.438E-03 4.964E-05 8.716E-08 7.686E-08 9.076E+11 4.785E+02 1.005E+02
   8.950E+06 1.092E+00 4.231E+13 1.204E-01 1.617E+01 1.047E+04 2.030E-07 3.437E-08 5.825E-06 3.438E-03 4.965E-05 7.201E-08 6.559E-08 7.441E+11 2.900E+02 1.170E+02
   9.050E+06 9.188E-01 3.540E+13 1.005E-01 1.182E+01 6.984E+03 2.490E-07 3.606E-08 5.964E-06 3.456E-03 4.965E-05 5.708E-08 5.600E-08 6.050E+11 1.721E+02 1.369E+02
   9.150E+06 7.744E-01 2.952E+13 8.381E-02 8.616E+00 4.509E+03 3.049E-07 3.762E-08 6.101E-06 3.488E-03 4.966E-05 4.379E-08 4.784E-08 4.887E+11 1.006E+02 1.609E+02
   9.250E+06 6.536E-01 2.479E+13 7.026E-02 6.325E+00 2.958E+03 3.717E-07 3.902E-08 6.234E-06 3.503E-03 4.966E-05 3.406E-08 4.093E-08 3.961E+11 5.947E+01 1.880E+02
   9.350E+06 5.523E-01 2.078E+13 5.867E-02 4.645E+00 1.900E+03 4.504E-07 4.028E-08 6.362E-06 3.525E-03 4.967E-05 2.594E-08 3.513E-08 3.195E+11 3.492E+01 2.188E+02
   9.450E+06 4.673E-01 1.745E+13 4.874E-02 3.427E+00 1.211E+03 5.404E-07 4.138E-08 6.485E-06 3.547E-03 4.967E-05 1.957E-08 3.029E-08 2.573E+11 2.052E+01 2.518E+02
   9.550E+06 3.959E-01 1.471E+13 4.031E-02 2.551E+00 7.750E+02 6.398E-07 4.234E-08 6.600E-06 3.560E-03 4.967E-05 1.480E-08 2.629E-08 2.074E+11 1.217E+01 2.852E+02
   9.650E+06 3.358E-01 1.238E+13 3.306E-02 1.912E+00 4.864E+02 7.463E-07 4.316E-08 6.707E-06 3.579E-03 4.967E-05 1.098E-08 2.303E-08 1.664E+11 7.219E+00 3.181E+02
   9.750E+06 2.851E-01 1.043E+13 2.701E-02 1.450E+00 3.027E+02 8.564E-07 4.385E-08 6.806E-06 3.588E-03 4.967E-05 8.087E-09 2.043E-08 1.334E+11 4.329E+00 3.484E+02
   9.850E+06 2.425E-01 8.783E+12 2.203E-02 1.116E+00 1.850E+02 9.667E-07 4.444E-08 6.894E-06 3.594E-03 4.967E-05 5.860E-09 1.843E-08 1.067E+11 2.630E+00 3.753E+02
   9.950E+06 2.066E-01 7.408E+12 1.807E-02 8.773E-01 1.136E+02 1.074E-06 4.492E-08 6.973E-06 3.599E-03 4.968E-05 4.261E-09 1.698E-08 8.533E+10 1.653E+00 3.973E+02
