   7.55E+06 4.66E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.54E-06 2.67E-06 2.07E-05 1.28E-07
   7.85E+06 4.72E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   8.15E+06 4.75E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   8.45E+06 4.77E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   8.75E+06 4.79E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.05E+06 4.80E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.35E+06 4.80E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.65E+06 4.80E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.95E+06 4.80E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 3.22E-06 1.81E-03 2.92E-04 2.16E-03 5.09E-03 3.46E-04 2.05E-03 5.39E-08
   3.50E+05 4.40E-06 2.01E-03 3.41E-04 2.45E-03 5.99E-03 3.99E-04 2.73E-03 8.90E-08
   6.50E+05 5.81E-06 1.77E-03 3.16E-04 2.50E-03 5.44E-03 4.41E-04 3.29E-03 8.04E-07
   9.50E+05 7.04E-06 2.13E-03 3.75E-04 2.69E-03 6.59E-03 4.48E-04 3.31E-03 2.31E-07
   1.25E+06 7.52E-06 2.13E-03 3.77E-04 2.72E-03 6.62E-03 4.58E-04 3.44E-03 2.66E-07
   1.55E+06 7.95E-06 2.12E-03 3.77E-04 2.73E-03 6.59E-03 4.66E-04 3.55E-03 3.01E-07
   1.85E+06 8.34E-06 2.11E-03 3.76E-04 2.74E-03 6.57E-03 4.71E-04 3.62E-03 3.38E-07
   2.15E+06 8.71E-06 2.10E-03 3.75E-04 2.75E-03 6.55E-03 4.75E-04 3.67E-03 3.80E-07
   2.45E+06 9.06E-06 2.10E-03 3.75E-04 2.75E-03 6.53E-03 4.77E-04 3.70E-03 4.25E-07
   2.75E+06 9.37E-06 2.10E-03 3.74E-04 2.76E-03 6.52E-03 4.78E-04 3.71E-03 4.73E-07
   3.05E+06 9.64E-06 2.09E-03 3.74E-04 2.76E-03 6.51E-03 4.78E-04 3.72E-03 5.20E-07
   3.35E+06 9.89E-06 2.09E-03 3.74E-04 2.76E-03 6.51E-03 4.78E-04 3.72E-03 5.65E-07
   3.65E+06 1.01E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 6.06E-07
   3.95E+06 1.03E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 6.44E-07
   4.25E+06 1.04E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 6.77E-07
   4.55E+06 1.06E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 7.05E-07
   4.85E+06 1.07E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 7.29E-07
   5.15E+06 1.07E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 7.50E-07
   5.45E+06 1.08E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 7.66E-07
   5.75E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 7.79E-07
   6.05E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 7.89E-07
   6.35E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 7.95E-07
   6.65E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 7.99E-07
   6.95E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.01E-07
   7.25E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.02E-07
   7.55E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.03E-07
   7.85E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.03E-07
   8.15E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.04E-07
   8.45E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.04E-07
   8.75E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.04E-07
   9.05E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.04E-07
   9.35E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.04E-07
   9.65E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.04E-07
   9.95E+06 1.09E-05 2.09E-03 3.74E-04 2.76E-03 6.50E-03 4.79E-04 3.72E-03 8.04E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.26E-02 2.75E-04 3.13E-03 2.30E-05 5.97E-05 5.43E-04 4.53E-07 3.86E-08
   3.50E+05 2.29E-02 3.26E-04 3.86E-03 3.09E-05 7.45E-05 6.96E-04 5.19E-07 6.49E-08
   6.50E+05 2.25E-02 3.52E-04 3.90E-03 3.76E-05 8.97E-05 8.04E-04 5.73E-07 1.11E-07
   9.50E+05 2.28E-02 3.63E-04 4.41E-03 4.17E-05 1.01E-04 8.88E-04 6.22E-07 1.72E-07
   1.25E+06 2.27E-02 3.70E-04 4.49E-03 4.40E-05 1.08E-04 9.65E-04 6.70E-07 2.03E-07
   1.55E+06 2.26E-02 3.75E-04 4.52E-03 4.61E-05 1.14E-04 1.04E-03 7.10E-07 2.35E-07
   1.85E+06 2.25E-02 3.78E-04 4.54E-03 4.77E-05 1.20E-04 1.10E-03 7.40E-07 2.69E-07
   2.15E+06 2.25E-02 3.80E-04 4.55E-03 4.90E-05 1.24E-04 1.16E-03 7.61E-07 3.06E-07
   2.45E+06 2.25E-02 3.81E-04 4.56E-03 4.99E-05 1.27E-04 1.20E-03 7.76E-07 3.46E-07
   2.75E+06 2.25E-02 3.82E-04 4.56E-03 5.06E-05 1.29E-04 1.23E-03 7.86E-07 3.88E-07
   3.05E+06 2.25E-02 3.82E-04 4.56E-03 5.11E-05 1.31E-04 1.26E-03 7.92E-07 4.33E-07
   3.35E+06 2.25E-02 3.82E-04 4.55E-03 5.15E-05 1.32E-04 1.27E-03 7.96E-07 4.79E-07
   3.65E+06 2.25E-02 3.82E-04 4.55E-03 5.19E-05 1.33E-04 1.28E-03 7.98E-07 5.24E-07
   3.95E+06 2.25E-02 3.82E-04 4.55E-03 5.25E-05 1.34E-04 1.28E-03 7.99E-07 5.68E-07
   4.25E+06 2.25E-02 3.82E-04 4.55E-03 5.33E-05 1.35E-04 1.29E-03 8.00E-07 6.08E-07
   4.55E+06 2.25E-02 3.82E-04 4.55E-03 5.43E-05 1.35E-04 1.29E-03 8.01E-07 6.44E-07
   4.85E+06 2.25E-02 3.82E-04 4.55E-03 5.54E-05 1.36E-04 1.29E-03 8.01E-07 6.75E-07
   5.15E+06 2.25E-02 3.82E-04 4.55E-03 5.64E-05 1.36E-04 1.29E-03 8.02E-07 7.02E-07
   5.45E+06 2.25E-02 3.82E-04 4.55E-03 5.73E-05 1.36E-04 1.29E-03 8.02E-07 7.27E-07
   5.75E+06 2.25E-02 3.82E-04 4.55E-03 5.80E-05 1.36E-04 1.29E-03 8.02E-07 7.47E-07
   6.05E+06 2.25E-02 3.82E-04 4.55E-03 5.85E-05 1.37E-04 1.29E-03 8.02E-07 7.65E-07
   6.35E+06 2.25E-02 3.82E-04 4.55E-03 5.90E-05 1.37E-04 1.29E-03 8.02E-07 7.79E-07
   6.65E+06 2.25E-02 3.82E-04 4.55E-03 5.93E-05 1.37E-04 1.29E-03 8.02E-07 7.89E-07
   6.95E+06 2.25E-02 3.82E-04 4.55E-03 5.96E-05 1.37E-04 1.29E-03 8.02E-07 7.95E-07
   7.25E+06 2.25E-02 3.82E-04 4.55E-03 5.98E-05 1.37E-04 1.29E-03 8.02E-07 7.99E-07
   7.55E+06 2.25E-02 3.82E-04 4.55E-03 6.00E-05 1.37E-04 1.29E-03 8.02E-07 8.01E-07
   7.85E+06 2.25E-02 3.82E-04 4.55E-03 6.01E-05 1.37E-04 1.29E-03 8.02E-07 8.03E-07
   8.15E+06 2.25E-02 3.82E-04 4.55E-03 6.02E-05 1.37E-04 1.29E-03 8.02E-07 8.03E-07
   8.45E+06 2.25E-02 3.82E-04 4.55E-03 6.02E-05 1.37E-04 1.29E-03 8.02E-07 8.03E-07
   8.75E+06 2.25E-02 3.82E-04 4.55E-03 6.03E-05 1.37E-04 1.29E-03 8.02E-07 8.04E-07
   9.05E+06 2.25E-02 3.82E-04 4.55E-03 6.03E-05 1.37E-04 1.29E-03 8.02E-07 8.04E-07
   9.35E+06 2.25E-02 3.82E-04 4.55E-03 6.03E-05 1.37E-04 1.29E-03 8.02E-07 8.04E-07
   9.65E+06 2.25E-02 3.82E-04 4.55E-03 6.03E-05 1.37E-04 1.29E-03 8.02E-07 8.04E-07
   9.95E+06 2.25E-02 3.82E-04 4.55E-03 6.03E-05 1.37E-04 1.29E-03 8.02E-07 8.04E-07
 N =   1  EMAX = 3.52E-10 FOR HO2     AT Z = 6.85E+06 U = 7.42E-14 RHS = 2.61E-23  DT = 1.00E-07  TIME = 1.00E-08
 N =   4  EMAX = 3.52E-07 FOR HO2     AT Z = 6.85E+06 U = 7.42E-14 RHS = 2.61E-20  DT = 1.00E-04  TIME = 1.11E-05
 N =   7  EMAX = 3.09E-04 FOR HO2     AT Z = 6.85E+06 U = 7.42E-14 RHS = 2.29E-17  DT = 1.00E-01  TIME = 1.11E-02
 N =  10  EMAX = 2.60E-03 FOR NO3     AT Z = 6.95E+06 U = 1.40E-22 RHS = 3.64E-25  DT = 1.25E+01  TIME = 3.11E+00
 N =  13  EMAX = 4.60E-03 FOR HOCL    AT Z = 8.45E+06 U = 8.77E-28 RHS = 4.04E-30  DT = 6.25E+02  TIME = 3.91E+02
 N =  16  EMAX = 4.36E-03 FOR HOCL    AT Z = 5.35E+06 U = 7.20E-16 RHS = 3.14E-18  DT = 5.00E+03  TIME = 4.77E+03
 N =  19  EMAX = 5.43E-03 FOR HNO3    AT Z = 5.55E+06 U = 2.97E-19 RHS = 1.61E-21  DT = 4.00E+04  TIME = 3.98E+04
 N =  22  EMAX = 2.33E+01 FOR HOCL    AT Z = 9.15E+06 U = 6.32E-30 RHS = 1.47E-28  DT = 4.36E+04  TIME = 1.72E+05
 RETRY TIME STEP BECAUSE EMAX=   23.3058012312912     
 RETRY TIME STEP BECAUSE EMAX=   9.79760328646774     
 RETRY TIME STEP BECAUSE EMAX=   3.99737215749016     
 N =  25  EMAX = 2.00E+02 FOR HOCL    AT Z = 9.15E+06 U = 6.32E-30 RHS = 1.27E-27  DT = 5.45E+03  TIME = 1.30E+05
 RETRY TIME STEP BECAUSE EMAX=   200.461386703300     
 RETRY TIME STEP BECAUSE EMAX=   443.242112865668     
 RETRY TIME STEP BECAUSE EMAX=   134.018405960696     
 N =  28  EMAX = 1.74E+01 FOR HOCL    AT Z = 9.15E+06 U = 6.32E-30 RHS =-1.10E-28  DT = 6.81E+02  TIME = 1.25E+05
 RETRY TIME STEP BECAUSE EMAX=   17.4472709410664     
 RETRY TIME STEP BECAUSE EMAX=   15.6588727634468     
 RETRY TIME STEP BECAUSE EMAX=   1.72320329399400     
 N =  31  EMAX = 4.69E+00 FOR HOCL    AT Z = 9.15E+06 U = 6.32E-30 RHS =-2.96E-29  DT = 8.51E+01  TIME = 1.24E+05
 RETRY TIME STEP BECAUSE EMAX=   4.68649803102340     
 RETRY TIME STEP BECAUSE EMAX=   1.55209412180963     
 RETRY TIME STEP BECAUSE EMAX=   1.75587610237615     
 N =  34  EMAX = 8.73E-01 FOR HOCL    AT Z = 9.15E+06 U = 6.32E-30 RHS =-5.51E-30  DT = 1.06E+01  TIME = 1.24E+05
 RETRY TIME STEP BECAUSE EMAX=  0.872884686113687     
 N =  37  EMAX = 2.99E-03 FOR HOCL    AT Z = 9.15E+06 U = 6.40E-30 RHS =-1.91E-32  DT = 4.43E+02  TIME = 1.24E+05
 N =  40  EMAX = 3.40E-03 FOR HNO3    AT Z = 6.55E+06 U = 3.53E-23 RHS = 1.20E-25  DT = 8.86E+03  TIME = 1.30E+05
 N =  43  EMAX = 2.11E-03 FOR HNO3    AT Z = 6.95E+06 U = 1.83E-24 RHS = 3.85E-27  DT = 1.77E+05  TIME = 1.92E+05
 RETRY TIME STEP BECAUSE EMAX=   3.26299170407861     
 N =  46  EMAX = 3.09E-03 FOR H2O2    AT Z = 9.95E+06 U = 5.44E-27 RHS = 1.68E-29  DT = 3.54E+05  TIME = 5.46E+05
 N =  49  EMAX = 4.50E-03 FOR HSO     AT Z = 1.95E+06 U = 5.43E-28 RHS =-2.44E-30  DT = 2.84E+06  TIME = 3.03E+06
 N =  52  EMAX = 1.46E-02 FOR HSO     AT Z = 1.65E+06 U = 1.26E-27 RHS =-1.84E-29  DT = 1.28E+07  TIME = 2.00E+07
 N =  55  EMAX = 3.32E-02 FOR HSO     AT Z = 1.65E+06 U = 1.24E-27 RHS =-4.13E-29  DT = 3.73E+07  TIME = 8.07E+07
 N =  58  EMAX = 7.31E-02 FOR HSO     AT Z = 1.95E+06 U = 5.37E-28 RHS = 3.93E-29  DT = 2.67E+08  TIME = 4.09E+08
 N =  61  EMAX = 8.33E-04 FOR H2CO    AT Z = 5.65E+06 U = 4.11E-18 RHS = 3.42E-21  DT = 2.94E+10  TIME = 3.91E+09
 N =  64  EMAX = 5.95E-05 FOR H2CO    AT Z = 3.65E+06 U = 1.29E-16 RHS =-7.66E-21  DT = 2.94E+13  TIME = 3.26E+12
 N =  67  EMAX = 1.50E-05 FOR CH3CL   AT Z = 2.75E+06 U = 4.80E-19 RHS =-7.18E-24  DT = 2.94E+16  TIME = 3.26E+15

Information on upper boundary conditions
BOVERH= 3.545E+13 VEFF(LH)=  4.018E+00 BOVERH2= 2.549E+13 VEFF(LH2)=  2.889E+00
BOVERCH4=  1.092E+13 VEFF(LCH4)=  1.237E+00 BOVERH2O-  1.052E+13 VEFF(LH2O)=  1.193E+00
VEFF(LO2)=  1.629E+00   VEFF(LCO2)=  9.536E-02


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 2.11E-10 0.00E+00 3.84E-14 0.00E+00 1.65E-11 3.59E-04 1.42E-03 2.46E-05 2.23E-05 2.02E-05 1.84E-04
   3.50E+05 2.59E-10 0.00E+00 8.45E-13 0.00E+00 6.75E-11 4.34E-04 1.93E-03 3.00E-05 2.87E-05 2.51E-05 2.00E-04
   6.50E+05 3.23E-10 0.00E+00 7.01E-12 0.00E+00 3.55E-10 4.89E-04 2.29E-03 3.41E-05 3.33E-05 2.86E-05 2.13E-04
   9.50E+05 4.06E-10 2.68-138 2.85E-11 1.29-137 2.45E-09 5.36E-04 2.57E-03 3.75E-05 3.69E-05 3.15E-05 2.26E-04
   1.25E+06 4.72E-10 4.05E-80 4.27E-11 1.94E-79 4.41E-09 5.84E-04 2.86E-03 4.09E-05 4.00E-05 3.42E-05 2.40E-04
   1.55E+06 5.57E-10 9.78E-54 6.09E-11 4.69E-53 7.56E-09 6.30E-04 3.20E-03 4.45E-05 4.29E-05 3.65E-05 2.56E-04
   1.85E+06 6.66E-10 2.81E-37 8.56E-11 1.35E-36 1.32E-08 6.74E-04 3.53E-03 4.79E-05 4.54E-05 3.85E-05 2.71E-04
   2.15E+06 8.13E-10 5.46E-27 1.20E-10 2.62E-26 2.35E-08 7.12E-04 3.84E-03 5.08E-05 4.74E-05 4.01E-05 2.82E-04
   2.45E+06 1.01E-09 1.54E-20 1.67E-10 7.37E-20 4.22E-08 7.44E-04 4.10E-03 5.30E-05 4.90E-05 4.13E-05 2.89E-04
   2.75E+06 1.29E-09 1.75E-16 2.31E-10 8.40E-16 7.25E-08 7.67E-04 4.28E-03 5.46E-05 5.01E-05 4.21E-05 2.94E-04
   3.05E+06 1.68E-09 6.40E-14 3.10E-10 3.07E-13 1.16E-07 7.82E-04 4.41E-03 5.56E-05 5.08E-05 4.26E-05 2.96E-04
   3.35E+06 2.26E-09 2.72E-12 4.02E-10 1.30E-11 1.74E-07 7.92E-04 4.49E-03 5.63E-05 5.13E-05 4.30E-05 2.98E-04
   3.65E+06 3.14E-09 2.99E-11 5.04E-10 1.43E-10 2.82E-07 7.97E-04 4.54E-03 5.67E-05 5.16E-05 4.32E-05 2.99E-04
   3.95E+06 4.46E-09 1.49E-10 6.10E-10 6.67E-10 5.35E-07 8.01E-04 4.57E-03 5.70E-05 5.18E-05 4.33E-05 2.99E-04
   4.25E+06 6.30E-09 6.05E-10 7.17E-10 1.81E-09 1.01E-06 8.03E-04 4.58E-03 5.71E-05 5.19E-05 4.34E-05 3.00E-04
   4.55E+06 8.75E-09 2.45E-09 8.18E-10 3.47E-09 1.66E-06 8.05E-04 4.60E-03 5.73E-05 5.19E-05 4.34E-05 3.00E-04
   4.85E+06 1.20E-08 7.92E-09 9.11E-10 5.36E-09 2.38E-06 8.05E-04 4.60E-03 5.74E-05 5.20E-05 4.35E-05 3.00E-04
   5.15E+06 1.61E-08 1.98E-08 9.97E-10 7.32E-09 3.10E-06 8.06E-04 4.61E-03 5.74E-05 5.20E-05 4.35E-05 3.00E-04
   5.45E+06 2.10E-08 4.17E-08 1.08E-09 9.42E-09 3.79E-06 8.06E-04 4.61E-03 5.75E-05 5.20E-05 4.35E-05 3.01E-04
   5.75E+06 2.65E-08 7.95E-08 1.15E-09 1.20E-08 4.45E-06 8.07E-04 4.61E-03 5.75E-05 5.21E-05 4.35E-05 3.01E-04
   6.05E+06 3.19E-08 1.43E-07 1.21E-09 1.57E-08 5.07E-06 8.07E-04 4.61E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   6.35E+06 3.68E-08 2.55E-07 1.25E-09 2.17E-08 5.64E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   6.65E+06 4.08E-08 4.54E-07 1.29E-09 3.22E-08 6.15E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   6.95E+06 4.37E-08 7.71E-07 1.31E-09 4.91E-08 6.60E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   7.25E+06 4.56E-08 1.17E-06 1.33E-09 7.10E-08 6.96E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   7.55E+06 4.67E-08 1.57E-06 1.34E-09 9.35E-08 7.23E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   7.85E+06 4.72E-08 1.91E-06 1.34E-09 1.13E-07 7.41E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   8.15E+06 4.75E-08 2.17E-06 1.34E-09 1.28E-07 7.53E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   8.45E+06 4.77E-08 2.33E-06 1.35E-09 1.38E-07 7.59E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   8.75E+06 4.77E-08 2.43E-06 1.35E-09 1.43E-07 7.63E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   9.05E+06 4.78E-08 2.48E-06 1.35E-09 1.46E-07 7.65E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   9.35E+06 4.78E-08 2.51E-06 1.35E-09 1.48E-07 7.66E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   9.65E+06 4.78E-08 2.52E-06 1.35E-09 1.49E-07 7.66E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04
   9.95E+06 4.78E-08 2.53E-06 1.35E-09 1.49E-07 7.67E-06 8.07E-04 4.62E-03 5.76E-05 5.21E-05 4.35E-05 3.01E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.07E-05 7.98E-08 1.74E-05 6.39E-60 3.02E-03 1.05E-04 2.36E-06 1.22E-07 9.75E-06 9.46E-10
   3.50E+05 0.00E+00 2.52E-05 1.25E-07 2.63E-05 9.59E-17 3.47E-03 1.30E-04 3.31E-06 2.37E-07 1.11E-05 3.17E-09
   6.50E+05 0.00E+00 2.84E-05 1.89E-07 3.74E-05 1.14E-09 3.83E-03 1.52E-04 4.50E-06 4.68E-07 1.21E-05 1.28E-07
   9.50E+05 4.82-135 3.11E-05 2.51E-07 4.74E-05 1.89E-08 4.16E-03 1.70E-04 5.60E-06 8.11E-07 1.31E-05 1.77E-08
   1.25E+06 7.29E-77 3.38E-05 2.81E-07 5.26E-05 3.74E-08 4.47E-03 1.86E-04 6.02E-06 9.53E-07 1.37E-05 2.22E-08
   1.55E+06 1.76E-50 3.66E-05 3.10E-07 5.77E-05 7.20E-08 4.74E-03 2.04E-04 6.41E-06 1.09E-06 1.42E-05 2.69E-08
   1.85E+06 5.05E-34 3.92E-05 3.37E-07 6.24E-05 1.30E-07 4.94E-03 2.20E-04 6.78E-06 1.24E-06 1.47E-05 3.25E-08
   2.15E+06 9.82E-24 4.13E-05 3.61E-07 6.66E-05 2.22E-07 5.08E-03 2.34E-04 7.13E-06 1.39E-06 1.53E-05 3.92E-08
   2.45E+06 2.76E-17 4.30E-05 3.84E-07 7.02E-05 3.52E-07 5.18E-03 2.45E-04 7.47E-06 1.55E-06 1.59E-05 4.71E-08
   2.75E+06 3.15E-13 4.42E-05 4.05E-07 7.33E-05 5.18E-07 5.25E-03 2.54E-04 7.79E-06 1.71E-06 1.65E-05 5.60E-08
   3.05E+06 1.15E-10 4.50E-05 4.25E-07 7.60E-05 7.05E-07 5.29E-03 2.59E-04 8.09E-06 1.87E-06 1.72E-05 6.52E-08
   3.35E+06 4.89E-09 4.55E-05 4.42E-07 7.83E-05 8.94E-07 5.32E-03 2.63E-04 8.35E-06 2.00E-06 1.77E-05 7.43E-08
   3.65E+06 5.36E-08 4.58E-05 4.58E-07 8.02E-05 1.07E-06 5.33E-03 2.66E-04 8.58E-06 2.13E-06 1.83E-05 8.30E-08
   3.95E+06 2.50E-07 4.60E-05 4.72E-07 8.19E-05 1.23E-06 5.34E-03 2.68E-04 8.78E-06 2.24E-06 1.87E-05 9.11E-08
   4.25E+06 6.76E-07 4.61E-05 4.83E-07 8.33E-05 1.36E-06 5.35E-03 2.69E-04 8.95E-06 2.33E-06 1.91E-05 9.84E-08
   4.55E+06 1.28E-06 4.62E-05 4.93E-07 8.45E-05 1.47E-06 5.35E-03 2.71E-04 9.09E-06 2.41E-06 1.95E-05 1.05E-07
   4.85E+06 1.94E-06 4.62E-05 5.02E-07 8.54E-05 1.56E-06 5.36E-03 2.71E-04 9.21E-06 2.48E-06 1.98E-05 1.10E-07
   5.15E+06 2.55E-06 4.63E-05 5.09E-07 8.62E-05 1.63E-06 5.36E-03 2.72E-04 9.30E-06 2.53E-06 2.00E-05 1.15E-07
   5.45E+06 3.09E-06 4.63E-05 5.14E-07 8.69E-05 1.69E-06 5.36E-03 2.73E-04 9.38E-06 2.57E-06 2.02E-05 1.19E-07
   5.75E+06 3.53E-06 4.63E-05 5.19E-07 8.74E-05 1.74E-06 5.36E-03 2.73E-04 9.44E-06 2.61E-06 2.04E-05 1.22E-07
   6.05E+06 3.87E-06 4.64E-05 5.23E-07 8.79E-05 1.77E-06 5.36E-03 2.73E-04 9.48E-06 2.63E-06 2.05E-05 1.24E-07
   6.35E+06 4.14E-06 4.64E-05 5.26E-07 8.82E-05 1.80E-06 5.36E-03 2.74E-04 9.51E-06 2.65E-06 2.06E-05 1.26E-07
   6.65E+06 4.33E-06 4.64E-05 5.28E-07 8.85E-05 1.82E-06 5.36E-03 2.74E-04 9.53E-06 2.66E-06 2.06E-05 1.27E-07
   6.95E+06 4.48E-06 4.64E-05 5.29E-07 8.86E-05 1.83E-06 5.36E-03 2.74E-04 9.54E-06 2.66E-06 2.07E-05 1.27E-07
   7.25E+06 4.59E-06 4.64E-05 5.30E-07 8.87E-05 1.84E-06 5.36E-03 2.74E-04 9.54E-06 2.67E-06 2.07E-05 1.28E-07
   7.55E+06 4.66E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.54E-06 2.67E-06 2.07E-05 1.28E-07
   7.85E+06 4.72E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   8.15E+06 4.75E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   8.45E+06 4.77E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   8.75E+06 4.79E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.05E+06 4.80E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.35E+06 4.80E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.65E+06 4.80E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.95E+06 4.80E-06 4.64E-05 5.31E-07 8.88E-05 1.84E-06 5.36E-03 2.74E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 3.22E-06 1.81E-03 2.92E-04 2.16E-03 5.09E-03 3.46E-04 2.06E-03 5.39E-08
   3.50E+05 4.40E-06 2.01E-03 3.41E-04 2.45E-03 5.99E-03 3.99E-04 2.73E-03 8.90E-08
   6.50E+05 5.81E-06 1.77E-03 3.16E-04 2.50E-03 5.44E-03 4.41E-04 3.29E-03 8.04E-07
