
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   1.050E+06 2.568E+05 8.857E+18 2.111E+03 1.033E+04 1.931E+08 1.265-108 3.012E-10 1.252E-09 1.257E-03 2.646E-05 1.734E-08 9.321E-07 2.128E+15 9.845E+06 7.163E-01
   1.150E+06 2.194E+05 7.567E+18 2.460E+03 1.281E+04 2.244E+08 2.351E-94 3.432E-10 1.811E-09 1.430E-03 2.879E-05 2.074E-08 9.343E-07 1.818E+15 9.641E+06 9.745E-01
   1.250E+06 1.874E+05 6.465E+18 2.436E+03 1.501E+04 2.212E+08 3.708E-82 3.870E-10 2.474E-09 1.640E-03 3.135E-05 2.087E-08 9.386E-07 1.554E+15 1.028E+07 1.124E+00
   1.350E+06 1.601E+05 5.524E+18 2.155E+03 1.709E+04 1.942E+08 1.004E-71 4.321E-10 3.270E-09 1.866E-03 3.398E-05 1.883E-08 9.459E-07 1.327E+15 1.093E+07 1.155E+00
   1.450E+06 1.368E+05 4.720E+18 1.810E+03 1.907E+04 1.615E+08 8.494E-63 4.780E-10 4.228E-09 2.092E-03 3.653E-05 1.635E-08 9.554E-07 1.134E+15 1.165E+07 1.124E+00
   1.550E+06 1.169E+05 4.033E+18 1.484E+03 2.096E+04 1.310E+08 3.731E-55 5.247E-10 5.382E-09 2.306E-03 3.893E-05 1.408E-08 9.655E-07 9.691E+14 1.243E+07 1.067E+00
   1.650E+06 9.993E+04 3.447E+18 1.203E+03 2.276E+04 1.052E+08 1.306E-48 5.724E-10 6.774E-09 2.504E-03 4.115E-05 1.219E-08 9.745E-07 8.282E+14 1.327E+07 1.003E+00
   1.750E+06 8.540E+04 2.946E+18 9.734E+02 2.446E+04 8.456E+07 5.241E-43 6.218E-10 8.463E-09 2.687E-03 4.319E-05 1.068E-08 9.813E-07 7.077E+14 1.417E+07 9.432E-01
   1.850E+06 7.298E+04 2.517E+18 7.918E+02 2.611E+04 6.849E+07 3.291E-38 6.736E-10 1.052E-08 2.856E-03 4.508E-05 9.528E-09 9.854E-07 6.048E+14 1.518E+07 8.939E-01
   1.950E+06 6.238E+04 2.152E+18 6.488E+02 2.772E+04 5.605E+07 4.218E-34 7.288E-10 1.306E-08 3.012E-03 4.682E-05 8.649E-09 9.868E-07 5.169E+14 1.636E+07 8.559E-01
   2.050E+06 5.332E+04 1.839E+18 5.353E+02 2.934E+04 4.628E+07 1.387E-30 7.883E-10 1.618E-08 3.156E-03 4.845E-05 7.973E-09 9.859E-07 4.418E+14 1.775E+07 8.269E-01
   2.150E+06 4.557E+04 1.572E+18 4.434E+02 3.097E+04 3.844E+07 1.422E-27 8.529E-10 2.004E-08 3.291E-03 4.997E-05 7.431E-09 9.830E-07 3.776E+14 1.936E+07 8.036E-01
   2.250E+06 3.896E+04 1.344E+18 3.674E+02 3.262E+04 3.201E+07 5.379E-25 9.237E-10 2.481E-08 3.416E-03 5.140E-05 6.973E-09 9.786E-07 3.228E+14 2.117E+07 7.826E-01
   2.350E+06 3.330E+04 1.149E+18 3.037E+02 3.422E+04 2.662E+07 8.673E-23 1.001E-09 3.063E-08 3.531E-03 5.274E-05 6.562E-09 9.727E-07 2.760E+14 2.310E+07 7.614E-01
   2.450E+06 2.847E+04 9.820E+17 2.494E+02 3.571E+04 2.202E+07 6.744E-21 1.086E-09 3.766E-08 3.636E-03 5.399E-05 6.168E-09 9.654E-07 2.359E+14 2.503E+07 7.369E-01
   2.550E+06 2.434E+04 8.395E+17 2.025E+02 3.699E+04 1.804E+07 2.811E-19 1.180E-09 4.605E-08 3.732E-03 5.514E-05 5.759E-09 9.568E-07 2.017E+14 2.683E+07 7.061E-01
   2.650E+06 2.081E+04 7.178E+17 1.616E+02 3.797E+04 1.455E+07 6.877E-18 1.282E-09 5.588E-08 3.817E-03 5.620E-05 5.311E-09 9.467E-07 1.724E+14 2.840E+07 6.661E-01
   2.750E+06 1.779E+04 6.137E+17 1.261E+02 3.858E+04 1.150E+07 1.067E-16 1.396E-09 6.722E-08 3.893E-03 5.717E-05 4.812E-09 9.351E-07 1.474E+14 2.963E+07 6.155E-01
   2.850E+06 1.521E+04 5.248E+17 9.600E+01 3.875E+04 8.877E+06 1.121E-15 1.522E-09 8.011E-08 3.959E-03 5.804E-05 4.272E-09 9.218E-07 1.261E+14 3.051E+07 5.558E-01
   2.950E+06 1.301E+04 4.487E+17 7.132E+01 3.846E+04 6.705E+06 8.437E-15 1.663E-09 9.453E-08 4.017E-03 5.882E-05 3.720E-09 9.066E-07 1.078E+14 3.102E+07 4.910E-01
   3.050E+06 1.112E+04 3.837E+17 5.190E+01 3.770E+04 4.974E+06 4.776E-14 1.821E-09 1.105E-07 4.066E-03 5.952E-05 3.188E-09 8.893E-07 9.219E+13 3.119E+07 4.260E-01
   3.150E+06 9.514E+03 3.282E+17 3.719E+01 3.653E+04 3.644E+06 2.118E-13 2.000E-09 1.280E-07 4.108E-03 6.014E-05 2.703E-09 8.698E-07 7.884E+13 3.107E+07 3.649E-01
   3.250E+06 8.136E+03 2.806E+17 2.635E+01 3.508E+04 2.649E+06 7.624E-13 2.203E-09 1.474E-07 4.145E-03 6.068E-05 2.277E-09 8.479E-07 6.743E+13 3.072E+07 3.102E-01
   3.350E+06 6.959E+03 2.400E+17 1.853E+01 3.351E+04 1.917E+06 2.294E-12 2.434E-09 1.696E-07 4.175E-03 6.116E-05 1.913E-09 8.233E-07 5.767E+13 3.023E+07 2.625E-01
   3.450E+06 5.952E+03 2.053E+17 1.294E+01 3.208E+04 1.383E+06 5.923E-12 2.699E-09 1.963E-07 4.201E-03 6.158E-05 1.603E-09 7.960E-07 4.933E+13 2.970E+07 2.218E-01
   3.550E+06 5.091E+03 1.756E+17 8.991E+00 3.100E+04 9.949E+05 1.341E-11 3.003E-09 2.305E-07 4.224E-03 6.196E-05 1.341E-09 7.661E-07 4.220E+13 2.922E+07 1.872E-01
   3.650E+06 4.355E+03 1.502E+17 6.225E+00 3.041E+04 7.139E+05 2.719E-11 3.350E-09 2.759E-07 4.243E-03 6.228E-05 1.120E-09 7.337E-07 3.610E+13 2.886E+07 1.582E-01
   3.750E+06 3.725E+03 1.285E+17 4.313E+00 3.027E+04 5.115E+05 5.028E-11 3.746E-09 3.372E-07 4.259E-03 6.256E-05 9.346E-10 6.987E-07 3.088E+13 2.862E+07 1.346E-01
   3.850E+06 3.187E+03 1.099E+17 3.011E+00 3.042E+04 3.669E+05 8.665E-11 4.195E-09 4.187E-07 4.273E-03 6.281E-05 7.811E-10 6.610E-07 2.642E+13 2.842E+07 1.160E-01
   3.950E+06 2.726E+03 9.404E+16 2.135E+00 3.060E+04 2.644E+05 1.425E-10 4.699E-09 5.241E-07 4.285E-03 6.303E-05 6.562E-10 6.208E-07 2.261E+13 2.817E+07 1.024E-01
   4.050E+06 2.333E+03 8.046E+16 1.552E+00 3.047E+04 1.921E+05 2.291E-10 5.262E-09 6.554E-07 4.295E-03 6.322E-05 5.560E-10 5.778E-07 1.934E+13 2.775E+07 9.349E-02
   4.150E+06 1.996E+03 6.884E+16 1.163E+00 2.978E+04 1.413E+05 3.678E-10 5.886E-09 8.130E-07 4.304E-03 6.339E-05 4.769E-10 5.321E-07 1.655E+13 2.705E+07 8.889E-02
   4.250E+06 1.708E+03 5.890E+16 9.002E-01 2.838E+04 1.055E+05 5.950E-10 6.574E-09 9.953E-07 4.311E-03 6.353E-05 4.155E-10 4.841E-07 1.417E+13 2.600E+07 8.842E-02
   4.350E+06 1.461E+03 5.040E+16 7.193E-01 2.626E+04 8.024E+04 9.656E-10 7.330E-09 1.199E-06 4.317E-03 6.366E-05 3.687E-10 4.345E-07 1.213E+13 2.459E+07 9.198E-02
   4.450E+06 1.250E+03 4.313E+16 5.893E-01 2.350E+04 6.234E+04 1.554E-09 8.157E-09 1.420E-06 4.323E-03 6.377E-05 3.344E-10 3.838E-07 1.038E+13 2.281E+07 9.970E-02
   4.550E+06 1.070E+03 3.691E+16 4.899E-01 2.027E+04 4.965E+04 2.447E-09 9.062E-09 1.653E-06 4.327E-03 6.387E-05 3.109E-10 3.323E-07 8.889E+12 2.067E+07 1.119E-01
   4.650E+06 9.158E+02 3.159E+16 4.092E-01 1.683E+04 4.066E+04 3.742E-09 1.005E-08 1.893E-06 4.331E-03 6.395E-05 2.972E-10 2.814E-07 7.614E+12 1.827E+07 1.289E-01
   4.750E+06 7.837E+02 2.703E+16 3.399E-01 1.342E+04 3.438E+04 5.536E-09 1.113E-08 2.137E-06 4.335E-03 6.403E-05 2.934E-10 2.324E-07 6.525E+12 1.574E+07 1.515E-01
   4.850E+06 6.708E+02 2.314E+16 2.782E-01 1.027E+04 3.020E+04 7.928E-09 1.231E-08 2.381E-06 4.338E-03 6.409E-05 3.009E-10 1.864E-07 5.595E+12 1.315E+07 1.806E-01
   4.950E+06 5.742E+02 1.980E+16 2.231E-01 7.547E+03 2.774E+04 1.102E-08 1.358E-08 2.625E-06 4.340E-03 6.415E-05 3.227E-10 1.451E-07 4.800E+12 1.061E+07 2.174E-01
   5.050E+06 4.915E+02 1.695E+16 1.753E-01 5.339E+03 2.681E+04 1.493E-08 1.496E-08 2.868E-06 4.342E-03 6.420E-05 3.642E-10 1.098E-07 4.122E+12 8.226E+06 2.637E-01
   5.150E+06 4.207E+02 1.451E+16 1.355E-01 3.666E+03 2.730E+04 1.979E-08 1.644E-08 3.108E-06 4.344E-03 6.424E-05 4.330E-10 8.128E-08 3.543E+12 6.100E+06 3.217E-01
   5.250E+06 3.601E+02 1.242E+16 1.039E-01 2.471E+03 2.896E+04 2.575E-08 1.801E-08 3.345E-06 4.346E-03 6.428E-05 5.364E-10 5.946E-08 3.047E+12 4.346E+06 3.940E-01
   5.350E+06 3.083E+02 1.064E+16 7.953E-02 1.648E+03 3.162E+04 3.299E-08 1.967E-08 3.579E-06 4.347E-03 6.432E-05 6.839E-10 4.331E-08 2.622E+12 3.029E+06 4.836E-01
   5.450E+06 2.640E+02 9.105E+15 6.205E-02 1.085E+03 3.958E+04 4.172E-08 2.140E-08 3.809E-06 4.348E-03 6.435E-05 9.996E-10 3.127E-08 2.256E+12 1.931E+06 6.104E-01
   5.550E+06 2.260E+02 7.796E+15 5.148E-02 6.974E+02 6.405E+04 5.216E-08 2.319E-08 4.035E-06 4.349E-03 6.437E-05 1.889E-09 2.217E-08 1.941E+12 9.610E+05 8.343E-01
   5.650E+06 1.935E+02 6.675E+15 4.386E-02 4.415E+02 1.028E+05 6.463E-08 2.502E-08 4.256E-06 4.350E-03 6.440E-05 3.539E-09 1.554E-08 1.668E+12 4.581E+05 1.184E+00
   5.750E+06 1.657E+02 5.715E+15 3.601E-02 2.785E+02 1.404E+05 7.946E-08 2.686E-08 4.472E-06 4.351E-03 6.442E-05 5.646E-09 1.090E-08 1.430E+12 2.459E+05 1.620E+00
   5.850E+06 1.419E+02 4.894E+15 2.804E-02 1.758E+02 1.674E+05 9.710E-08 2.870E-08 4.683E-06 4.352E-03 6.444E-05 7.859E-09 7.668E-09 1.222E+12 1.451E+05 2.093E+00
   5.950E+06 1.215E+02 4.191E+15 2.080E-02 1.111E+02 1.801E+05 1.181E-07 3.053E-08 4.889E-06 4.353E-03 6.446E-05 9.874E-09 5.424E-09 1.040E+12 9.031E+04 2.563E+00
   6.050E+06 1.041E+02 3.589E+15 1.487E-02 7.075E+01 1.787E+05 1.433E-07 3.231E-08 5.090E-06 4.354E-03 6.448E-05 1.144E-08 3.873E-09 8.820E+11 5.770E+04 2.997E+00
   6.150E+06 8.912E+01 3.074E+15 1.037E-02 4.541E+01 1.661E+05 1.734E-07 3.404E-08 5.286E-06 4.355E-03 6.449E-05 1.241E-08 2.795E-09 7.447E+11 3.727E+04 3.380E+00
   6.250E+06 7.633E+01 2.633E+15 7.125E-03 2.942E+01 1.465E+05 2.099E-07 3.569E-08 5.476E-06 4.355E-03 6.451E-05 1.277E-08 2.040E-09 6.259E+11 2.413E+04 3.715E+00
   6.350E+06 6.538E+01 2.255E+15 4.877E-03 1.927E+01 1.233E+05 2.544E-07 3.726E-08 5.661E-06 4.356E-03 6.452E-05 1.255E-08 1.510E-09 5.235E+11 1.558E+04 4.013E+00
   6.450E+06 5.600E+01 1.932E+15 3.350E-03 1.275E+01 9.980E+04 3.088E-07 3.873E-08 5.840E-06 4.356E-03 6.453E-05 1.186E-08 1.131E-09 4.358E+11 1.001E+04 4.296E+00
   6.550E+06 4.797E+01 1.655E+15 2.320E-03 8.512E+00 7.811E+04 3.748E-07 4.009E-08 6.012E-06 4.357E-03 6.454E-05 1.084E-08 8.557E-10 3.609E+11 6.387E+03 4.589E+00
   6.650E+06 4.109E+01 1.417E+15 1.624E-03 5.730E+00 5.927E+04 4.540E-07 4.132E-08 6.178E-06 4.357E-03 6.454E-05 9.597E-09 6.545E-10 2.974E+11 4.046E+03 4.904E+00
   6.750E+06 3.520E+01 1.214E+15 1.152E-03 3.893E+00 4.370E+04 5.469E-07 4.243E-08 6.335E-06 4.357E-03 6.455E-05 8.259E-09 5.061E-10 2.440E+11 2.544E+03 5.251E+00
   6.850E+06 3.016E+01 1.040E+15 8.270E-04 2.670E+00 3.138E+04 6.529E-07 4.340E-08 6.484E-06 4.358E-03 6.456E-05 6.923E-09 3.958E-10 1.993E+11 1.589E+03 5.626E+00
   6.950E+06 2.584E+01 8.913E+14 6.001E-04 1.849E+00 2.201E+04 7.707E-07 4.425E-08 6.624E-06 4.358E-03 6.456E-05 5.667E-09 3.133E-10 1.623E+11 9.868E+02 6.020E+00
   7.050E+06 2.214E+01 7.636E+14 4.396E-04 1.295E+00 1.512E+04 8.977E-07 4.498E-08 6.754E-06 4.358E-03 6.456E-05 4.542E-09 2.512E-10 1.318E+11 6.100E+02 6.420E+00
   7.150E+06 1.897E+01 6.543E+14 3.249E-04 9.187E-01 1.019E+04 1.031E-06 4.560E-08 6.874E-06 4.358E-03 6.457E-05 3.574E-09 2.043E-10 1.069E+11 3.758E+02 6.808E+00
   7.250E+06 1.625E+01 5.607E+14 2.400E-04 6.555E-01 6.770E+03 1.168E-06 4.612E-08 6.984E-06 4.358E-03 6.457E-05 2.771E-09 1.674E-10 8.649E+10 2.306E+02 7.161E+00
   7.350E+06 1.393E+01 4.805E+14 1.752E-04 4.668E-01 4.439E+03 1.304E-06 4.656E-08 7.084E-06 4.358E-03 6.457E-05 2.120E-09 1.372E-10 6.964E+10 1.406E+02 7.446E+00
   7.450E+06 1.194E+01 4.117E+14 1.262E-04 3.316E-01 2.875E+03 1.439E-06 4.692E-08 7.174E-06 4.358E-03 6.457E-05 1.602E-09 1.122E-10 5.581E+10 8.527E+01 7.647E+00
   7.550E+06 1.023E+01 3.529E+14 8.974E-05 2.349E-01 1.840E+03 1.568E-06 4.721E-08 7.253E-06 4.358E-03 6.457E-05 1.197E-09 9.178E-11 4.453E+10 5.149E+01 7.761E+00
   7.650E+06 8.768E+00 3.024E+14 6.305E-05 1.661E-01 1.165E+03 1.691E-06 4.745E-08 7.324E-06 4.358E-03 6.458E-05 8.836E-10 7.498E-11 3.540E+10 3.099E+01 7.787E+00
   7.750E+06 7.515E+00 2.592E+14 4.382E-05 1.172E-01 7.294E+02 1.806E-06 4.765E-08 7.384E-06 4.358E-03 6.458E-05 6.456E-10 6.123E-11 2.804E+10 1.861E+01 7.733E+00
   7.850E+06 6.441E+00 2.222E+14 3.016E-05 8.260E-02 4.524E+02 1.911E-06 4.780E-08 7.437E-06 4.358E-03 6.458E-05 4.672E-10 4.999E-11 2.214E+10 1.118E+01 7.605E+00
   7.950E+06 5.521E+00 1.904E+14 2.057E-05 5.814E-02 2.782E+02 2.007E-06 4.793E-08 7.482E-06 4.358E-03 6.458E-05 3.352E-10 4.080E-11 1.744E+10 6.722E+00 7.414E+00
   8.050E+06 4.733E+00 1.633E+14 1.392E-05 4.089E-02 1.698E+02 2.092E-06 4.802E-08 7.520E-06 4.358E-03 6.458E-05 2.386E-10 3.331E-11 1.370E+10 4.058E+00 7.172E+00
   8.150E+06 4.057E+00 1.400E+14 9.365E-06 2.875E-02 1.029E+02 2.167E-06 4.810E-08 7.551E-06 4.358E-03 6.458E-05 1.687E-10 2.720E-11 1.075E+10 2.466E+00 6.890E+00
   8.250E+06 3.478E+00 1.200E+14 6.265E-06 2.020E-02 6.200E+01 2.231E-06 4.816E-08 7.578E-06 4.358E-03 6.458E-05 1.186E-10 2.222E-11 8.414E+09 1.514E+00 6.581E+00
   8.350E+06 2.982E+00 1.029E+14 4.174E-06 1.420E-02 3.716E+01 2.285E-06 4.821E-08 7.599E-06 4.358E-03 6.458E-05 8.289E-11 1.817E-11 6.579E+09 9.432E-01 6.255E+00
   8.450E+06 2.557E+00 8.820E+13 2.772E-06 9.986E-03 2.218E+01 2.331E-06 4.825E-08 7.617E-06 4.358E-03 6.458E-05 5.770E-11 1.486E-11 5.139E+09 5.991E-01 5.922E+00
   8.550E+06 2.192E+00 7.562E+13 1.838E-06 7.028E-03 1.319E+01 2.369E-06 4.828E-08 7.632E-06 4.358E-03 6.458E-05 4.002E-11 1.218E-11 4.011E+09 3.902E-01 5.589E+00
   8.650E+06 1.880E+00 6.484E+13 1.217E-06 4.951E-03 7.821E+00 2.401E-06 4.830E-08 7.644E-06 4.358E-03 6.458E-05 2.767E-11 9.989E-12 3.128E+09 2.619E-01 5.263E+00
   8.750E+06 1.612E+00 5.560E+13 8.061E-07 3.493E-03 4.626E+00 2.427E-06 4.832E-08 7.653E-06 4.358E-03 6.458E-05 1.909E-11 8.208E-12 2.439E+09 1.819E-01 4.947E+00
   8.850E+06 1.382E+00 4.768E+13 5.343E-07 2.469E-03 2.732E+00 2.448E-06 4.834E-08 7.661E-06 4.358E-03 6.458E-05 1.315E-11 6.758E-12 1.901E+09 1.310E-01 4.644E+00
   8.950E+06 1.186E+00 4.089E+13 3.547E-07 1.749E-03 1.611E+00 2.465E-06 4.835E-08 7.667E-06 4.358E-03 6.458E-05 9.039E-12 5.578E-12 1.481E+09 9.785E-02 4.356E+00
   9.050E+06 1.017E+00 3.507E+13 2.361E-07 1.242E-03 9.492E-01 2.479E-06 4.836E-08 7.673E-06 4.358E-03 6.458E-05 6.210E-12 4.618E-12 1.154E+09 7.560E-02 4.083E+00
   9.150E+06 8.720E-01 3.008E+13 1.576E-07 8.858E-04 5.589E-01 2.490E-06 4.836E-08 7.677E-06 4.358E-03 6.458E-05 4.263E-12 3.836E-12 8.985E+08 6.015E-02 3.825E+00
   9.250E+06 7.480E-01 2.580E+13 1.056E-07 6.342E-04 3.290E-01 2.499E-06 4.837E-08 7.680E-06 4.358E-03 6.458E-05 2.926E-12 3.201E-12 6.995E+08 4.904E-02 3.583E+00
   9.350E+06 6.416E-01 2.213E+13 7.116E-08 4.566E-04 1.937E-01 2.507E-06 4.837E-08 7.683E-06 4.358E-03 6.458E-05 2.008E-12 2.686E-12 5.443E+08 4.075E-02 3.353E+00
   9.450E+06 5.503E-01 1.898E+13 4.826E-08 3.311E-04 1.140E-01 2.513E-06 4.838E-08 7.685E-06 4.358E-03 6.458E-05 1.378E-12 2.270E-12 4.232E+08 3.435E-02 3.137E+00
   9.550E+06 4.721E-01 1.628E+13 3.300E-08 2.423E-04 6.707E-02 2.517E-06 4.838E-08 7.687E-06 4.358E-03 6.458E-05 9.450E-13 1.936E-12 3.286E+08 2.926E-02 2.932E+00
   9.650E+06 4.050E-01 1.397E+13 2.282E-08 1.796E-04 3.944E-02 2.521E-06 4.838E-08 7.688E-06 4.358E-03 6.458E-05 6.477E-13 1.672E-12 2.546E+08 2.510E-02 2.736E+00
   9.750E+06 3.475E-01 1.199E+13 1.601E-08 1.353E-04 2.316E-02 2.524E-06 4.838E-08 7.689E-06 4.358E-03 6.458E-05 4.434E-13 1.468E-12 1.967E+08 2.162E-02 2.548E+00
   9.850E+06 2.981E-01 1.028E+13 1.144E-08 1.041E-04 1.358E-02 2.527E-06 4.839E-08 7.690E-06 4.358E-03 6.458E-05 3.029E-13 1.316E-12 1.514E+08 1.866E-02 2.368E+00
   9.950E+06 2.558E-01 8.823E+12 8.374E-09 8.229E-05 7.986E-03 2.529E-06 4.839E-08 7.691E-06 4.359E-03 6.458E-05 2.077E-13 1.213E-12 1.158E+08 1.612E-02 2.192E+00
