
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   5.000E+04 9.561E+05 2.429E+19 4.621E+05 1.696E+06 3.769E+06 0.000E+00 3.063E-12 6.198E-12 1.736E-05 2.823E-06 8.943E-09 1.127E-02 5.100E+16 7.206E+06 5.132E-03
   1.500E+05 8.499E+05 2.209E+19 3.969E+05 1.253E+06 4.996E+06 0.000E+00 3.538E-12 8.120E-12 1.883E-05 3.066E-06 1.201E-08 6.983E-03 4.650E+16 7.351E+06 7.775E-03
   2.500E+05 7.535E+05 2.006E+19 3.395E+05 8.828E+05 6.980E+06 0.000E+00 4.077E-12 1.060E-11 2.003E-05 3.287E-06 1.738E-08 4.153E-03 4.229E+16 7.449E+06 1.225E-02
   3.500E+05 6.661E+05 1.816E+19 2.583E+05 5.665E+05 9.577E+06 0.000E+00 4.691E-12 1.379E-11 2.085E-05 3.489E-06 2.529E-08 2.261E-03 3.838E+16 7.131E+06 1.880E-02
   4.500E+05 5.874E+05 1.629E+19 2.157E+05 4.133E+05 1.267E+07 0.000E+00 5.395E-12 1.791E-11 2.169E-05 3.677E-06 3.586E-08 1.417E-03 3.449E+16 7.370E+06 2.781E-02
   5.500E+05 5.167E+05 1.464E+19 1.530E+05 2.655E+05 1.619E+07 0.000E+00 6.202E-12 2.316E-11 2.229E-05 3.852E-06 4.963E-08 7.831E-04 3.105E+16 6.899E+06 3.950E-02
   6.500E+05 4.532E+05 1.317E+19 8.996E+04 1.473E+05 1.993E+07 0.000E+00 7.135E-12 2.990E-11 2.269E-05 4.020E-06 6.670E-08 3.740E-04 2.798E+16 5.882E+06 5.370E-02
   7.500E+05 3.961E+05 1.182E+19 4.723E+04 7.574E+04 2.361E+07 0.000E+00 8.222E-12 3.856E-11 2.303E-05 4.185E-06 8.673E-08 1.662E-04 2.514E+16 4.683E+06 7.021E-02
   8.500E+05 3.450E+05 1.058E+19 2.158E+04 3.512E+04 2.693E+07 0.000E+00 9.491E-12 4.969E-11 2.335E-05 4.348E-06 1.090E-07 6.682E-05 2.252E+16 3.596E+06 8.850E-02
   9.500E+05 2.988E+05 9.621E+18 4.583E+03 8.015E+03 2.959E+07 2.107-210 1.097E-11 6.394E-11 2.299E-05 4.514E-06 1.338E-07 1.303E-05 2.049E+16 2.265E+06 1.045E-01
   1.050E+06 2.567E+05 8.854E+18 3.547E+02 6.809E+02 3.255E+07 1.185-168 1.275E-11 8.271E-11 2.191E-05 4.688E-06 1.678E-07 9.298E-07 1.886E+16 1.589E+06 1.207E-01
   1.150E+06 2.193E+05 7.564E+18 4.475E+02 7.678E+02 4.097E+07 6.553-146 1.502E-11 1.089E-10 2.355E-05 4.877E-06 2.300E-07 9.319E-07 1.611E+16 1.330E+06 1.778E-01
   1.250E+06 1.873E+05 6.462E+18 6.287E+02 8.812E+02 5.727E+07 1.789-126 1.799E-11 1.456E-10 2.568E-05 5.088E-06 3.451E-07 9.366E-07 1.376E+16 1.214E+06 2.909E-01
   1.350E+06 1.601E+05 5.521E+18 9.190E+02 1.051E+03 8.288E+07 7.411-110 2.220E-11 2.011E-10 2.879E-05 5.344E-06 5.214E-07 9.461E-07 1.176E+16 1.328E+06 4.928E-01
   1.450E+06 1.368E+05 4.718E+18 1.299E+03 1.315E+03 1.152E+08 1.220E-95 2.843E-11 2.897E-10 3.360E-05 5.678E-06 7.270E-07 9.619E-07 1.004E+16 1.582E+06 8.019E-01
   1.550E+06 1.169E+05 4.031E+18 1.741E+03 1.715E+03 1.509E+08 1.813E-83 3.753E-11 4.324E-10 4.106E-05 6.122E-06 9.116E-07 9.842E-07 8.582E+15 1.933E+06 1.229E+00
   1.650E+06 9.986E+04 3.445E+18 2.242E+03 2.292E+03 1.890E+08 4.873E-73 5.040E-11 6.574E-10 5.234E-05 6.711E-06 1.048E-06 1.012E-06 7.332E+15 2.401E+06 1.801E+00
   1.750E+06 8.534E+04 2.944E+18 2.805E+03 3.081E+03 2.290E+08 4.270E-64 6.792E-11 1.002E-09 6.901E-05 7.480E-06 1.127E-06 1.045E-06 6.266E+15 3.026E+06 2.554E+00
   1.850E+06 7.293E+04 2.516E+18 3.426E+03 4.109E+03 2.707E+08 2.008E-56 9.098E-11 1.513E-09 9.324E-05 8.471E-06 1.154E-06 1.080E-06 5.354E+15 3.869E+06 3.533E+00
   1.950E+06 6.233E+04 2.150E+18 4.090E+03 5.386E+03 3.127E+08 7.738E-50 1.205E-10 2.245E-09 1.283E-04 9.736E-06 1.134E-06 1.116E-06 4.576E+15 5.010E+06 4.775E+00
   2.050E+06 5.327E+04 1.838E+18 4.764E+03 6.900E+03 3.533E+08 3.501E-44 1.572E-10 3.263E-09 1.796E-04 1.134E-05 1.071E-06 1.151E-06 3.911E+15 6.557E+06 6.311E+00
   2.150E+06 4.553E+04 1.571E+18 5.417E+03 8.615E+03 3.906E+08 2.526E-39 2.015E-10 4.636E-09 2.573E-04 1.338E-05 9.666E-07 1.183E-06 3.343E+15 8.649E+06 8.163E+00
   2.250E+06 3.892E+04 1.343E+18 5.990E+03 1.046E+04 4.214E+08 3.773E-35 2.531E-10 6.426E-09 3.795E-04 1.592E-05 8.271E-07 1.213E-06 2.858E+15 1.141E+07 1.030E+01
   2.350E+06 3.327E+04 1.148E+18 6.331E+03 1.235E+04 4.360E+08 1.457E-31 3.098E-10 8.690E-09 5.681E-04 1.901E-05 6.687E-07 1.239E-06 2.443E+15 1.478E+07 1.247E+01
   2.450E+06 2.844E+04 9.810E+17 6.246E+03 1.420E+04 4.226E+08 1.761E-28 3.686E-10 1.148E-08 8.300E-04 2.253E-05 5.190E-07 1.261E-06 2.089E+15 1.827E+07 1.414E+01
   2.550E+06 2.431E+04 8.387E+17 5.736E+03 1.595E+04 3.827E+08 7.838E-26 4.271E-10 1.487E-08 1.146E-03 2.623E-05 3.982E-07 1.279E-06 1.786E+15 2.130E+07 1.498E+01
