
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   5.000E+04 9.561E+05 2.429E+19 1.658E+06 6.015E+09 1.351E+07 0.000E+00 4.779E-10 2.198E-08 8.395E-04 2.106E-05 6.626E-10 1.127E-02 5.100E+14 2.521E+09 1.841E-02
   1.500E+05 8.500E+05 2.209E+19 1.280E+06 3.692E+09 1.610E+07 0.000E+00 4.919E-10 2.393E-08 9.501E-04 2.227E-05 7.668E-10 6.983E-03 5.634E+14 2.003E+09 2.507E-02
   2.500E+05 7.536E+05 2.006E+19 9.181E+05 2.195E+09 1.886E+07 0.000E+00 5.088E-10 2.634E-08 1.050E-03 2.338E-05 8.950E-10 4.153E-03 5.999E+14 1.601E+09 3.313E-02
   3.500E+05 6.662E+05 1.816E+19 5.949E+05 1.204E+09 2.203E+07 0.000E+00 5.289E-10 2.931E-08 1.140E-03 2.441E-05 1.064E-09 2.262E-03 6.205E+14 1.257E+09 4.328E-02
   4.500E+05 5.875E+05 1.629E+19 4.188E+05 7.598E+08 2.457E+07 0.000E+00 5.525E-10 3.291E-08 1.222E-03 2.537E-05 1.234E-09 1.417E-03 6.225E+14 1.074E+09 5.398E-02
   5.500E+05 5.168E+05 1.464E+19 2.657E+05 4.266E+08 2.809E+07 0.000E+00 5.799E-10 3.720E-08 1.298E-03 2.627E-05 1.479E-09 7.832E-04 6.144E+14 8.746E+08 6.859E-02
   6.500E+05 4.533E+05 1.318E+19 1.527E+05 2.084E+08 3.380E+07 0.000E+00 6.121E-10 4.229E-08 1.367E-03 2.713E-05 1.876E-09 3.740E-04 5.969E+14 6.764E+08 9.113E-02
   7.500E+05 3.962E+05 1.182E+19 8.550E+04 9.486E+07 4.268E+07 0.000E+00 6.499E-10 4.827E-08 1.435E-03 2.799E-05 2.516E-09 1.662E-04 5.687E+14 5.126E+08 1.270E-01
   8.500E+05 3.451E+05 1.058E+19 4.855E+04 3.908E+07 6.048E+07 2.719-169 6.948E-10 5.523E-08 1.504E-03 2.889E-05 3.800E-09 6.686E-05 5.308E+14 3.752E+08 1.989E-01
   9.500E+05 2.990E+05 9.624E+18 1.834E+04 7.947E+06 1.182E+08 4.719-108 7.494E-10 6.332E-08 1.585E-03 3.000E-05 7.747E-09 1.304E-05 4.945E+14 1.963E+08 4.178E-01
   1.050E+06 2.568E+05 8.857E+18 2.790E+03 6.025E+05 2.551E+08 3.204E-91 8.208E-10 7.296E-08 1.718E-03 3.177E-05 1.676E-08 9.323E-07 4.550E+14 6.181E+07 9.464E-01
   1.150E+06 2.194E+05 7.567E+18 2.970E+03 5.968E+05 2.715E+08 2.919E-79 9.139E-10 8.458E-08 1.947E-03 3.445E-05 1.843E-08 9.323E-07 3.887E+14 6.829E+07 1.179E+00
   1.250E+06 1.874E+05 6.465E+18 2.421E+03 5.844E+05 2.213E+08 4.828E-69 1.014E-09 9.695E-08 2.210E-03 3.732E-05 1.549E-08 9.323E-07 3.321E+14 7.338E+07 1.125E+00
   1.350E+06 1.602E+05 5.524E+18 1.808E+03 5.652E+05 1.653E+08 2.607E-60 1.117E-09 1.098E-07 2.466E-03 3.995E-05 1.213E-08 9.320E-07 2.838E+14 7.639E+07 9.834E-01
   1.450E+06 1.369E+05 4.720E+18 1.322E+03 5.408E+05 1.210E+08 7.591E-53 1.222E-09 1.230E-07 2.698E-03 4.224E-05 9.495E-09 9.314E-07 2.425E+14 7.790E+07 8.420E-01
   1.550E+06 1.169E+05 4.034E+18 9.544E+02 5.128E+05 8.744E+07 1.829E-46 1.332E-09 1.367E-07 2.904E-03 4.419E-05 7.466E-09 9.303E-07 2.073E+14 7.822E+07 7.123E-01
   1.650E+06 9.993E+04 3.447E+18 6.824E+02 4.824E+05 6.264E+07 5.260E-41 1.447E-09 1.507E-07 3.083E-03 4.583E-05 5.894E-09 9.285E-07 1.771E+14 7.765E+07 5.972E-01
   1.750E+06 8.540E+04 2.946E+18 4.847E+02 4.507E+05 4.461E+07 2.469E-36 1.569E-09 1.652E-07 3.241E-03 4.722E-05 4.673E-09 9.259E-07 1.514E+14 7.645E+07 4.977E-01
   1.850E+06 7.299E+04 2.518E+18 3.427E+02 4.182E+05 3.167E+07 2.467E-32 1.701E-09 1.801E-07 3.379E-03 4.839E-05 3.723E-09 9.224E-07 1.294E+14 7.482E+07 4.133E-01
   1.950E+06 6.238E+04 2.152E+18 2.416E+02 3.856E+05 2.244E+07 6.582E-29 1.844E-09 1.953E-07 3.500E-03 4.940E-05 2.979E-09 9.178E-07 1.106E+14 7.289E+07 3.427E-01
   2.050E+06 5.332E+04 1.839E+18 1.701E+02 3.534E+05 1.590E+07 5.682E-26 2.001E-09 2.107E-07 3.608E-03 5.027E-05 2.396E-09 9.119E-07 9.453E+13 7.077E+07 2.841E-01
   2.150E+06 4.558E+04 1.572E+18 1.197E+02 3.219E+05 1.128E+07 1.870E-23 2.176E-09 2.264E-07 3.704E-03 5.102E-05 1.937E-09 9.047E-07 8.081E+13 6.851E+07 2.358E-01
   2.250E+06 3.896E+04 1.344E+18 8.426E+01 2.916E+05 8.016E+06 2.700E-21 2.372E-09 2.422E-07 3.789E-03 5.168E-05 1.574E-09 8.960E-07 6.908E+13 6.614E+07 1.960E-01
   2.350E+06 3.330E+04 1.149E+18 5.936E+01 2.626E+05 5.712E+06 1.926E-19 2.593E-09 2.581E-07 3.865E-03 5.226E-05 1.286E-09 8.858E-07 5.906E+13 6.372E+07 1.634E-01
   2.450E+06 2.847E+04 9.821E+17 4.187E+01 2.352E+05 4.084E+06 7.525E-18 2.845E-09 2.741E-07 3.932E-03 5.276E-05 1.058E-09 8.738E-07 5.050E+13 6.125E+07 1.367E-01
   2.550E+06 2.434E+04 8.396E+17 2.958E+01 2.095E+05 2.932E+06 1.755E-16 3.133E-09 2.902E-07 3.992E-03 5.321E-05 8.748E-10 8.600E-07 4.318E+13 5.876E+07 1.147E-01
   2.650E+06 2.081E+04 7.179E+17 2.092E+01 1.856E+05 2.113E+06 2.634E-15 3.461E-09 3.064E-07 4.044E-03 5.359E-05 7.279E-10 8.439E-07 3.692E+13 5.624E+07 9.673E-02
   2.750E+06 1.779E+04 6.138E+17 1.481E+01 1.636E+05 1.529E+06 2.708E-14 3.833E-09 3.228E-07 4.090E-03 5.393E-05 6.092E-10 8.256E-07 3.158E+13 5.371E+07 8.186E-02
   2.850E+06 1.522E+04 5.248E+17 1.049E+01 1.433E+05 1.111E+06 2.015E-13 4.253E-09 3.393E-07 4.130E-03 5.423E-05 5.125E-10 8.048E-07 2.701E+13 5.116E+07 6.955E-02
   2.950E+06 1.301E+04 4.488E+17 7.424E+00 1.247E+05 8.101E+05 1.136E-12 4.722E-09 3.560E-07 4.165E-03 5.449E-05 4.334E-10 7.809E-07 2.310E+13 4.858E+07 5.933E-02
   3.050E+06 1.113E+04 3.838E+17 5.250E+00 1.079E+05 5.932E+05 5.046E-12 5.242E-09 3.730E-07 4.195E-03 5.472E-05 3.684E-10 7.540E-07 1.976E+13 4.597E+07 5.081E-02
   3.150E+06 9.515E+03 3.282E+17 3.712E+00 9.284E+04 4.362E+05 1.828E-11 5.816E-09 3.908E-07 4.222E-03 5.491E-05 3.148E-10 7.239E-07 1.690E+13 4.334E+07 4.376E-02
   3.250E+06 8.137E+03 2.807E+17 2.631E+00 7.954E+04 3.225E+05 5.559E-11 6.444E-09 4.105E-07 4.245E-03 5.509E-05 2.707E-10 6.903E-07 1.446E+13 4.073E+07 3.803E-02
