
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   2.750E+06 1.779E+04 6.137E+17 1.354E+02 8.977E+04 1.329E+07 1.623E-16 1.602E-09 1.684E-07 3.512E-03 4.946E-05 6.166E-09 8.685E-07 1.475E+14 4.774E+07 7.116E-01
   2.850E+06 1.521E+04 5.248E+17 9.489E+01 8.225E+04 9.452E+06 1.597E-15 1.732E-09 1.832E-07 3.575E-03 4.996E-05 5.038E-09 8.557E-07 1.261E+14 4.599E+07 5.919E-01
   2.950E+06 1.301E+04 4.487E+17 6.644E+01 7.484E+04 6.734E+06 1.138E-14 1.876E-09 1.983E-07 3.628E-03 5.038E-05 4.137E-09 8.410E-07 1.079E+14 4.413E+07 4.931E-01
   3.050E+06 1.112E+04 3.837E+17 4.653E+01 6.764E+04 4.812E+06 6.143E-14 2.035E-09 2.139E-07 3.672E-03 5.072E-05 3.416E-09 8.242E-07 9.224E+13 4.220E+07 4.120E-01
   3.150E+06 9.514E+03 3.282E+17 3.262E+01 6.076E+04 3.451E+06 2.617E-13 2.212E-09 2.299E-07 3.708E-03 5.101E-05 2.836E-09 8.055E-07 7.888E+13 4.023E+07 3.456E-01
   3.250E+06 8.136E+03 2.806E+17 2.288E+01 5.433E+04 2.486E+06 9.103E-13 2.413E-09 2.468E-07 3.739E-03 5.125E-05 2.369E-09 7.844E-07 6.747E+13 3.825E+07 2.911E-01
   3.350E+06 6.959E+03 2.400E+17 1.606E+01 4.853E+04 1.798E+06 2.661E-12 2.640E-09 2.658E-07 3.764E-03 5.146E-05 1.990E-09 7.608E-07 5.770E+13 3.632E+07 2.464E-01
   3.450E+06 5.952E+03 2.053E+17 1.127E+01 4.355E+04 1.305E+06 6.703E-12 2.900E-09 2.887E-07 3.786E-03 5.163E-05 1.679E-09 7.347E-07 4.936E+13 3.450E+07 2.094E-01
   3.550E+06 5.091E+03 1.756E+17 7.906E+00 3.953E+04 9.485E+05 1.486E-11 3.198E-09 3.188E-07 3.804E-03 5.178E-05 1.420E-09 7.060E-07 4.222E+13 3.287E+07 1.786E-01
   3.650E+06 4.355E+03 1.502E+17 5.540E+00 3.652E+04 6.892E+05 2.959E-11 3.538E-09 3.601E-07 3.820E-03 5.190E-05 1.201E-09 6.751E-07 3.612E+13 3.150E+07 1.530E-01
   3.750E+06 3.725E+03 1.285E+17 3.887E+00 3.441E+04 5.004E+05 5.389E-11 3.925E-09 4.172E-07 3.833E-03 5.201E-05 1.016E-09 6.419E-07 3.090E+13 3.036E+07 1.320E-01
   3.850E+06 3.187E+03 1.099E+17 2.744E+00 3.295E+04 3.633E+05 9.161E-11 4.363E-09 4.945E-07 3.844E-03 5.211E-05 8.598E-10 6.062E-07 2.643E+13 2.940E+07 1.153E-01
   3.950E+06 2.726E+03 9.404E+16 1.963E+00 3.181E+04 2.644E+05 1.488E-10 4.853E-09 5.954E-07 3.853E-03 5.219E-05 7.296E-10 5.681E-07 2.262E+13 2.852E+07 1.029E-01
   4.050E+06 2.333E+03 8.046E+16 1.434E+00 3.065E+04 1.935E+05 2.366E-10 5.400E-09 7.219E-07 3.861E-03 5.226E-05 6.230E-10 5.276E-07 1.935E+13 2.759E+07 9.464E-02
   4.150E+06 1.996E+03 6.884E+16 1.077E+00 2.917E+04 1.431E+05 3.762E-10 6.005E-09 8.743E-07 3.868E-03 5.232E-05 5.373E-10 4.847E-07 1.656E+13 2.649E+07 9.038E-02
   4.250E+06 1.708E+03 5.890E+16 8.327E-01 2.722E+04 1.072E+05 6.038E-10 6.671E-09 1.051E-06 3.874E-03 5.238E-05 4.700E-10 4.397E-07 1.417E+13 2.513E+07 9.005E-02
   4.350E+06 1.461E+03 5.040E+16 6.631E-01 2.476E+04 8.176E+04 9.742E-10 7.403E-09 1.248E-06 3.879E-03 5.242E-05 4.182E-10 3.935E-07 1.213E+13 2.351E+07 9.364E-02
   4.450E+06 1.250E+03 4.313E+16 5.405E-01 2.185E+04 6.367E+04 1.561E-09 8.206E-09 1.462E-06 3.883E-03 5.247E-05 3.802E-10 3.464E-07 1.039E+13 2.159E+07 1.013E-01
   4.550E+06 1.070E+03 3.691E+16 4.467E-01 1.861E+04 5.085E+04 2.452E-09 9.086E-09 1.688E-06 3.887E-03 5.250E-05 3.544E-10 2.987E-07 8.894E+12 1.940E+07 1.135E-01
