
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   2.750E+06 1.773E+04 5.747E+17 6.791E+03 8.020E+00 1.121E+08 0.000E+00 3.364E-12 2.484E-12 3.053E-05 5.299E-06 6.387E-06 5.619E-06 1.207E+17 1.850E+06 6.002E+00
   2.850E+06 1.525E+04 4.919E+17 8.068E+03 1.278E+01 1.304E+08 0.000E+00 5.261E-12 4.532E-12 3.772E-05 5.584E-06 7.027E-06 5.735E-06 1.033E+17 2.370E+06 8.173E+00
   2.950E+06 1.312E+04 4.213E+17 9.534E+03 1.994E+01 1.508E+08 4.925-288 8.045E-12 8.086E-12 4.706E-05 5.932E-06 7.608E-06 5.853E-06 8.847E+16 3.039E+06 1.106E+01
   3.050E+06 1.129E+04 3.611E+17 1.117E+04 3.042E+01 1.731E+08 1.079-249 1.202E-11 1.410E-11 5.924E-05 6.361E-06 8.089E-06 5.972E-06 7.583E+16 3.891E+06 1.484E+01
   3.150E+06 9.729E+03 3.098E+17 1.292E+04 4.531E+01 1.962E+08 8.378-217 1.751E-11 2.401E-11 7.514E-05 6.889E-06 8.428E-06 6.092E-06 6.504E+16 4.963E+06 1.964E+01
   3.250E+06 8.388E+03 2.659E+17 1.470E+04 6.574E+01 2.187E+08 1.438-188 2.489E-11 3.980E-11 9.583E-05 7.538E-06 8.582E-06 6.211E-06 5.583E+16 6.287E+06 2.556E+01
   3.350E+06 7.240E+03 2.271E+17 1.622E+04 9.182E+01 2.365E+08 2.622-164 3.443E-11 6.389E-11 1.229E-04 8.322E-06 8.473E-06 6.329E-06 4.767E+16 7.825E+06 3.252E+01
   3.450E+06 6.260E+03 1.940E+17 1.743E+04 1.236E+02 2.491E+08 1.448-143 4.626E-11 9.882E-11 1.574E-04 9.250E-06 8.160E-06 6.445E-06 4.073E+16 9.579E+06 4.029E+01
   3.550E+06 5.422E+03 1.661E+17 1.837E+04 1.602E+02 2.576E+08 8.035-126 6.040E-11 1.471E-10 2.009E-04 1.033E-05 7.722E-06 6.557E-06 3.486E+16 1.154E+07 4.892E+01
   3.650E+06 4.704E+03 1.424E+17 1.912E+04 2.001E+02 2.634E+08 1.297-110 7.679E-11 2.110E-10 2.563E-04 1.157E-05 7.219E-06 6.662E-06 2.990E+16 1.369E+07 5.861E+01
   3.750E+06 4.088E+03 1.223E+17 1.974E+04 2.417E+02 2.678E+08 1.481E-97 9.524E-11 2.923E-10 3.274E-04 1.298E-05 6.686E-06 6.758E-06 2.569E+16 1.600E+07 6.968E+01
   3.850E+06 3.559E+03 1.053E+17 2.027E+04 2.829E+02 2.710E+08 2.521E-86 1.155E-10 3.925E-10 4.187E-04 1.457E-05 6.148E-06 6.846E-06 2.211E+16 1.840E+07 8.232E+01
   3.950E+06 3.103E+03 9.079E+16 2.068E+04 3.223E+02 2.729E+08 1.198E-76 1.372E-10 5.127E-10 5.343E-04 1.635E-05 5.627E-06 6.923E-06 1.906E+16 2.076E+07 9.658E+01
   4.050E+06 2.710E+03 7.840E+16 2.087E+04 3.585E+02 2.724E+08 2.697E-68 1.600E-10 6.541E-10 6.763E-04 1.830E-05 5.137E-06 6.989E-06 1.646E+16 2.288E+07 1.121E+02
   4.150E+06 2.370E+03 6.782E+16 2.073E+04 3.907E+02 2.681E+08 4.487E-61 1.834E-10 8.178E-10 8.447E-04 2.041E-05 4.680E-06 7.045E-06 1.424E+16 2.454E+07 1.281E+02
   4.250E+06 2.076E+03 5.877E+16 2.019E+04 4.188E+02 2.591E+08 8.043E-55 2.072E-10 1.005E-09 1.036E-03 2.264E-05 4.256E-06 7.089E-06 1.234E+16 2.560E+07 1.435E+02
   4.350E+06 1.821E+03 5.100E+16 1.918E+04 4.424E+02 2.446E+08 2.146E-49 2.310E-10 1.218E-09 1.245E-03 2.493E-05 3.852E-06 7.121E-06 1.071E+16 2.598E+07 1.567E+02
   4.450E+06 1.600E+03 4.433E+16 1.770E+04 4.619E+02 2.248E+08 1.117E-44 2.545E-10 1.459E-09 1.464E-03 2.723E-05 3.465E-06 7.142E-06 9.305E+15 2.571E+07 1.664E+02
   4.550E+06 1.407E+03 3.859E+16 1.587E+04 4.777E+02 2.010E+08 1.428E-40 2.774E-10 1.731E-09 1.684E-03 2.947E-05 3.094E-06 7.153E-06 8.100E+15 2.487E+07 1.716E+02
   4.650E+06 1.240E+03 3.364E+16 1.384E+04 4.902E+02 1.751E+08 5.457E-37 2.996E-10 2.037E-09 1.897E-03 3.160E-05 2.743E-06 7.154E-06 7.060E+15 2.360E+07 1.721E+02
   4.750E+06 1.094E+03 2.937E+16 1.182E+04 5.002E+02 1.494E+08 7.358E-34 3.209E-10 2.384E-09 2.099E-03 3.357E-05 2.424E-06 7.145E-06 6.165E+15 2.210E+07 1.689E+02
   4.850E+06 9.654E+02 2.584E+16 1.012E+04 5.117E+02 1.283E+08 4.038E-31 3.414E-10 2.779E-09 2.287E-03 3.538E-05 2.171E-06 7.127E-06 5.423E+15 2.069E+07 1.650E+02
   4.950E+06 8.526E+02 2.282E+16 8.644E+03 5.240E+02 1.099E+08 1.051E-28 3.615E-10 3.234E-09 2.461E-03 3.705E-05 1.958E-06 7.101E-06 4.789E+15 1.931E+07 1.601E+02
   5.050E+06 7.530E+02 2.015E+16 7.277E+03 5.361E+02 9.299E+07 1.445E-26 3.812E-10 3.764E-09 2.622E-03 3.858E-05 1.760E-06 7.068E-06 4.229E+15 1.791E+07 1.534E+02
   5.150E+06 6.650E+02 1.780E+16 6.051E+03 5.486E+02 7.776E+07 1.131E-24 4.006E-10 4.386E-09 2.767E-03 3.995E-05 1.579E-06 7.028E-06 3.735E+15 1.652E+07 1.452E+02
   5.250E+06 5.871E+02 1.581E+16 5.084E+03 5.657E+02 6.580E+07 5.375E-23 4.200E-10 5.125E-09 2.897E-03 4.118E-05 1.437E-06 6.983E-06 3.317E+15 1.532E+07 1.380E+02
   5.350E+06 5.179E+02 1.409E+16 4.292E+03 5.875E+02 5.603E+07 1.676E-21 4.395E-10 6.014E-09 3.013E-03 4.229E-05 1.320E-06 6.934E-06 2.956E+15 1.426E+07 1.314E+02
   5.450E+06 4.562E+02 1.254E+16 3.588E+03 6.122E+02 4.725E+07 3.628E-20 4.595E-10 7.096E-09 3.117E-03 4.328E-05 1.209E-06 6.881E-06 2.631E+15 1.325E+07 1.240E+02
   5.550E+06 4.013E+02 1.115E+16 2.968E+03 6.403E+02 3.947E+07 5.658E-19 4.801E-10 8.416E-09 3.207E-03 4.416E-05 1.104E-06 6.824E-06 2.339E+15 1.229E+07 1.161E+02
   5.650E+06 3.526E+02 9.899E+15 2.431E+03 6.718E+02 3.266E+07 6.574E-18 5.015E-10 1.003E-08 3.285E-03 4.492E-05 1.004E-06 6.764E-06 2.077E+15 1.140E+07 1.077E+02
   5.750E+06 3.094E+02 8.780E+15 1.972E+03 7.065E+02 2.678E+07 5.865E-17 5.239E-10 1.201E-08 3.351E-03 4.558E-05 9.101E-07 6.701E-06 1.842E+15 1.058E+07 9.918E+01
   5.850E+06 2.711E+02 7.777E+15 1.584E+03 7.438E+02 2.175E+07 4.129E-16 5.476E-10 1.441E-08 3.406E-03 4.614E-05 8.210E-07 6.636E-06 1.632E+15 9.842E+06 9.056E+01
   5.950E+06 2.372E+02 6.879E+15 1.259E+03 7.825E+02 1.749E+07 2.351E-15 5.728E-10 1.732E-08 3.452E-03 4.662E-05 7.366E-07 6.568E-06 1.443E+15 9.190E+06 8.197E+01
   6.050E+06 2.073E+02 6.078E+15 9.900E+02 8.217E+02 1.393E+07 1.108E-14 5.999E-10 2.081E-08 3.488E-03 4.702E-05 6.569E-07 6.497E-06 1.275E+15 8.623E+06 7.355E+01
   6.150E+06 1.808E+02 5.362E+15 7.703E+02 8.603E+02 1.097E+07 4.404E-14 6.292E-10 2.497E-08 3.517E-03 4.736E-05 5.819E-07 6.425E-06 1.125E+15 8.137E+06 6.540E+01
   6.250E+06 1.575E+02 4.724E+15 5.939E+02 8.986E+02 8.574E+06 1.505E-13 6.611E-10 2.995E-08 3.540E-03 4.764E-05 5.127E-07 6.350E-06 9.910E+14 7.728E+06 5.773E+01
   6.350E+06 1.367E+02 4.291E+15 5.087E+02 9.719E+02 7.479E+06 4.488E-13 6.965E-10 3.610E-08 3.550E-03 4.788E-05 4.911E-07 6.275E-06 9.000E+14 7.697E+06 5.441E+01
   6.450E+06 1.182E+02 3.715E+15 3.653E+02 1.012E+03 5.438E+06 1.223E-12 7.362E-10 4.393E-08 3.567E-03 4.809E-05 4.104E-07 6.198E-06 7.793E+14 7.340E+06 4.567E+01
   6.550E+06 1.022E+02 3.213E+15 2.562E+02 1.064E+03 3.863E+06 2.950E-12 7.795E-10 5.414E-08 3.579E-03 4.825E-05 3.359E-07 6.117E-06 6.739E+14 7.096E+06 3.752E+01
   6.650E+06 8.833E+01 2.819E+15 1.869E+02 1.157E+03 2.863E+06 6.389E-12 8.274E-10 6.803E-08 3.585E-03 4.839E-05 2.833E-07 6.032E-06 5.911E+14 7.107E+06 3.152E+01
   6.750E+06 7.618E+01 2.451E+15 1.308E+02 1.277E+03 2.031E+06 1.272E-11 8.807E-10 8.763E-08 3.590E-03 4.850E-05 2.308E-07 5.944E-06 5.141E+14 7.179E+06 2.566E+01
   6.850E+06 6.559E+01 2.140E+15 9.201E+01 1.445E+03 1.449E+06 2.338E-11 9.400E-10 1.154E-07 3.591E-03 4.860E-05 1.885E-07 5.851E-06 4.488E+14 7.426E+06 2.092E+01
