
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   2.750E+06 1.882E+04 6.099E+17 1.328E+04 1.445E+03 2.859E+08 2.486E-69 7.862E-11 6.002E-10 1.464E-04 9.683E-06 3.203E-06 3.947E-06 1.282E+16 7.226E+06 1.574E+01
   2.850E+06 1.625E+04 5.241E+17 1.506E+04 1.802E+03 3.083E+08 1.967E-61 1.006E-10 8.291E-10 1.952E-04 1.103E-05 3.014E-06 4.148E-06 1.102E+16 9.024E+06 1.979E+01
   2.950E+06 1.403E+04 4.507E+17 1.671E+04 2.174E+03 3.268E+08 1.323E-54 1.262E-10 1.112E-09 2.627E-04 1.264E-05 2.760E-06 4.339E-06 9.473E+15 1.123E+07 2.445E+01
   3.050E+06 1.213E+04 3.878E+17 1.815E+04 2.542E+03 3.406E+08 1.066E-48 1.552E-10 1.451E-09 3.578E-04 1.454E-05 2.455E-06 4.517E-06 8.152E+15 1.389E+07 2.968E+01
   3.150E+06 1.049E+04 3.340E+17 1.921E+04 2.893E+03 3.478E+08 1.379E-43 1.871E-10 1.851E-09 4.905E-04 1.677E-05 2.123E-06 4.679E-06 7.020E+15 1.689E+07 3.526E+01
   3.250E+06 9.078E+03 2.878E+17 1.963E+04 3.216E+03 3.444E+08 3.686E-39 2.208E-10 2.317E-09 6.665E-04 1.928E-05 1.795E-06 4.824E-06 6.049E+15 1.988E+07 4.060E+01
   3.350E+06 7.866E+03 2.467E+17 1.898E+04 3.487E+03 3.239E+08 2.531E-35 2.553E-10 2.856E-09 8.818E-04 2.198E-05 1.489E-06 4.950E-06 5.185E+15 2.221E+07 4.478E+01
   3.450E+06 6.827E+03 2.116E+17 1.762E+04 3.719E+03 2.938E+08 5.143E-32 2.893E-10 3.478E-09 1.121E-03 2.472E-05 1.239E-06 5.055E-06 4.447E+15 2.365E+07 4.762E+01
   3.550E+06 5.935E+03 1.818E+17 1.585E+04 3.925E+03 2.594E+08 3.660E-29 3.225E-10 4.203E-09 1.369E-03 2.739E-05 1.043E-06 5.137E-06 3.821E+15 2.424E+07 4.921E+01
   3.650E+06 5.169E+03 1.565E+17 1.388E+04 4.110E+03 2.242E+08 1.063E-26 3.548E-10 5.055E-09 1.613E-03 2.992E-05 8.880E-07 5.196E-06 3.289E+15 2.413E+07 4.967E+01
   3.750E+06 4.502E+03 1.376E+17 1.249E+04 4.375E+03 2.006E+08 1.429E-24 3.867E-10 6.077E-09 1.848E-03 3.232E-05 7.889E-07 5.233E-06 2.892E+15 2.404E+07 5.033E+01
   3.850E+06 3.917E+03 1.207E+17 1.097E+04 4.644E+03 1.759E+08 1.076E-22 4.188E-10 7.327E-09 2.079E-03 3.462E-05 7.008E-07 5.250E-06 2.537E+15 2.358E+07 5.009E+01
   3.950E+06 3.403E+03 1.058E+17 9.411E+03 4.926E+03 1.511E+08 4.823E-21 4.513E-10 8.867E-09 2.301E-03 3.679E-05 6.207E-07 5.251E-06 2.224E+15 2.289E+07 4.892E+01
   4.050E+06 2.953E+03 9.300E+16 7.981E+03 5.247E+03 1.288E+08 1.364E-19 4.843E-10 1.077E-08 2.512E-03 3.881E-05 5.514E-07 5.238E-06 1.954E+15 2.217E+07 4.714E+01
   4.150E+06 2.558E+03 8.161E+16 6.620E+03 5.587E+03 1.076E+08 2.594E-18 5.181E-10 1.313E-08 2.708E-03 4.067E-05 4.868E-07 5.214E-06 1.715E+15 2.140E+07 4.459E+01
   4.250E+06 2.211E+03 7.150E+16 5.365E+03 5.940E+03 8.800E+07 3.468E-17 5.528E-10 1.604E-08 2.887E-03 4.234E-05 4.263E-07 5.180E-06 1.502E+15 2.064E+07 4.136E+01
   4.350E+06 1.908E+03 6.227E+16 4.195E+03 6.268E+03 6.949E+07 3.393E-16 5.888E-10 1.959E-08 3.044E-03 4.380E-05 3.666E-07 5.139E-06 1.308E+15 1.986E+07 3.734E+01
   4.450E+06 1.645E+03 5.416E+16 3.207E+03 6.580E+03 5.373E+07 2.496E-15 6.264E-10 2.387E-08 3.176E-03 4.503E-05 3.123E-07 5.090E-06 1.138E+15 1.919E+07 3.304E+01
   4.550E+06 1.416E+03 4.706E+16 2.402E+03 6.863E+03 4.075E+07 1.430E-14 6.661E-10 2.897E-08 3.283E-03 4.603E-05 2.638E-07 5.035E-06 9.887E+14 1.863E+07 2.872E+01
   4.650E+06 1.218E+03 4.083E+16 1.767E+03 7.107E+03 3.040E+07 6.577E-14 7.087E-10 3.500E-08 3.367E-03 4.685E-05 2.211E-07 4.974E-06 8.579E+14 1.820E+07 2.458E+01
   4.750E+06 1.045E+03 3.538E+16 1.279E+03 7.322E+03 2.235E+07 2.497E-13 7.549E-10 4.217E-08 3.432E-03 4.749E-05 1.840E-07 4.907E-06 7.434E+14 1.788E+07 2.075E+01
   4.850E+06 8.963E+02 3.062E+16 9.118E+02 7.536E+03 1.620E+07 8.015E-13 8.054E-10 5.090E-08 3.480E-03 4.799E-05 1.520E-07 4.835E-06 6.434E+14 1.769E+07 1.730E+01
   4.950E+06 7.674E+02 2.647E+16 6.397E+02 7.812E+03 1.157E+07 2.221E-12 8.612E-10 6.204E-08 3.516E-03 4.839E-05 1.244E-07 4.757E-06 5.561E+14 1.766E+07 1.423E+01
   5.050E+06 6.563E+02 2.275E+16 4.332E+02 8.196E+03 7.985E+06 5.413E-12 9.227E-10 7.710E-08 3.542E-03 4.869E-05 9.910E-08 4.673E-06 4.778E+14 1.781E+07 1.140E+01
   5.150E+06 5.609E+02 1.953E+16 2.882E+02 8.808E+03 5.418E+06 1.176E-11 9.904E-10 9.836E-08 3.561E-03 4.893E-05 7.790E-08 4.584E-06 4.103E+14 1.825E+07 8.989E+00
   5.250E+06 4.791E+02 1.676E+16 1.890E+02 9.705E+03 3.625E+06 2.311E-11 1.065E-09 1.289E-07 3.573E-03 4.911E-05 6.051E-08 4.490E-06 3.521E+14 1.900E+07 7.000E+00
   5.350E+06 4.089E+02 1.438E+16 1.228E+02 1.089E+04 2.403E+06 4.165E-11 1.147E-09 1.725E-07 3.582E-03 4.925E-05 4.668E-08 4.391E-06 3.020E+14 2.001E+07 5.416E+00
   5.450E+06 3.487E+02 1.232E+16 7.978E+01 1.230E+04 1.591E+06 6.964E-11 1.236E-09 2.329E-07 3.587E-03 4.937E-05 3.599E-08 4.286E-06 2.588E+14 2.118E+07 4.200E+00
   5.550E+06 2.972E+02 1.055E+16 5.225E+01 1.380E+04 1.058E+06 1.091E-10 1.335E-09 3.135E-07 3.590E-03 4.947E-05 2.792E-08 4.173E-06 2.216E+14 2.238E+07 3.294E+00
   5.650E+06 2.531E+02 9.029E+15 3.477E+01 1.525E+04 7.100E+05 1.615E-10 1.442E-09 4.168E-07 3.592E-03 4.955E-05 2.189E-08 4.053E-06 1.896E+14 2.349E+07 2.632E+00
   5.750E+06 2.153E+02 7.722E+15 2.365E+01 1.650E+04 4.821E+05 2.277E-10 1.560E-09 5.442E-07 3.593E-03 4.962E-05 1.738E-08 3.927E-06 1.622E+14 2.441E+07 2.158E+00
   5.850E+06 1.831E+02 6.599E+15 1.651E+01 1.740E+04 3.313E+05 3.075E-10 1.690E-09 6.954E-07 3.593E-03 4.968E-05 1.397E-08 3.793E-06 1.386E+14 2.507E+07 1.822E+00
   5.950E+06 1.556E+02 5.635E+15 1.185E+01 1.787E+04 2.304E+05 4.001E-10 1.835E-09 8.688E-07 3.593E-03 4.973E-05 1.138E-08 3.651E-06 1.183E+14 2.543E+07 1.589E+00
   6.050E+06 1.321E+02 4.786E+15 8.623E+00 1.779E+04 1.586E+05 5.037E-10 1.997E-09 1.061E-06 3.594E-03 4.978E-05 9.220E-09 3.502E-06 1.005E+14 2.538E+07 1.419E+00
