
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   2.750E+06 1.779E+04 6.137E+17 1.942E+02 4.855E+04 1.294E+07 1.063E-17 1.276E-09 6.185E-08 3.545E-03 5.105E-05 5.951E-09 1.279E-06 1.472E+14 3.511E+07 6.931E-01
   2.850E+06 1.521E+04 5.248E+17 1.365E+02 4.893E+04 9.177E+06 1.599E-16 1.392E-09 7.355E-08 3.618E-03 5.198E-05 4.833E-09 1.268E-06 1.259E+14 3.567E+07 5.746E-01
   2.950E+06 1.301E+04 4.487E+17 9.526E+01 4.880E+04 6.481E+06 1.636E-15 1.522E-09 8.681E-08 3.680E-03 5.279E-05 3.925E-09 1.253E-06 1.076E+14 3.599E+07 4.746E-01
   3.050E+06 1.112E+04 3.837E+17 6.625E+01 4.814E+04 4.574E+06 1.203E-14 1.669E-09 1.016E-07 3.733E-03 5.350E-05 3.193E-09 1.235E-06 9.205E+13 3.605E+07 3.916E-01
   3.150E+06 9.514E+03 3.282E+17 4.602E+01 4.696E+04 3.234E+06 6.665E-14 1.836E-09 1.180E-07 3.777E-03 5.411E-05 2.609E-09 1.213E-06 7.872E+13 3.588E+07 3.238E-01
   3.250E+06 8.136E+03 2.806E+17 3.198E+01 4.534E+04 2.295E+06 2.898E-13 2.029E-09 1.360E-07 3.815E-03 5.465E-05 2.144E-09 1.188E-06 6.733E+13 3.550E+07 2.687E-01
   3.350E+06 6.959E+03 2.400E+17 2.224E+01 4.344E+04 1.636E+06 1.024E-12 2.250E-09 1.562E-07 3.847E-03 5.512E-05 1.772E-09 1.158E-06 5.759E+13 3.496E+07 2.240E-01
   3.450E+06 5.952E+03 2.053E+17 1.547E+01 4.152E+04 1.170E+06 3.027E-12 2.505E-09 1.797E-07 3.874E-03 5.553E-05 1.471E-09 1.125E-06 4.926E+13 3.433E+07 1.875E-01
   3.550E+06 5.091E+03 1.756E+17 1.075E+01 3.989E+04 8.389E+05 7.690E-12 2.799E-09 2.087E-07 3.897E-03 5.589E-05 1.226E-09 1.088E-06 4.213E+13 3.374E+07 1.575E-01
   3.650E+06 4.355E+03 1.502E+17 7.465E+00 3.883E+04 6.013E+05 1.719E-11 3.138E-09 2.467E-07 3.917E-03 5.620E-05 1.022E-09 1.048E-06 3.604E+13 3.327E+07 1.328E-01
   3.750E+06 3.725E+03 1.285E+17 5.189E+00 3.846E+04 4.306E+05 3.459E-11 3.526E-09 2.983E-07 3.934E-03 5.648E-05 8.519E-10 1.004E-06 3.083E+13 3.299E+07 1.127E-01
   3.850E+06 3.187E+03 1.099E+17 3.633E+00 3.869E+04 3.084E+05 6.418E-11 3.967E-09 3.684E-07 3.948E-03 5.671E-05 7.106E-10 9.556E-07 2.638E+13 3.286E+07 9.687E-02
   3.950E+06 2.726E+03 9.404E+16 2.586E+00 3.924E+04 2.215E+05 1.127E-10 4.465E-09 4.618E-07 3.961E-03 5.692E-05 5.947E-10 9.036E-07 2.257E+13 3.279E+07 8.523E-02
   4.050E+06 2.333E+03 8.046E+16 1.893E+00 3.969E+04 1.602E+05 1.924E-10 5.023E-09 5.820E-07 3.971E-03 5.710E-05 5.013E-10 8.477E-07 1.931E+13 3.265E+07 7.772E-02
   4.150E+06 1.996E+03 6.884E+16 1.437E+00 3.961E+04 1.171E+05 3.251E-10 5.643E-09 7.306E-07 3.980E-03 5.726E-05 4.275E-10 7.875E-07 1.653E+13 3.230E+07 7.423E-02
   4.250E+06 1.708E+03 5.890E+16 1.136E+00 3.867E+04 8.693E+04 5.481E-10 6.328E-09 9.072E-07 3.988E-03 5.739E-05 3.701E-10 7.236E-07 1.415E+13 3.163E+07 7.468E-02
   4.350E+06 1.461E+03 5.040E+16 9.345E-01 3.672E+04 6.569E+04 9.171E-10 7.081E-09 1.109E-06 3.995E-03 5.751E-05 3.263E-10 6.570E-07 1.211E+13 3.058E+07 7.904E-02
   4.450E+06 1.250E+03 4.313E+16 7.918E-01 3.377E+04 5.067E+04 1.507E-09 7.908E-09 1.332E-06 4.000E-03 5.761E-05 2.937E-10 5.880E-07 1.036E+13 2.907E+07 8.745E-02
   4.550E+06 1.070E+03 3.691E+16 6.823E-01 2.994E+04 3.998E+04 2.406E-09 8.813E-09 1.570E-06 4.005E-03 5.770E-05 2.704E-10 5.169E-07 8.872E+12 2.705E+07 1.002E-01
   4.650E+06 9.158E+02 3.159E+16 5.906E-01 2.557E+04 3.231E+04 3.712E-09 9.802E-09 1.817E-06 4.009E-03 5.778E-05 2.551E-10 4.455E-07 7.598E+12 2.456E+07 1.175E-01
