
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   2.750E+06 1.882E+04 6.099E+17 1.161E+04 1.222E+03 2.470E+08 3.488E-70 6.332E-11 5.015E-10 1.072E-04 8.532E-06 3.779E-06 3.995E-06 1.282E+16 6.378E+06 1.360E+01
   2.850E+06 1.625E+04 5.241E+17 1.355E+04 1.559E+03 2.732E+08 3.479E-62 8.165E-11 7.066E-10 1.405E-04 9.588E-06 3.710E-06 4.211E-06 1.102E+16 8.035E+06 1.754E+01
   2.950E+06 1.403E+04 4.507E+17 1.557E+04 1.929E+03 2.991E+08 2.875E-55 1.036E-10 9.687E-10 1.856E-04 1.087E-05 3.576E-06 4.418E-06 9.472E+15 1.012E+07 2.237E+01
   3.050E+06 1.213E+04 3.878E+17 1.767E+04 2.318E+03 3.248E+08 2.781E-49 1.295E-10 1.295E-09 2.483E-04 1.241E-05 3.373E-06 4.614E-06 8.151E+15 1.275E+07 2.829E+01
   3.150E+06 1.049E+04 3.340E+17 1.983E+04 2.711E+03 3.503E+08 4.237E-44 1.595E-10 1.693E-09 3.387E-04 1.430E-05 3.096E-06 4.795E-06 7.019E+15 1.598E+07 3.551E+01
   3.250E+06 9.078E+03 2.878E+17 2.180E+04 3.093E+03 3.720E+08 1.311E-39 1.934E-10 2.167E-09 4.710E-04 1.657E-05 2.744E-06 4.959E-06 6.049E+15 1.975E+07 4.386E+01
   3.350E+06 7.866E+03 2.467E+17 2.266E+04 3.429E+03 3.750E+08 1.026E-35 2.301E-10 2.723E-09 6.567E-04 1.924E-05 2.315E-06 5.105E-06 5.185E+15 2.331E+07 5.184E+01
   3.450E+06 6.827E+03 2.116E+17 2.208E+04 3.721E+03 3.560E+08 2.342E-32 2.678E-10 3.365E-09 8.910E-04 2.216E-05 1.889E-06 5.227E-06 4.446E+15 2.589E+07 5.771E+01
   3.550E+06 5.935E+03 1.818E+17 2.020E+04 3.974E+03 3.191E+08 1.847E-29 3.049E-10 4.107E-09 1.155E-03 2.516E-05 1.519E-06 5.323E-06 3.820E+15 2.705E+07 6.053E+01
   3.650E+06 5.169E+03 1.565E+17 1.758E+04 4.194E+03 2.736E+08 5.868E-27 3.406E-10 4.971E-09 1.427E-03 2.805E-05 1.225E-06 5.392E-06 3.288E+15 2.698E+07 6.062E+01
   3.750E+06 4.502E+03 1.376E+17 1.575E+04 4.488E+03 2.435E+08 8.529E-25 3.753E-10 6.000E-09 1.692E-03 3.078E-05 1.046E-06 5.436E-06 2.892E+15 2.684E+07 6.109E+01
   3.850E+06 3.917E+03 1.207E+17 1.366E+04 4.780E+03 2.108E+08 6.887E-23 4.100E-10 7.255E-09 1.954E-03 3.341E-05 8.935E-07 5.457E-06 2.537E+15 2.614E+07 6.003E+01
   3.950E+06 3.403E+03 1.058E+17 1.151E+04 5.081E+03 1.777E+08 3.281E-21 4.445E-10 8.795E-09 2.205E-03 3.586E-05 7.614E-07 5.461E-06 2.223E+15 2.509E+07 5.751E+01
   4.050E+06 2.953E+03 9.300E+16 9.567E+03 5.420E+03 1.484E+08 9.782E-20 4.791E-10 1.070E-08 2.441E-03 3.812E-05 6.537E-07 5.449E-06 1.954E+15 2.402E+07 5.431E+01
   4.150E+06 2.558E+03 8.161E+16 7.768E+03 5.777E+03 1.213E+08 1.949E-18 5.141E-10 1.305E-08 2.659E-03 4.017E-05 5.591E-07 5.425E-06 1.715E+15 2.291E+07 5.029E+01
   4.250E+06 2.211E+03 7.150E+16 6.162E+03 6.146E+03 9.710E+07 2.715E-17 5.497E-10 1.594E-08 2.855E-03 4.199E-05 4.757E-07 5.392E-06 1.502E+15 2.186E+07 4.564E+01
   4.350E+06 1.908E+03 6.227E+16 4.714E+03 6.489E+03 7.499E+07 2.751E-16 5.863E-10 1.948E-08 3.025E-03 4.355E-05 3.981E-07 5.350E-06 1.308E+15 2.083E+07 4.030E+01
   4.450E+06 1.645E+03 5.416E+16 3.533E+03 6.815E+03 5.682E+07 2.086E-15 6.242E-10 2.374E-08 3.165E-03 4.485E-05 3.314E-07 5.301E-06 1.138E+15 1.997E+07 3.495E+01
   4.550E+06 1.416E+03 4.706E+16 2.601E+03 7.111E+03 4.235E+07 1.226E-14 6.641E-10 2.881E-08 3.277E-03 4.590E-05 2.746E-07 5.246E-06 9.887E+14 1.928E+07 2.984E+01
   4.650E+06 1.218E+03 4.083E+16 1.885E+03 7.368E+03 3.112E+07 5.771E-14 7.068E-10 3.480E-08 3.364E-03 4.673E-05 2.266E-07 5.184E-06 8.579E+14 1.876E+07 2.516E+01
   4.750E+06 1.045E+03 3.538E+16 1.349E+03 7.591E+03 2.259E+07 2.234E-13 7.529E-10 4.192E-08 3.430E-03 4.738E-05 1.862E-07 5.118E-06 7.434E+14 1.838E+07 2.098E+01
   4.850E+06 8.963E+02 3.062E+16 9.527E+02 7.810E+03 1.622E+07 7.289E-13 8.034E-10 5.055E-08 3.479E-03 4.789E-05 1.523E-07 5.045E-06 6.434E+14 1.815E+07 1.732E+01
   4.950E+06 7.674E+02 2.647E+16 6.641E+02 8.086E+03 1.151E+07 2.049E-12 8.591E-10 6.150E-08 3.514E-03 4.829E-05 1.237E-07 4.967E-06 5.561E+14 1.809E+07 1.415E+01
   5.050E+06 6.563E+02 2.275E+16 4.478E+02 8.467E+03 7.899E+06 5.055E-12 9.206E-10 7.623E-08 3.540E-03 4.859E-05 9.809E-08 4.883E-06 4.778E+14 1.821E+07 1.128E+01
   5.150E+06 5.609E+02 1.953E+16 2.972E+02 9.079E+03 5.343E+06 1.109E-11 9.883E-10 9.696E-08 3.559E-03 4.882E-05 7.686E-08 4.794E-06 4.103E+14 1.863E+07 8.864E+00
   5.250E+06 4.791E+02 1.676E+16 1.947E+02 9.985E+03 3.568E+06 2.200E-11 1.063E-09 1.268E-07 3.571E-03 4.901E-05 5.960E-08 4.699E-06 3.521E+14 1.936E+07 6.890E+00
   5.350E+06 4.089E+02 1.438E+16 1.264E+02 1.120E+04 2.363E+06 3.995E-11 1.145E-09 1.693E-07 3.579E-03 4.915E-05 4.591E-08 4.599E-06 3.020E+14 2.037E+07 5.324E+00
   5.450E+06 3.487E+02 1.232E+16 8.211E+01 1.265E+04 1.562E+06 6.723E-11 1.234E-09 2.285E-07 3.585E-03 4.926E-05 3.536E-08 4.493E-06 2.588E+14 2.155E+07 4.123E+00
   5.550E+06 2.972E+02 1.055E+16 5.376E+01 1.422E+04 1.037E+06 1.059E-10 1.332E-09 3.078E-07 3.588E-03 4.936E-05 2.740E-08 4.379E-06 2.216E+14 2.278E+07 3.229E+00
   5.650E+06 2.531E+02 9.029E+15 3.576E+01 1.575E+04 6.954E+05 1.575E-10 1.440E-09 4.097E-07 3.590E-03 4.944E-05 2.145E-08 4.258E-06 1.896E+14 2.393E+07 2.578E+00
   5.750E+06 2.153E+02 7.722E+15 2.433E+01 1.708E+04 4.716E+05 2.229E-10 1.558E-09 5.358E-07 3.591E-03 4.951E-05 1.701E-08 4.129E-06 1.622E+14 2.489E+07 2.111E+00
   5.850E+06 1.831E+02 6.599E+15 1.699E+01 1.807E+04 3.237E+05 3.021E-10 1.688E-09 6.859E-07 3.591E-03 4.957E-05 1.366E-08 3.993E-06 1.386E+14 2.560E+07 1.781E+00
   5.950E+06 1.556E+02 5.635E+15 1.221E+01 1.861E+04 2.248E+05 3.942E-10 1.833E-09 8.585E-07 3.590E-03 4.962E-05 1.111E-08 3.847E-06 1.183E+14 2.600E+07 1.553E+00
