
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   5.350E+06 3.077E+02 1.061E+16 1.389E+00 3.450E+04 2.992E+04 1.017E-09 4.886E-09 2.051E-06 3.681E-03 5.194E-05 7.660E-10 1.585E-06 2.256E+13 3.497E+07 2.312E-01
   5.450E+06 2.634E+02 9.085E+15 1.124E+00 3.002E+04 2.251E+04 1.183E-09 5.450E-09 2.293E-06 3.682E-03 5.198E-05 6.730E-10 1.441E-06 1.932E+13 3.289E+07 2.404E-01
   5.550E+06 2.255E+02 7.778E+15 9.172E-01 2.549E+04 1.717E+04 1.398E-09 6.075E-09 2.531E-06 3.683E-03 5.202E-05 5.992E-10 1.295E-06 1.654E+13 3.050E+07 2.551E-01
   5.650E+06 1.931E+02 6.659E+15 7.605E-01 2.116E+04 1.331E+04 1.705E-09 6.766E-09 2.762E-06 3.684E-03 5.205E-05 5.425E-10 1.150E-06 1.416E+13 2.784E+07 2.781E-01
   5.750E+06 1.653E+02 5.702E+15 6.459E-01 1.720E+04 1.054E+04 2.174E-09 7.528E-09 2.984E-06 3.685E-03 5.208E-05 5.014E-10 1.011E-06 1.212E+13 2.499E+07 3.139E-01
   5.850E+06 1.415E+02 4.882E+15 5.641E-01 1.370E+04 8.561E+03 2.894E-09 8.368E-09 3.197E-06 3.686E-03 5.211E-05 4.757E-10 8.778E-07 1.038E+13 2.193E+07 3.686E-01
   5.950E+06 1.212E+02 4.181E+15 5.055E-01 1.071E+04 7.166E+03 3.970E-09 9.294E-09 3.400E-06 3.686E-03 5.214E-05 4.650E-10 7.532E-07 8.891E+12 1.870E+07 4.496E-01
   6.050E+06 1.038E+02 3.580E+15 4.616E-01 8.234E+03 6.102E+03 5.516E-09 1.032E-08 3.592E-06 3.687E-03 5.216E-05 4.623E-10 6.403E-07 7.614E+12 1.563E+07 5.639E-01
   6.150E+06 8.889E+01 3.066E+15 4.240E-01 6.244E+03 5.068E+03 7.651E-09 1.144E-08 3.773E-06 3.687E-03 5.218E-05 4.483E-10 5.396E-07 6.521E+12 1.399E+07 7.177E-01
   6.250E+06 7.613E+01 2.626E+15 3.980E-01 4.598E+03 7.015E+03 1.051E-08 1.268E-08 3.946E-06 3.688E-03 5.220E-05 7.245E-10 4.437E-07 5.586E+12 8.988E+06 9.565E-01
   6.350E+06 6.520E+01 2.249E+15 4.174E-01 3.276E+03 2.279E+04 1.422E-08 1.404E-08 4.110E-06 3.688E-03 5.222E-05 2.748E-09 3.544E-07 4.783E+12 2.018E+06 1.467E+00
   6.450E+06 5.585E+01 1.926E+15 4.391E-01 2.318E+03 4.652E+04 1.898E-08 1.552E-08 4.266E-06 3.688E-03 5.223E-05 6.548E-09 2.821E-07 4.091E+12 6.859E+05 2.263E+00
   6.550E+06 4.784E+01 1.650E+15 4.282E-01 1.640E+03 6.740E+04 2.497E-08 1.712E-08 4.417E-06 3.689E-03 5.225E-05 1.107E-08 2.251E-07 3.495E+12 3.308E+05 3.230E+00
   6.650E+06 4.098E+01 1.413E+15 3.911E-01 1.164E+03 8.140E+04 3.242E-08 1.883E-08 4.564E-06 3.689E-03 5.226E-05 1.561E-08 1.805E-07 2.980E+12 1.884E+05 4.294E+00
   6.750E+06 3.510E+01 1.211E+15 3.407E-01 8.310E+02 8.782E+04 4.156E-08 2.062E-08 4.708E-06 3.689E-03 5.228E-05 1.966E-08 1.458E-07 2.536E+12 1.166E+05 5.406E+00
   6.850E+06 3.007E+01 1.037E+15 2.872E-01 5.970E+02 8.752E+04 5.266E-08 2.248E-08 4.850E-06 3.690E-03 5.229E-05 2.287E-08 1.187E-07 2.155E+12 7.543E+04 6.536E+00
   6.950E+06 2.576E+01 8.887E+14 2.373E-01 4.322E+02 8.212E+04 6.601E-08 2.438E-08 4.991E-06 3.690E-03 5.230E-05 2.504E-08 9.745E-08 1.827E+12 4.992E+04 7.674E+00
   7.050E+06 2.207E+01 7.614E+14 1.940E-01 3.157E+02 7.344E+04 8.197E-08 2.629E-08 5.131E-06 3.690E-03 5.231E-05 2.614E-08 8.082E-08 1.546E+12 3.342E+04 8.828E+00
   7.150E+06 1.891E+01 6.524E+14 1.583E-01 2.330E+02 6.311E+04 1.010E-07 2.820E-08 5.272E-06 3.691E-03 5.232E-05 2.621E-08 6.776E-08 1.306E+12 2.248E+04 1.003E+01
   7.250E+06 1.621E+01 5.590E+14 1.292E-01 1.728E+02 5.276E+04 1.237E-07 3.008E-08 5.413E-06 3.691E-03 5.233E-05 2.557E-08 5.711E-08 1.101E+12 1.512E+04 1.133E+01
   7.350E+06 1.389E+01 4.790E+14 1.052E-01 1.278E+02 4.329E+04 1.510E-07 3.191E-08 5.555E-06 3.691E-03 5.234E-05 2.449E-08 4.805E-08 9.260E+11 1.013E+04 1.280E+01
   7.450E+06 1.190E+01 4.105E+14 8.551E-02 9.430E+01 3.487E+04 1.839E-07 3.368E-08 5.698E-06 3.691E-03 5.235E-05 2.301E-08 4.032E-08 7.759E+11 6.755E+03 1.447E+01
   7.550E+06 1.020E+01 3.518E+14 6.958E-02 6.934E+01 2.755E+04 2.240E-07 3.538E-08 5.842E-06 3.691E-03 5.236E-05 2.122E-08 3.375E-08 6.480E+11 4.475E+03 1.642E+01
   7.650E+06 8.740E+00 3.015E+14 5.673E-02 5.084E+01 2.136E+04 2.733E-07 3.698E-08 5.985E-06 3.692E-03 5.236E-05 1.920E-08 2.818E-08 5.390E+11 2.944E+03 1.871E+01
   7.750E+06 7.491E+00 2.584E+14 4.635E-02 3.717E+01 1.625E+04 3.341E-07 3.847E-08 6.128E-06 3.692E-03 5.237E-05 1.704E-08 2.348E-08 4.466E+11 1.922E+03 2.140E+01
   7.850E+06 6.420E+00 2.215E+14 3.787E-02 2.710E+01 1.213E+04 4.085E-07 3.985E-08 6.269E-06 3.692E-03 5.237E-05 1.484E-08 1.952E-08 3.685E+11 1.245E+03 2.454E+01
   7.950E+06 5.503E+00 1.898E+14 3.083E-02 1.970E+01 8.891E+03 4.979E-07 4.110E-08 6.407E-06 3.692E-03 5.237E-05 1.269E-08 1.620E-08 3.026E+11 7.991E+02 2.809E+01
   8.050E+06 4.717E+00 1.627E+14 2.489E-02 1.428E+01 6.395E+03 6.026E-07 4.222E-08 6.541E-06 3.692E-03 5.238E-05 1.065E-08 1.342E-08 2.474E+11 5.087E+02 3.193E+01
   8.150E+06 4.044E+00 1.395E+14 1.983E-02 1.033E+01 4.516E+03 7.215E-07 4.320E-08 6.669E-06 3.692E-03 5.238E-05 8.770E-09 1.110E-08 2.013E+11 3.212E+02 3.588E+01
   8.250E+06 3.467E+00 1.196E+14 1.555E-02 7.447E+00 3.134E+03 8.521E-07 4.405E-08 6.791E-06 3.692E-03 5.238E-05 7.098E-09 9.171E-09 1.630E+11 2.011E+02 3.972E+01
   8.350E+06 2.972E+00 1.025E+14 1.198E-02 5.359E+00 2.137E+03 9.910E-07 4.478E-08 6.905E-06 3.692E-03 5.238E-05 5.647E-09 7.571E-09 1.314E+11 1.250E+02 4.322E+01
   8.450E+06 2.548E+00 8.789E+13 9.049E-03 3.849E+00 1.434E+03 1.134E-06 4.539E-08 7.010E-06 3.692E-03 5.239E-05 4.421E-09 6.248E-09 1.055E+11 7.722E+01 4.615E+01
   8.550E+06 2.185E+00 7.536E+13 6.711E-03 2.760E+00 9.481E+02 1.278E-06 4.590E-08 7.105E-06 3.692E-03 5.239E-05 3.408E-09 5.155E-09 8.437E+10 4.743E+01 4.839E+01
   8.650E+06 1.873E+00 6.461E+13 4.892E-03 1.977E+00 6.179E+02 1.419E-06 4.632E-08 7.191E-06 3.692E-03 5.239E-05 2.590E-09 4.254E-09 6.721E+10 2.901E+01 4.985E+01
   8.750E+06 1.606E+00 5.541E+13 3.513E-03 1.415E+00 3.975E+02 1.554E-06 4.666E-08 7.267E-06 3.692E-03 5.239E-05 1.943E-09 3.513E-09 5.336E+10 1.770E+01 5.054E+01
   8.850E+06 1.377E+00 4.751E+13 2.489E-03 1.012E+00 2.528E+02 1.682E-06 4.693E-08 7.334E-06 3.692E-03 5.239E-05 1.441E-09 2.905E-09 4.224E+10 1.079E+01 5.051E+01
   8.950E+06 1.181E+00 4.075E+13 1.744E-03 7.246E-01 1.591E+02 1.801E-06 4.716E-08 7.391E-06 3.692E-03 5.239E-05 1.058E-09 2.406E-09 3.335E+10 6.598E+00 4.982E+01
   9.050E+06 1.013E+00 3.494E+13 1.210E-03 5.193E-01 9.924E+01 1.910E-06 4.733E-08 7.441E-06 3.692E-03 5.239E-05 7.692E-10 1.997E-09 2.627E+10 4.057E+00 4.856E+01
   9.150E+06 8.689E-01 2.997E+13 8.335E-04 3.729E-01 6.141E+01 2.007E-06 4.747E-08 7.483E-06 3.692E-03 5.239E-05 5.550E-10 1.663E-09 2.065E+10 2.519E+00 4.684E+01
   9.250E+06 7.452E-01 2.571E+13 5.709E-04 2.687E-01 3.775E+01 2.092E-06 4.759E-08 7.517E-06 3.692E-03 5.239E-05 3.977E-10 1.390E-09 1.620E+10 1.588E+00 4.474E+01
   9.350E+06 6.392E-01 2.205E+13 3.898E-04 1.944E-01 2.307E+01 2.166E-06 4.767E-08 7.546E-06 3.692E-03 5.239E-05 2.834E-10 1.169E-09 1.269E+10 1.021E+00 4.237E+01
   9.450E+06 5.483E-01 1.891E+13 2.658E-04 1.416E-01 1.403E+01 2.228E-06 4.774E-08 7.570E-06 3.692E-03 5.239E-05 2.009E-10 9.889E-10 9.917E+09 6.746E-01 3.981E+01
   9.550E+06 4.704E-01 1.622E+13 1.817E-04 1.040E-01 8.492E+00 2.281E-06 4.780E-08 7.589E-06 3.692E-03 5.239E-05 1.418E-10 8.445E-10 7.738E+09 4.597E-01 3.714E+01
   9.650E+06 4.035E-01 1.392E+13 1.248E-04 7.726E-02 5.120E+00 2.323E-06 4.784E-08 7.604E-06 3.692E-03 5.239E-05 9.965E-11 7.300E-10 6.023E+09 3.243E-01 3.441E+01
   9.750E+06 3.462E-01 1.194E+13 8.661E-05 5.832E-02 3.075E+00 2.358E-06 4.787E-08 7.616E-06 3.692E-03 5.239E-05 6.976E-11 6.413E-10 4.674E+09 2.371E-01 3.168E+01
   9.850E+06 2.970E-01 1.024E+13 6.095E-05 4.495E-02 1.839E+00 2.386E-06 4.790E-08 7.626E-06 3.692E-03 5.239E-05 4.863E-11 5.754E-10 3.612E+09 1.793E-01 2.896E+01
   9.950E+06 2.548E-01 8.790E+12 4.372E-05 3.558E-02 1.103E+00 2.408E-06 4.792E-08 7.634E-06 3.692E-03 5.239E-05 3.400E-11 5.303E-10 2.777E+09 1.401E-01 2.627E+01
