
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   5.000E+04 9.561E+05 2.429E+19 2.026E+05 2.539E+05 1.651E+06 0.000E+00 5.565E-12 9.280E-13 1.038E-04 4.677E-06 6.551E-10 1.127E-02 5.100E+15 2.706E+06 2.250E-03
   1.500E+05 8.500E+05 2.209E+19 2.505E+05 2.975E+05 3.151E+06 0.000E+00 9.273E-12 1.928E-12 1.155E-04 5.256E-06 1.235E-09 6.983E-03 4.739E+15 3.924E+06 4.908E-03
   2.500E+05 7.536E+05 2.006E+19 3.121E+05 3.126E+05 6.410E+06 0.000E+00 1.379E-11 3.753E-12 1.256E-04 5.800E-06 2.544E-09 4.153E-03 4.390E+15 5.471E+06 1.126E-02
   3.500E+05 6.662E+05 1.816E+19 3.266E+05 2.950E+05 1.210E+07 0.000E+00 1.930E-11 7.182E-12 1.338E-04 6.320E-06 4.978E-09 2.262E-03 4.053E+15 6.905E+06 2.376E-02
   4.500E+05 5.875E+05 1.629E+19 3.479E+05 3.150E+05 2.042E+07 0.000E+00 2.596E-11 1.365E-11 1.415E-04 6.823E-06 8.857E-09 1.417E-03 3.701E+15 8.959E+06 4.485E-02
   5.500E+05 5.168E+05 1.464E+19 3.040E+05 3.002E+05 3.215E+07 0.000E+00 3.409E-11 2.618E-11 1.484E-04 7.322E-06 1.480E-08 7.832E-04 3.381E+15 1.037E+07 7.849E-02
   6.500E+05 4.533E+05 1.318E+19 2.137E+05 2.481E+05 4.731E+07 0.000E+00 4.409E-11 5.035E-11 1.551E-04 7.832E-06 2.315E-08 3.740E-04 3.086E+15 1.064E+07 1.275E-01
   7.500E+05 3.962E+05 1.182E+19 1.302E+05 1.902E+05 6.501E+07 0.000E+00 5.633E-11 9.676E-11 1.624E-04 8.366E-06 3.386E-08 1.662E-04 2.802E+15 1.025E+07 1.935E-01
   8.500E+05 3.451E+05 1.058E+19 6.769E+04 1.380E+05 8.435E+07 0.000E+00 7.119E-11 1.951E-10 1.710E-04 8.940E-06 4.661E-08 6.685E-05 2.529E+15 9.509E+06 2.774E-01
   9.500E+05 2.989E+05 9.624E+18 1.654E+04 5.056E+04 1.066E+08 2.052-159 8.922E-11 4.028E-10 1.802E-04 9.581E-06 6.148E-08 1.304E-05 2.312E+15 6.740E+06 3.768E-01
   1.050E+06 2.568E+05 8.857E+18 1.501E+03 5.678E+03 1.373E+08 8.611-125 1.106E-10 6.877E-10 1.908E-04 1.033E-05 8.122E-08 9.321E-07 2.127E+15 4.083E+06 5.093E-01
   1.150E+06 2.194E+05 7.567E+18 1.999E+03 7.349E+03 1.816E+08 1.296-108 1.360E-10 1.035E-09 2.159E-04 1.124E-05 1.112E-07 9.382E-07 1.817E+15 4.279E+06 7.887E-01
   1.250E+06 1.874E+05 6.465E+18 2.778E+03 9.176E+03 2.489E+08 9.052E-95 1.670E-10 1.492E-09 2.548E-04 1.239E-05 1.511E-07 9.515E-07 1.552E+15 5.258E+06 1.265E+00
   1.350E+06 1.601E+05 5.524E+18 3.744E+03 1.138E+04 3.264E+08 6.691E-83 2.059E-10 2.108E-09 3.211E-04 1.395E-05 1.840E-07 9.776E-07 1.326E+15 6.983E+06 1.942E+00
   1.450E+06 1.368E+05 4.720E+18 4.681E+03 1.409E+04 3.916E+08 1.062E-72 2.545E-10 2.929E-09 4.381E-04 1.613E-05 1.894E-07 1.019E-06 1.133E+15 9.556E+06 2.726E+00
   1.550E+06 1.169E+05 4.033E+18 5.389E+03 1.721E+04 4.283E+08 6.524E-64 3.122E-10 3.979E-09 6.342E-04 1.905E-05 1.674E-07 1.072E-06 9.677E+14 1.306E+07 3.489E+00
   1.650E+06 9.993E+04 3.447E+18 5.632E+03 2.058E+04 4.237E+08 2.515E-56 3.760E-10 5.270E-09 9.202E-04 2.262E-05 1.336E-07 1.133E-06 8.269E+14 1.716E+07 4.039E+00
   1.750E+06 8.540E+04 2.946E+18 5.308E+03 2.397E+04 3.790E+08 8.997E-50 4.428E-10 6.818E-09 1.270E-03 2.653E-05 1.013E-07 1.194E-06 7.066E+14 2.112E+07 4.228E+00
   1.850E+06 7.298E+04 2.517E+18 4.567E+03 2.724E+04 3.115E+08 4.122E-44 5.106E-10 8.659E-09 1.636E-03 3.039E-05 7.562E-08 1.250E-06 6.039E+14 2.442E+07 4.065E+00
   1.950E+06 6.238E+04 2.152E+18 3.660E+03 3.031E+04 2.404E+08 3.171E-39 5.791E-10 1.086E-08 1.983E-03 3.395E-05 5.636E-08 1.298E-06 5.161E+14 2.701E+07 3.672E+00
   2.050E+06 5.332E+04 1.839E+18 2.785E+03 3.317E+04 1.777E+08 5.173E-35 6.490E-10 1.350E-08 2.291E-03 3.710E-05 4.217E-08 1.336E-06 4.411E+14 2.903E+07 3.174E+00
   2.150E+06 4.557E+04 1.572E+18 2.042E+03 3.586E+04 1.274E+08 2.193E-31 7.212E-10 1.670E-08 2.558E-03 3.984E-05 3.168E-08 1.366E-06 3.770E+14 3.067E+07 2.663E+00
   2.250E+06 3.896E+04 1.344E+18 1.457E+03 3.841E+04 8.948E+07 2.890E-28 7.971E-10 2.059E-08 2.785E-03 4.223E-05 2.391E-08 1.388E-06 3.222E+14 3.207E+07 2.188E+00
   2.350E+06 3.330E+04 1.149E+18 1.021E+03 4.085E+04 6.200E+07 1.386E-25 8.776E-10 2.534E-08 2.975E-03 4.429E-05 1.814E-08 1.403E-06 2.754E+14 3.329E+07 1.773E+00
   2.450E+06 2.847E+04 9.820E+17 7.059E+02 4.315E+04 4.260E+07 2.779E-23 9.638E-10 3.110E-08 3.134E-03 4.607E-05 1.384E-08 1.413E-06 2.354E+14 3.437E+07 1.425E+00
