
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   2.750E+06 1.882E+04 6.099E+17 7.618E+03 8.421E+02 2.630E+08 5.146E-63 7.105E-11 5.608E-10 1.258E-04 9.078E-06 3.426E-06 2.462E-06 1.282E+16 5.445E+06 1.448E+01
   2.850E+06 1.625E+04 5.241E+17 8.616E+03 1.052E+03 2.847E+08 6.338E-56 9.098E-11 7.808E-10 1.656E-04 1.026E-05 3.281E-06 2.570E-06 1.102E+16 6.769E+06 1.828E+01
   2.950E+06 1.403E+04 4.507E+17 9.574E+03 1.273E+03 3.039E+08 8.296E-50 1.143E-10 1.056E-09 2.190E-04 1.166E-05 3.079E-06 2.673E-06 9.473E+15 8.381E+06 2.274E+01
   3.050E+06 1.213E+04 3.878E+17 1.047E+04 1.496E+03 3.206E+08 1.587E-44 1.412E-10 1.393E-09 2.927E-04 1.332E-05 2.824E-06 2.770E-06 8.152E+15 1.033E+07 2.793E+01
   3.150E+06 1.049E+04 3.340E+17 1.127E+04 1.715E+03 3.339E+08 5.820E-40 1.713E-10 1.796E-09 3.958E-04 1.527E-05 2.526E-06 2.859E-06 7.020E+15 1.260E+07 3.386E+01
   3.250E+06 9.078E+03 2.878E+17 1.183E+04 1.922E+03 3.406E+08 5.162E-36 2.041E-10 2.271E-09 5.375E-04 1.754E-05 2.201E-06 2.940E-06 6.049E+15 1.506E+07 4.015E+01
   3.350E+06 7.866E+03 2.467E+17 1.180E+04 2.099E+03 3.311E+08 1.352E-32 2.385E-10 2.826E-09 7.211E-04 2.005E-05 1.861E-06 3.011E-06 5.185E+15 1.720E+07 4.577E+01
   3.450E+06 6.827E+03 2.116E+17 1.126E+04 2.255E+03 3.091E+08 1.190E-29 2.732E-10 3.471E-09 9.375E-04 2.270E-05 1.558E-06 3.071E-06 4.447E+15 1.872E+07 5.010E+01
   3.550E+06 5.935E+03 1.818E+17 1.035E+04 2.395E+03 2.792E+08 4.103E-27 3.074E-10 4.225E-09 1.173E-03 2.536E-05 1.310E-06 3.118E-06 3.821E+15 1.951E+07 5.297E+01
   3.650E+06 5.169E+03 1.565E+17 9.233E+03 2.522E+03 2.458E+08 6.367E-25 3.409E-10 5.115E-09 1.413E-03 2.793E-05 1.111E-06 3.152E-06 3.289E+15 1.967E+07 5.446E+01
   3.750E+06 4.502E+03 1.376E+17 8.467E+03 2.700E+03 2.244E+08 4.979E-23 3.740E-10 6.186E-09 1.651E-03 3.042E-05 9.876E-07 3.172E-06 2.892E+15 1.980E+07 5.628E+01
   3.850E+06 3.917E+03 1.207E+17 7.561E+03 2.882E+03 2.001E+08 2.330E-21 4.077E-10 7.504E-09 1.890E-03 3.284E-05 8.772E-07 3.181E-06 2.537E+15 1.956E+07 5.699E+01
   3.950E+06 3.403E+03 1.058E+17 6.577E+03 3.072E+03 1.744E+08 6.880E-20 4.417E-10 9.131E-09 2.124E-03 3.515E-05 7.762E-07 3.180E-06 2.224E+15 1.907E+07 5.645E+01
   4.050E+06 2.953E+03 9.300E+16 5.645E+03 3.287E+03 1.505E+08 1.351E-18 4.762E-10 1.115E-08 2.348E-03 3.733E-05 6.891E-07 3.170E-06 1.955E+15 1.851E+07 5.509E+01
   4.150E+06 2.558E+03 8.161E+16 4.730E+03 3.512E+03 1.271E+08 1.869E-17 5.116E-10 1.365E-08 2.562E-03 3.936E-05 6.078E-07 3.153E-06 1.715E+15 1.786E+07 5.268E+01
   4.250E+06 2.211E+03 7.150E+16 3.867E+03 3.743E+03 1.049E+08 1.892E-16 5.479E-10 1.672E-08 2.760E-03 4.122E-05 5.317E-07 3.131E-06 1.503E+15 1.720E+07 4.933E+01
   4.350E+06 1.908E+03 6.227E+16 3.046E+03 3.954E+03 8.356E+07 1.454E-15 5.854E-10 2.046E-08 2.938E-03 4.286E-05 4.568E-07 3.103E-06 1.309E+15 1.649E+07 4.490E+01
   4.450E+06 1.645E+03 5.416E+16 2.345E+03 4.151E+03 6.510E+07 8.674E-15 6.243E-10 2.496E-08 3.089E-03 4.425E-05 3.890E-07 3.071E-06 1.138E+15 1.586E+07 4.004E+01
   4.550E+06 1.416E+03 4.706E+16 1.767E+03 4.328E+03 4.973E+07 4.148E-14 6.652E-10 3.031E-08 3.215E-03 4.541E-05 3.288E-07 3.034E-06 9.888E+14 1.532E+07 3.505E+01
   4.650E+06 1.218E+03 4.083E+16 1.306E+03 4.485E+03 3.733E+07 1.633E-13 7.088E-10 3.668E-08 3.315E-03 4.635E-05 2.758E-07 2.994E-06 8.580E+14 1.488E+07 3.018E+01
   4.750E+06 1.045E+03 3.538E+16 9.485E+02 4.635E+03 2.756E+07 5.423E-13 7.559E-10 4.439E-08 3.392E-03 4.710E-05 2.296E-07 2.951E-06 7.435E+14 1.457E+07 2.559E+01
   4.850E+06 8.963E+02 3.062E+16 6.765E+02 4.810E+03 2.001E+07 1.551E-12 8.072E-10 5.409E-08 3.451E-03 4.769E-05 1.894E-07 2.904E-06 6.434E+14 1.439E+07 2.137E+01
   4.950E+06 7.674E+02 2.647E+16 4.732E+02 5.056E+03 1.428E+07 3.893E-12 8.635E-10 6.696E-08 3.494E-03 4.814E-05 1.544E-07 2.853E-06 5.561E+14 1.441E+07 1.755E+01
   5.050E+06 6.563E+02 2.275E+16 3.187E+02 5.405E+03 9.808E+06 8.718E-12 9.255E-10 8.492E-08 3.526E-03 4.849E-05 1.223E-07 2.798E-06 4.779E+14 1.461E+07 1.400E+01
   5.150E+06 5.609E+02 1.953E+16 2.107E+02 5.920E+03 6.623E+06 1.761E-11 9.936E-10 1.106E-07 3.548E-03 4.875E-05 9.556E-08 2.740E-06 4.104E+14 1.507E+07 1.099E+01
   5.250E+06 4.791E+02 1.676E+16 1.375E+02 6.615E+03 4.418E+06 3.255E-11 1.068E-09 1.473E-07 3.563E-03 4.896E-05 7.396E-08 2.679E-06 3.522E+14 1.576E+07 8.536E+00
   5.350E+06 4.089E+02 1.438E+16 8.924E+01 7.466E+03 2.932E+06 5.566E-11 1.150E-09 1.987E-07 3.573E-03 4.911E-05 5.707E-08 2.614E-06 3.020E+14 1.663E+07 6.611E+00
   5.450E+06 3.487E+02 1.232E+16 5.810E+01 8.408E+03 1.949E+06 8.899E-11 1.240E-09 2.681E-07 3.580E-03 4.924E-05 4.420E-08 2.545E-06 2.588E+14 1.755E+07 5.150E+00
   5.550E+06 2.972E+02 1.055E+16 3.821E+01 9.347E+03 1.306E+06 1.342E-10 1.339E-09 3.584E-07 3.584E-03 4.934E-05 3.454E-08 2.472E-06 2.216E+14 1.843E+07 4.066E+00
   5.650E+06 2.531E+02 9.029E+15 2.553E+01 1.019E+04 8.844E+05 1.923E-10 1.446E-09 4.713E-07 3.586E-03 4.943E-05 2.731E-08 2.394E-06 1.896E+14 1.919E+07 3.273E+00
   5.750E+06 2.153E+02 7.722E+15 1.740E+01 1.084E+04 6.061E+05 2.637E-10 1.564E-09 6.075E-07 3.588E-03 4.950E-05 2.188E-08 2.312E-06 1.622E+14 1.974E+07 2.696E+00
   5.850E+06 1.831E+02 6.599E+15 1.212E+01 1.124E+04 4.203E+05 3.478E-10 1.694E-09 7.659E-07 3.588E-03 4.956E-05 1.775E-08 2.224E-06 1.386E+14 2.006E+07 2.280E+00
   5.950E+06 1.556E+02 5.635E+15 8.638E+00 1.135E+04 2.947E+05 4.435E-10 1.839E-09 9.444E-07 3.588E-03 4.962E-05 1.458E-08 2.132E-06 1.183E+14 2.012E+07 1.983E+00
   6.050E+06 1.321E+02 4.786E+15 6.206E+00 1.110E+04 2.046E+05 5.488E-10 2.001E-09 1.140E-06 3.589E-03 4.967E-05 1.191E-08 2.035E-06 1.005E+14 1.984E+07 1.757E+00
   6.150E+06 1.122E+02 4.065E+15 4.573E+00 1.059E+04 1.437E+05 6.609E-10 2.183E-09 1.347E-06 3.590E-03 4.971E-05 9.843E-09 1.935E-06 8.535E+13 1.932E+07 1.604E+00
   6.250E+06 9.535E+01 3.453E+15 3.448E+00 9.872E+03 1.020E+05 7.774E-10 2.390E-09 1.562E-06 3.591E-03 4.975E-05 8.224E-09 1.830E-06 7.250E+13 1.856E+07 1.505E+00
   6.350E+06 8.100E+01 2.933E+15 2.651E+00 9.006E+03 7.317E+04 8.960E-10 2.626E-09 1.781E-06 3.591E-03 4.978E-05 6.945E-09 1.724E-06 6.158E+13 1.759E+07 1.446E+00
   6.450E+06 6.881E+01 2.492E+15 2.070E+00 8.057E+03 5.309E+04 1.015E-09 2.898E-09 2.000E-06 3.592E-03 4.982E-05 5.931E-09 1.616E-06 5.231E+13 1.645E+07 1.417E+00
   6.550E+06 5.846E+01 2.117E+15 1.633E+00 7.081E+03 3.895E+04 1.133E-09 3.213E-09 2.218E-06 3.592E-03 4.984E-05 5.121E-09 1.508E-06 4.444E+13 1.515E+07 1.411E+00
   6.650E+06 4.967E+01 1.799E+15 1.296E+00 6.126E+03 2.874E+04 1.249E-09 3.576E-09 2.433E-06 3.593E-03 4.987E-05 4.447E-09 1.400E-06 3.775E+13 1.378E+07 1.419E+00
   6.750E+06 4.220E+01 1.528E+15 1.020E+00 5.227E+03 2.060E+04 1.363E-09 3.993E-09 2.643E-06 3.593E-03 4.990E-05 3.751E-09 1.294E-06 3.207E+13 1.290E+07 1.423E+00
   6.850E+06 3.586E+01 1.299E+15 7.997E-01 4.394E+03 1.436E+04 1.477E-09 4.469E-09 2.847E-06 3.593E-03 4.992E-05 3.077E-09 1.188E-06 2.725E+13 1.370E+07 1.429E+00
   6.950E+06 3.047E+01 1.104E+15 7.293E-01 3.593E+03 1.872E+04 1.599E-09 5.008E-09 3.044E-06 3.594E-03 4.994E-05 4.721E-09 1.070E-06 2.315E+13 9.770E+06 1.704E+00
   7.050E+06 2.589E+01 9.378E+14 9.534E-01 2.862E+03 5.024E+04 1.747E-09 5.615E-09 3.232E-06 3.594E-03 4.996E-05 1.491E-08 9.443E-07 1.967E+13 2.750E+06 2.969E+00
   7.150E+06 2.201E+01 7.970E+14 1.232E+00 2.263E+03 9.305E+04 1.959E-09 6.293E-09 3.410E-06 3.594E-03 4.998E-05 3.248E-08 8.327E-07 1.671E+13 1.033E+06 5.119E+00
   7.250E+06 1.870E+01 6.774E+14 1.394E+00 1.779E+03 1.300E+05 2.299E-09 7.049E-09 3.578E-06 3.595E-03 5.000E-05 5.338E-08 7.339E-07 1.419E+13 5.102E+05 7.732E+00
   7.350E+06 1.590E+01 5.757E+14 1.434E+00 1.386E+03 1.569E+05 2.860E-09 7.890E-09 3.737E-06 3.595E-03 5.002E-05 7.582E-08 6.441E-07 1.205E+13 2.896E+05 1.067E+01
   7.450E+06 1.351E+01 4.893E+14 1.377E+00 1.071E+03 1.722E+05 3.759E-09 8.826E-09 3.886E-06 3.596E-03 5.004E-05 9.788E-08 5.630E-07 1.022E+13 1.775E+05 1.378E+01
   7.550E+06 1.148E+01 4.160E+14 1.256E+00 8.213E+02 1.764E+05 5.129E-09 9.868E-09 4.026E-06 3.596E-03 5.006E-05 1.180E-07 4.904E-07 8.672E+12 1.135E+05 1.698E+01
   7.650E+06 9.763E+00 3.536E+14 1.103E+00 6.263E+02 1.715E+05 7.111E-09 1.103E-08 4.160E-06 3.597E-03 5.008E-05 1.348E-07 4.259E-07 7.349E+12 7.427E+04 2.020E+01
   7.750E+06 8.299E+00 3.006E+14 9.423E-01 4.751E+02 1.596E+05 9.853E-09 1.231E-08 4.288E-06 3.597E-03 5.009E-05 1.476E-07 3.687E-07 6.223E+12 4.916E+04 2.345E+01
   7.850E+06 7.056E+00 2.555E+14 7.891E-01 3.587E+02 1.433E+05 1.352E-08 1.374E-08 4.411E-06 3.597E-03 5.011E-05 1.559E-07 3.182E-07 5.264E+12 3.271E+04 2.676E+01
   7.950E+06 5.995E+00 2.187E+14 6.694E-01 2.715E+02 1.299E+05 1.828E-08 1.530E-08 4.532E-06 3.594E-03 5.012E-05 1.654E-07 2.739E-07 4.477E+12 2.224E+04 3.075E+01
   8.050E+06 5.086E+00 1.880E+14 5.719E-01 2.059E+02 1.180E+05 2.441E-08 1.701E-08 4.653E-06 3.578E-03 5.014E-05 1.755E-07 2.354E-07 3.820E+12 1.532E+04 3.541E+01
   8.150E+06 4.308E+00 1.603E+14 4.731E-01 1.546E+02 9.995E+04 3.222E-08 1.887E-08 4.775E-06 3.561E-03 5.015E-05 1.751E-07 2.020E-07 3.229E+12 1.025E+04 3.994E+01
   8.250E+06 3.643E+00 1.374E+14 3.973E-01 1.165E+02 8.555E+04 4.196E-08 2.084E-08 4.898E-06 3.523E-03 5.016E-05 1.767E-07 1.731E-07 2.741E+12 6.932E+03 4.543E+01
   8.350E+06 3.075E+00 1.168E+14 3.266E-01 8.693E+01 6.852E+04 5.406E-08 2.292E-08 5.023E-06 3.505E-03 5.017E-05 1.674E-07 1.482E-07 2.302E+12 4.527E+03 5.125E+01
   8.450E+06 2.593E+00 9.938E+13 2.708E-01 6.489E+01 5.448E+04 6.881E-08 2.505E-08 5.152E-06 3.477E-03 5.018E-05 1.577E-07 1.267E-07 1.933E+12 2.949E+03 5.817E+01
   8.550E+06 2.182E+00 8.458E+13 2.254E-01 4.841E+01 4.264E+04 8.669E-08 2.722E-08 5.283E-06 3.443E-03 5.019E-05 1.464E-07 1.083E-07 1.620E+12 1.904E+03 6.630E+01
