
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   2.750E+06 1.779E+04 6.137E+17 1.374E+02 8.982E+04 1.347E+07 1.618E-16 1.602E-09 1.684E-07 3.497E-03 4.931E-05 6.279E-09 8.691E-07 1.475E+14 4.794E+07 7.214E-01
   2.850E+06 1.521E+04 5.248E+17 9.581E+01 8.230E+04 9.538E+06 1.593E-15 1.732E-09 1.832E-07 3.560E-03 4.982E-05 5.105E-09 8.562E-07 1.261E+14 4.613E+07 5.972E-01
   2.950E+06 1.301E+04 4.487E+17 6.687E+01 7.489E+04 6.774E+06 1.135E-14 1.876E-09 1.983E-07 3.613E-03 5.024E-05 4.178E-09 8.415E-07 1.079E+14 4.424E+07 4.960E-01
   3.050E+06 1.112E+04 3.837E+17 4.673E+01 6.768E+04 4.830E+06 6.132E-14 2.035E-09 2.139E-07 3.657E-03 5.059E-05 3.441E-09 8.247E-07 9.224E+13 4.229E+07 4.135E-01
   3.150E+06 9.514E+03 3.282E+17 3.270E+01 6.079E+04 3.459E+06 2.613E-13 2.212E-09 2.299E-07 3.694E-03 5.087E-05 2.853E-09 8.060E-07 7.888E+13 4.030E+07 3.463E-01
   3.250E+06 8.136E+03 2.806E+17 2.292E+01 5.436E+04 2.489E+06 9.093E-13 2.413E-09 2.468E-07 3.724E-03 5.112E-05 2.381E-09 7.849E-07 6.747E+13 3.831E+07 2.915E-01
   3.350E+06 6.959E+03 2.400E+17 1.608E+01 4.856E+04 1.799E+06 2.659E-12 2.640E-09 2.658E-07 3.750E-03 5.132E-05 1.999E-09 7.612E-07 5.770E+13 3.636E+07 2.465E-01
   3.450E+06 5.952E+03 2.053E+17 1.128E+01 4.357E+04 1.305E+06 6.697E-12 2.900E-09 2.887E-07 3.772E-03 5.150E-05 1.685E-09 7.351E-07 4.936E+13 3.454E+07 2.094E-01
   3.550E+06 5.091E+03 1.756E+17 7.909E+00 3.955E+04 9.483E+05 1.485E-11 3.198E-09 3.188E-07 3.790E-03 5.164E-05 1.425E-09 7.064E-07 4.222E+13 3.291E+07 1.786E-01
   3.650E+06 4.355E+03 1.502E+17 5.541E+00 3.654E+04 6.889E+05 2.958E-11 3.538E-09 3.601E-07 3.806E-03 5.177E-05 1.205E-09 6.755E-07 3.612E+13 3.152E+07 1.529E-01
