TTAB
 4.6E-22 1.6E-21 5.1E-21 1.4E-20 4.1E-20 1.1E-19 2.1E-19 3.3E-19 5.1E-19 7.6E-19 1.1E-18 1.5E-18 2.1E-18 2.4E-18 2.6E-18 2.8E-18 3.1E-18
 7.1E-38 4.0E-37 3.6E-35 2.6E-33 1.3E-31 3.8E-30 7.3E-29 9.4E-28 1.1E-26 8.8E-26 5.5E-25 2.7E-24 1.2E-23 4.6E-23 1.6E-22 4.9E-22 1.5E-21
 4.8E-21 1.6E-20 4.7E-20 1.3E-19 3.4E-19 8.5E-19 1.6E-18 2.4E-18 3.7E-18 5.3E-18 7.5E-18 1.0E-17 1.4E-17 1.6E-17 1.7E-17 1.9E-17 2.0E-17
 1.7E-36 9.0E-36 6.9E-34 4.3E-32 1.8E-30 4.9E-29 9.1E-28 1.1E-26 1.2E-25 9.8E-25 5.9E-24 2.9E-23 1.3E-22 4.7E-22 1.6E-21 4.8E-21 1.4E-20
 4.3E-20 1.4E-19 3.8E-19 9.8E-19 2.5E-18 5.8E-18 1.0E-17 1.6E-17 2.3E-17 3.3E-17 4.6E-17 6.3E-17 8.3E-17 9.4E-17 1.0E-16 1.1E-16 1.2E-16
 3.5E-35 1.7E-34 1.1E-32 6.0E-31 2.2E-29 5.6E-28 9.8E-27 1.2E-25 1.2E-24 9.4E-24 5.6E-23 2.7E-22 1.1E-21 4.2E-21 1.4E-20 4.1E-20 1.2E-19
 3.5E-19 1.0E-18 2.8E-18 6.7E-18 1.6E-17 3.6E-17 6.1E-17 9.2E-17 1.3E-16 1.9E-16 2.6E-16 3.4E-16 4.5E-16 5.0E-16 5.5E-16 6.0E-16 6.5E-16
 5.9E-34 2.8E-33 1.6E-31 7.3E-30 2.4E-28 5.7E-27 9.4E-26 1.1E-24 1.1E-23 8.0E-23 4.7E-22 2.2E-21 9.1E-21 3.3E-20 1.1E-19 3.1E-19 8.6E-19
 2.4E-18 6.9E-18 1.8E-17 4.1E-17 9.3E-17 2.0E-16 3.3E-16 4.8E-16 6.9E-16 9.6E-16 1.3E-15 1.7E-15 2.2E-15 2.5E-15 2.7E-15 2.9E-15 3.2E-15
 8.7E-33 3.9E-32 1.9E-30 7.9E-29 2.3E-27 5.1E-26 8.0E-25 9.0E-24 8.5E-23 6.1E-22 3.5E-21 1.6E-20 6.5E-20 2.3E-19 7.3E-19 2.1E-18 5.6E-18
 1.5E-17 4.1E-17 1.0E-16 2.3E-16 4.9E-16 9.9E-16 1.6E-15 2.3E-15 3.3E-15 4.5E-15 6.0E-15 7.8E-15 1.0E-14 1.1E-14 1.2E-14 1.3E-14 1.4E-14
 1.1E-31 4.8E-31 2.1E-29 7.6E-28 2.0E-26 4.1E-25 6.1E-24 6.7E-23 6.0E-22 4.2E-21 2.3E-20 1.0E-19 4.2E-19 1.4E-18 4.5E-18 1.2E-17 3.3E-17
 8.7E-17 2.2E-16 5.3E-16 1.1E-15 2.4E-15 4.6E-15 7.3E-15 1.0E-14 1.4E-14 1.9E-14 2.5E-14 3.3E-14 4.1E-14 4.6E-14 5.0E-14 5.5E-14 5.9E-14
 1.3E-30 5.2E-30 2.0E-28 6.6E-27 1.5E-25 3.0E-24 4.3E-23 4.5E-22 3.9E-21 2.6E-20 1.4E-19 6.2E-19 2.4E-18 8.3E-18 2.5E-17 6.8E-17 1.8E-16
 4.5E-16 1.1E-15 2.5E-15 5.3E-15 1.0E-14 2.0E-14 3.0E-14 4.3E-14 5.8E-14 7.7E-14 1.0E-13 1.3E-13 1.6E-13 1.8E-13 1.9E-13 2.1E-13 2.3E-13
 1.3E-29 5.0E-29 1.7E-27 5.1E-26 1.1E-24 2.0E-23 2.7E-22 2.7E-21 2.3E-20 1.5E-19 7.8E-19 3.4E-18 1.3E-17 4.3E-17 1.3E-16 3.4E-16 8.6E-16
 2.1E-15 5.0E-15 1.1E-14 2.2E-14 4.3E-14 7.8E-14 1.2E-13 1.6E-13 2.2E-13 2.9E-13 3.7E-13 4.7E-13 5.8E-13 6.5E-13 7.0E-13 7.6E-13 8.2E-13
 1.1E-28 4.3E-28 1.4E-26 3.6E-25 7.1E-24 1.2E-22 1.6E-21 1.5E-20 1.2E-19 7.8E-19 4.0E-18 1.7E-17 6.3E-17 2.1E-16 6.0E-16 1.6E-15 3.9E-15
 9.2E-15 2.1E-14 4.5E-14 8.9E-14 1.6E-13 2.9E-13 4.3E-13 5.8E-13 7.7E-13 1.0E-12 1.3E-12 1.6E-12 2.0E-12 2.2E-12 2.4E-12 2.6E-12 2.8E-12
 9.3E-28 3.4E-27 9.7E-26 2.4E-24 4.2E-23 6.8E-22 8.4E-21 7.9E-20 6.1E-19 3.7E-18 1.9E-17 7.8E-17 2.9E-16 9.2E-16 2.6E-15 6.6E-15 1.6E-14
 3.7E-14 8.3E-14 1.7E-13 3.3E-13 5.8E-13 9.9E-13 1.5E-12 2.0E-12 2.6E-12 3.3E-12 4.2E-12 5.2E-12 6.3E-12 7.0E-12 7.6E-12 8.3E-12 8.9E-12
 6.9E-27 2.4E-26 6.3E-25 1.4E-23 2.3E-22 3.5E-21 4.2E-20 3.8E-19 2.8E-18 1.7E-17 8.2E-17 3.3E-16 1.2E-15 3.8E-15 1.1E-14 2.6E-14 6.2E-14
 1.4E-13 3.0E-13 6.0E-13 1.1E-12 2.0E-12 3.2E-12 4.7E-12 6.2E-12 8.1E-12 1.0E-11 1.3E-11 1.6E-11 1.9E-11 2.1E-11 2.3E-11 2.5E-11 2.7E-11
 4.6E-26 1.6E-25 3.8E-24 7.8E-23 1.2E-21 1.7E-20 1.9E-19 1.7E-18 1.2E-17 7.1E-17 3.4E-16 1.3E-15 4.7E-15 1.5E-14 4.0E-14 9.6E-14 2.2E-13
 5.0E-13 1.0E-12 2.0E-12 3.7E-12 6.2E-12 1.0E-11 1.4E-11 1.9E-11 2.4E-11 3.0E-11 3.8E-11 4.6E-11 5.6E-11 6.1E-11 6.7E-11 7.2E-11 7.7E-11
 2.9E-25 9.4E-25 2.1E-23 4.0E-22 5.8E-21 7.8E-20 8.5E-19 7.2E-18 5.0E-17 2.8E-16 1.3E-15 5.0E-15 1.7E-14 5.3E-14 1.4E-13 3.4E-13 7.7E-13
 1.6E-12 3.3E-12 6.3E-12 1.1E-11 1.9E-11 2.9E-11 4.1E-11 5.4E-11 6.8E-11 8.6E-11 1.1E-10 1.3E-10 1.5E-10 1.7E-10 1.8E-10 2.0E-10 2.1E-10
 1.6E-24 5.3E-24 1.1E-22 1.9E-21 2.6E-20 3.3E-19 3.5E-18 2.9E-17 1.9E-16 1.0E-15 4.7E-15 1.8E-14 6.0E-14 1.8E-13 4.7E-13 1.1E-12 2.5E-12
 5.2E-12 1.0E-11 1.9E-11 3.3E-11 5.3E-11 8.2E-11 1.1E-10 1.5E-10 1.8E-10 2.3E-10 2.8E-10 3.4E-10 4.0E-10 4.4E-10 4.8E-10 5.2E-10 5.5E-10
 8.8E-24 2.7E-23 5.2E-22 8.7E-21 1.1E-19 1.4E-18 1.3E-17 1.1E-16 6.8E-16 3.6E-15 1.6E-14 6.0E-14 2.0E-13 5.8E-13 1.5E-12 3.4E-12 7.5E-12
 1.5E-11 3.0E-11 5.4E-11 9.2E-11 1.4E-10 2.2E-10 3.0E-10 3.8E-10 4.8E-10 5.9E-10 7.2E-10 8.6E-10 1.0E-09 1.1E-09 1.2E-09 1.3E-09 1.4E-09
 4.4E-23 1.3E-22 2.4E-21 3.7E-20 4.4E-19 5.2E-18 4.9E-17 3.8E-16 2.3E-15 1.2E-14 5.2E-14 1.9E-13 6.2E-13 1.8E-12 4.4E-12 1.0E-11 2.2E-11
 4.4E-11 8.2E-11 1.5E-10 2.4E-10 3.8E-10 5.6E-10 7.5E-10 9.6E-10 1.2E-09 1.5E-09 1.8E-09 2.1E-09 2.5E-09 2.7E-09 2.9E-09 3.1E-09 3.4E-09
 2.0E-22 6.0E-22 1.0E-20 1.5E-19 1.7E-18 1.9E-17 1.7E-16 1.3E-15 7.6E-15 3.8E-14 1.6E-13 5.8E-13 1.8E-12 5.1E-12 1.3E-11 2.8E-11 6.0E-11
 1.2E-10 2.2E-10 3.8E-10 6.2E-10 9.4E-10 1.4E-09 1.8E-09 2.3E-09 2.8E-09 3.5E-09 4.2E-09 4.9E-09 5.8E-09 6.3E-09 6.8E-09 7.3E-09 7.8E-09
 8.9E-22 2.6E-21 4.1E-20 5.7E-19 6.1E-18 6.5E-17 5.7E-16 4.1E-15 2.4E-14 1.2E-13 4.8E-13 1.7E-12 5.2E-12 1.4E-11 3.5E-11 7.6E-11 1.6E-10
 3.0E-10 5.5E-10 9.4E-10 1.5E-09 2.3E-09 3.2E-09 4.3E-09 5.3E-09 6.6E-09 8.0E-09 9.5E-09 1.1E-08 1.3E-08 1.4E-08 1.5E-08 1.6E-08 1.8E-08
 3.7E-21 1.0E-20 1.6E-19 2.1E-18 2.1E-17 2.1E-16 1.8E-15 1.2E-14 7.0E-14 3.3E-13 1.3E-12 4.6E-12 1.4E-11 3.8E-11 9.0E-11 1.9E-10 4.0E-10
 7.6E-10 1.3E-09 2.2E-09 3.6E-09 5.2E-09 7.4E-09 9.6E-09 1.2E-08 1.5E-08 1.8E-08 2.1E-08 2.4E-08 2.8E-08 3.1E-08 3.3E-08 3.6E-08 3.8E-08
 1.5E-20 4.0E-20 5.7E-19 7.1E-18 6.9E-17 6.7E-16 5.4E-15 3.7E-14 2.0E-13 9.3E-13 3.6E-12 1.2E-11 3.7E-11 9.7E-11 2.3E-10 4.8E-10 9.7E-10
 1.8E-09 3.1E-09 5.2E-09 8.1E-09 1.2E-08 1.6E-08 2.1E-08 2.6E-08 3.2E-08 3.8E-08 4.5E-08 5.2E-08 6.0E-08 6.5E-08 7.1E-08 7.6E-08 8.1E-08
 5.4E-20 1.5E-19 2.0E-18 2.3E-17 2.2E-16 2.0E-15 1.6E-14 1.0E-13 5.5E-13 2.5E-12 9.5E-12 3.1E-11 9.2E-11 2.4E-10 5.5E-10 1.1E-09 2.3E-09
 4.2E-09 7.1E-09 1.1E-08 1.8E-08 2.5E-08 3.5E-08 4.5E-08 5.5E-08 6.6E-08 7.9E-08 9.3E-08 1.1E-07 1.2E-07 1.3E-07 1.4E-07 1.5E-07 1.7E-07
 1.9E-19 5.1E-19 6.5E-18 7.4E-17 6.6E-16 5.9E-15 4.4E-14 2.8E-13 1.4E-12 6.4E-12 2.4E-11 7.8E-11 2.2E-10 5.7E-10 1.3E-09 2.6E-09 5.1E-09
 9.3E-09 1.6E-08 2.5E-08 3.8E-08 5.3E-08 7.2E-08 9.2E-08 1.1E-07 1.3E-07 1.6E-07 1.9E-07 2.2E-07 2.5E-07 2.7E-07 2.9E-07 3.1E-07 3.3E-07
 6.5E-19 1.7E-18 2.1E-17 2.2E-16 1.9E-15 1.7E-14 1.2E-13 7.3E-13 3.7E-12 1.6E-11 5.8E-11 1.8E-10 5.2E-10 1.3E-09 2.9E-09 5.8E-09 1.1E-08
 2.0E-08 3.3E-08 5.2E-08 7.8E-08 1.1E-07 1.5E-07 1.8E-07 2.2E-07 2.7E-07 3.1E-07 3.7E-07 4.2E-07 4.8E-07 5.2E-07 5.6E-07 6.0E-07 6.4E-07
 2.1E-18 5.4E-18 6.3E-17 6.6E-16 5.5E-15 4.5E-14 3.1E-13 1.9E-12 9.0E-12 3.8E-11 1.4E-10 4.2E-10 1.2E-09 2.9E-09 6.3E-09 1.3E-08 2.4E-08
 4.2E-08 6.8E-08 1.0E-07 1.6E-07 2.1E-07 2.8E-07 3.6E-07 4.3E-07 5.1E-07 6.0E-07 7.0E-07 8.0E-07 9.1E-07 9.9E-07 1.1E-06 1.1E-06 1.2E-06
 6.6E-18 1.7E-17 1.9E-16 1.8E-15 1.5E-14 1.2E-13 7.8E-13 4.5E-12 2.2E-11 8.8E-11 3.1E-10 9.5E-10 2.6E-09 6.2E-09 1.3E-08 2.6E-08 4.9E-08
 8.4E-08 1.4E-07 2.1E-07 3.0E-07 4.1E-07 5.4E-07 6.8E-07 8.2E-07 9.7E-07 1.1E-06 1.3E-06 1.5E-06 1.7E-06 1.8E-06 2.0E-06 2.1E-06 2.2E-06
 2.0E-17 4.9E-17 5.3E-16 5.0E-15 3.9E-14 3.0E-13 1.9E-12 1.1E-11 5.0E-11 2.0E-10 6.8E-10 2.0E-09 5.5E-09 1.3E-08 2.8E-08 5.3E-08 9.8E-08
 1.7E-07 2.6E-07 4.0E-07 5.8E-07 7.8E-07 1.0E-06 1.3E-06 1.5E-06 1.8E-06 2.1E-06 2.4E-06 2.7E-06 3.1E-06 3.3E-06 3.6E-06 3.8E-06 4.0E-06
 5.7E-17 1.4E-16 1.4E-15 1.3E-14 9.9E-14 7.2E-13 4.5E-12 2.5E-11 1.1E-10 4.3E-10 1.5E-09 4.3E-09 1.1E-08 2.7E-08 5.5E-08 1.1E-07 1.9E-07
 3.2E-07 5.0E-07 7.4E-07 1.1E-06 1.4E-06 1.9E-06 2.3E-06 2.7E-06 3.2E-06 3.7E-06 4.3E-06 4.8E-06 5.4E-06 5.9E-06 6.3E-06 6.7E-06 7.1E-06
 1.6E-16 3.8E-16 3.8E-15 3.4E-14 2.4E-13 1.7E-12 1.0E-11 5.5E-11 2.4E-10 9.2E-10 3.0E-09 8.8E-09 2.3E-08 5.3E-08 1.1E-07 2.0E-07 3.6E-07
 6.0E-07 9.2E-07 1.4E-06 1.9E-06 2.6E-06 3.3E-06 4.0E-06 4.8E-06 5.6E-06 6.5E-06 7.4E-06 8.4E-06 9.4E-06 1.0E-05 1.1E-05 1.2E-05 1.2E-05
 4.2E-16 1.0E-15 9.7E-15 8.3E-14 5.8E-13 4.0E-12 2.3E-11 1.2E-10 5.1E-10 1.9E-09 6.2E-09 1.8E-08 4.5E-08 1.0E-07 2.0E-07 3.8E-07 6.7E-07
 1.1E-06 1.7E-06 2.4E-06 3.4E-06 4.5E-06 5.8E-06 7.0E-06 8.3E-06 9.7E-06 1.1E-05 1.3E-05 1.4E-05 1.6E-05 1.7E-05 1.9E-05 2.0E-05 2.1E-05
 1.1E-15 2.6E-15 2.4E-14 2.0E-13 1.4E-12 9.0E-12 5.1E-11 2.5E-10 1.1E-09 3.9E-09 1.2E-08 3.4E-08 8.6E-08 1.9E-07 3.8E-07 7.0E-07 1.2E-06
 2.0E-06 3.0E-06 4.3E-06 6.0E-06 7.8E-06 9.9E-06 1.2E-05 1.4E-05 1.6E-05 1.9E-05 2.1E-05 2.4E-05 2.7E-05 2.9E-05 3.1E-05 3.3E-05 3.5E-05
 2.8E-15 6.5E-15 5.8E-14 4.7E-13 3.1E-12 2.0E-11 1.1E-10 5.3E-10 2.2E-09 7.7E-09 2.4E-08 6.5E-08 1.6E-07 3.5E-07 6.9E-07 1.3E-06 2.2E-06
 3.4E-06 5.1E-06 7.3E-06 1.0E-05 1.3E-05 1.7E-05 2.0E-05 2.3E-05 2.7E-05 3.1E-05 3.5E-05 4.0E-05 4.4E-05 4.8E-05 5.1E-05 5.4E-05 5.7E-05
 6.8E-15 1.6E-14 1.4E-13 1.1E-12 6.8E-12 4.2E-11 2.2E-10 1.1E-09 4.2E-09 1.5E-08 4.5E-08 1.2E-07 2.9E-07 6.4E-07 1.2E-06 2.2E-06 3.7E-06
 5.9E-06 8.7E-06 1.2E-05 1.7E-05 2.2E-05 2.7E-05 3.3E-05 3.8E-05 4.4E-05 5.1E-05 5.7E-05 6.4E-05 7.1E-05 7.7E-05 8.2E-05 8.7E-05 9.2E-05
 1.6E-14 3.7E-14 3.1E-13 2.4E-12 1.5E-11 8.8E-11 4.5E-10 2.1E-09 8.2E-09 2.8E-08 8.4E-08 2.2E-07 5.3E-07 1.1E-06 2.1E-06 3.8E-06 6.4E-06
 9.9E-06 1.4E-05 2.0E-05 2.8E-05 3.5E-05 4.4E-05 5.3E-05 6.2E-05 7.1E-05 8.1E-05 9.2E-05 1.0E-04 1.1E-04 1.2E-04 1.3E-04 1.4E-04 1.5E-04
 3.8E-14 8.4E-14 6.9E-13 5.1E-12 3.1E-11 1.8E-10 9.0E-10 4.1E-09 1.5E-08 5.2E-08 1.5E-07 4.0E-07 9.2E-07 1.9E-06 3.7E-06 6.4E-06 1.1E-05
 1.6E-05 2.4E-05 3.3E-05 4.5E-05 5.7E-05 7.1E-05 8.4E-05 9.8E-05 1.1E-04 1.3E-04 1.4E-04 1.6E-04 1.8E-04 1.9E-04 2.0E-04 2.1E-04 2.3E-04
 8.5E-14 1.9E-13 1.5E-12 1.1E-11 6.4E-11 3.6E-10 1.7E-09 7.7E-09 2.9E-08 9.4E-08 2.7E-07 6.9E-07 1.6E-06 3.3E-06 6.1E-06 1.1E-05 1.7E-05
 2.7E-05 3.8E-05 5.3E-05 7.1E-05 9.0E-05 1.1E-04 1.3E-04 1.5E-04 1.8E-04 2.0E-04 2.2E-04 2.5E-04 2.7E-04 2.9E-04 3.1E-04 3.3E-04 3.5E-04
 1.9E-13 4.1E-13 3.2E-12 2.2E-11 1.3E-10 7.1E-10 3.3E-09 1.4E-08 5.2E-08 1.7E-07 4.7E-07 1.2E-06 2.7E-06 5.5E-06 1.0E-05 1.7E-05 2.8E-05
 4.2E-05 6.0E-05 8.3E-05 1.1E-04 1.4E-04 1.7E-04 2.0E-04 2.3E-04 2.7E-04 3.0E-04 3.4E-04 3.8E-04 4.2E-04 4.5E-04 4.7E-04 5.0E-04 5.3E-04
 4.0E-13 8.8E-13 6.6E-12 4.5E-11 2.5E-10 1.4E-09 6.2E-09 2.6E-08 9.3E-08 2.9E-07 8.1E-07 2.0E-06 4.5E-06 9.1E-06 1.6E-05 2.8E-05 4.4E-05
 6.7E-05 9.4E-05 1.3E-04 1.7E-04 2.1E-04 2.6E-04 3.1E-04 3.6E-04 4.1E-04 4.6E-04 5.1E-04 5.7E-04 6.2E-04 6.7E-04 7.1E-04 7.5E-04 7.9E-04
 8.5E-13 1.8E-12 1.3E-11 8.9E-11 4.9E-10 2.6E-09 1.1E-08 4.6E-08 1.6E-07 5.0E-07 1.4E-06 3.3E-06 7.3E-06 1.5E-05 2.6E-05 4.4E-05 6.9E-05
 1.0E-04 1.4E-04 2.0E-04 2.6E-04 3.2E-04 3.9E-04 4.6E-04 5.3E-04 6.0E-04 6.8E-04 7.6E-04 8.4E-04 9.2E-04 9.9E-04 1.0E-03 1.1E-03 1.2E-03
 1.8E-12 3.7E-12 2.7E-11 1.7E-10 9.4E-10 4.7E-09 2.0E-08 8.1E-08 2.8E-07 8.5E-07 2.3E-06 5.4E-06 1.2E-05 2.3E-05 4.1E-05 6.8E-05 1.1E-04
 1.6E-04 2.2E-04 2.9E-04 3.8E-04 4.8E-04 5.8E-04 6.8E-04 7.8E-04 8.9E-04 1.0E-03 1.1E-03 1.2E-03 1.3E-03 1.4E-03 1.5E-03 1.6E-03 1.7E-03
 3.5E-12 7.4E-12 5.2E-11 3.3E-10 1.7E-09 8.6E-09 3.6E-08 1.4E-07 4.7E-07 1.4E-06 3.7E-06 8.8E-06 1.9E-05 3.6E-05 6.3E-05 1.0E-04 1.6E-04
 2.4E-04 3.3E-04 4.4E-04 5.7E-04 7.0E-04 8.5E-04 1.0E-03 1.1E-03 1.3E-03 1.4E-03 1.6E-03 1.8E-03 1.9E-03 2.1E-03 2.2E-03 2.3E-03 2.4E-03
 7.0E-12 1.5E-11 9.9E-11 6.1E-10 3.2E-09 1.5E-08 6.3E-08 2.4E-07 7.9E-07 2.3E-06 6.0E-06 1.4E-05 2.9E-05 5.6E-05 9.7E-05 1.6E-04 2.4E-04
 3.5E-04 4.8E-04 6.4E-04 8.3E-04 1.0E-03 1.2E-03 1.4E-03 1.6E-03 1.9E-03 2.1E-03 2.3E-03 2.5E-03 2.8E-03 3.0E-03 3.1E-03 3.3E-03 3.5E-03
 1.4E-11 2.8E-11 1.9E-10 1.1E-09 5.7E-09 2.7E-08 1.1E-07 4.0E-07 1.3E-06 3.7E-06 9.4E-06 2.2E-05 4.5E-05 8.5E-05 1.5E-04 2.3E-04 3.6E-04
 5.1E-04 7.0E-04 9.2E-04 1.2E-03 1.5E-03 1.8E-03 2.0E-03 2.3E-03 2.6E-03 2.9E-03 3.3E-03 3.6E-03 3.9E-03 4.2E-03 4.4E-03 4.6E-03 4.9E-03
 2.6E-11 5.3E-11 3.4E-10 2.0E-09 1.0E-08 4.6E-08 1.8E-07 6.6E-07 2.1E-06 5.9E-06 1.5E-05 3.3E-05 6.8E-05 1.3E-04 2.2E-04 3.4E-04 5.2E-04
 7.4E-04 1.0E-03 1.3E-03 1.7E-03 2.1E-03 2.5E-03 2.9E-03 3.3E-03 3.7E-03 4.1E-03 4.6E-03 5.0E-03 5.5E-03 5.8E-03 6.1E-03 6.5E-03 6.8E-03
 4.8E-11 9.8E-11 6.2E-10 3.6E-09 1.8E-08 7.9E-08 3.0E-07 1.1E-06 3.3E-06 9.2E-06 2.3E-05 5.1E-05 1.0E-04 1.9E-04 3.2E-04 5.0E-04 7.5E-04
 1.1E-03 1.4E-03 1.9E-03 2.4E-03 2.9E-03 3.5E-03 4.0E-03 4.6E-03 5.1E-03 5.7E-03 6.3E-03 6.9E-03 7.5E-03 8.0E-03 8.5E-03 8.9E-03 9.3E-03
 8.8E-11 1.8E-10 1.1E-09 6.3E-09 3.0E-08 1.3E-07 4.9E-07 1.7E-06 5.2E-06 1.4E-05 3.4E-05 7.6E-05 1.5E-04 2.8E-04 4.6E-04 7.1E-04 1.1E-03
 1.5E-03 2.0E-03 2.6E-03 3.3E-03 4.0E-03 4.8E-03 5.6E-03 6.3E-03 7.1E-03 7.9E-03 8.7E-03 9.5E-03 1.0E-02 1.1E-02 1.2E-02 1.2E-02 1.3E-02
 1.6E-10 3.2E-10 1.9E-09 1.1E-08 5.1E-08 2.2E-07 7.9E-07 2.7E-06 8.1E-06 2.2E-05 5.2E-05 1.1E-04 2.2E-04 4.0E-04 6.5E-04 1.0E-03 1.5E-03
 2.1E-03 2.8E-03 3.6E-03 4.5E-03 5.5E-03 6.6E-03 7.6E-03 8.6E-03 9.6E-03 1.1E-02 1.2E-02 1.3E-02 1.4E-02 1.5E-02 1.6E-02 1.6E-02 1.7E-02
 2.8E-10 5.6E-10 3.4E-09 1.8E-08 8.5E-08 3.5E-07 1.3E-06 4.2E-06 1.2E-05 3.3E-05 7.7E-05 1.6E-04 3.2E-04 5.7E-04 9.2E-04 1.4E-03 2.1E-03
 2.9E-03 3.8E-03 4.9E-03 6.2E-03 7.5E-03 8.9E-03 1.0E-02 1.2E-02 1.3E-02 1.4E-02 1.6E-02 1.7E-02 1.9E-02 2.0E-02 2.1E-02 2.2E-02 2.3E-02
 5.0E-10 9.8E-10 5.7E-09 3.1E-08 1.4E-07 5.7E-07 2.0E-06 6.4E-06 1.9E-05 4.8E-05 1.1E-04 2.4E-04 4.5E-04 8.1E-04 1.3E-03 2.0E-03 2.9E-03
 3.9E-03 5.2E-03 6.6E-03 8.3E-03 1.0E-02 1.2E-02 1.4E-02 1.6E-02 1.7E-02 1.9E-02 2.1E-02 2.3E-02 2.5E-02 2.6E-02 2.8E-02 2.9E-02 3.0E-02
