 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-003  CO2 =   4.000000000000000E-004
 
    CH4 =   1.053742436698481E-006
 Standard CH3CL flux =  2.800E+08

 PO2= 1.273E-03  PNO= 3.670E-03  ZAPNO= 3.777E+03
 N= 4     X= 1.56518E-01  ERR= 4.16788E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


   4.25E+06 7.11E-08 4.20E-05 4.83E-07 8.20E-05 1.00E-06 5.29E-03 2.48E-04 9.87E-06 2.21E-06 2.04E-05 7.63E-08
   4.55E+06 3.01E-07 4.24E-05 5.04E-07 8.47E-05 1.15E-06 5.29E-03 2.52E-04 1.01E-05 2.33E-06 2.10E-05 8.40E-08
   4.85E+06 7.72E-07 4.26E-05 5.22E-07 8.70E-05 1.28E-06 5.30E-03 2.54E-04 1.03E-05 2.43E-06 2.14E-05 9.12E-08
   5.15E+06 1.42E-06 4.27E-05 5.36E-07 8.88E-05 1.39E-06 5.30E-03 2.56E-04 1.05E-05 2.53E-06 2.18E-05 9.81E-08
   5.45E+06 2.11E-06 4.28E-05 5.49E-07 9.02E-05 1.49E-06 5.30E-03 2.58E-04 1.07E-05 2.62E-06 2.22E-05 1.05E-07
   5.75E+06 2.75E-06 4.29E-05 5.59E-07 9.15E-05 1.58E-06 5.30E-03 2.59E-04 1.08E-05 2.70E-06 2.26E-05 1.11E-07
   6.05E+06 3.29E-06 4.30E-05 5.68E-07 9.25E-05 1.66E-06 5.30E-03 2.59E-04 1.09E-05 2.76E-06 2.29E-05 1.16E-07
   6.35E+06 3.70E-06 4.30E-05 5.75E-07 9.33E-05 1.72E-06 5.30E-03 2.60E-04 1.10E-05 2.82E-06 2.31E-05 1.21E-07
   6.65E+06 3.98E-06 4.30E-05 5.81E-07 9.41E-05 1.78E-06 5.30E-03 2.61E-04 1.11E-05 2.87E-06 2.34E-05 1.26E-07
   6.95E+06 4.19E-06 4.31E-05 5.87E-07 9.47E-05 1.83E-06 5.30E-03 2.61E-04 1.12E-05 2.91E-06 2.35E-05 1.29E-07
   7.25E+06 4.34E-06 4.31E-05 5.91E-07 9.52E-05 1.87E-06 5.30E-03 2.62E-04 1.12E-05 2.94E-06 2.37E-05 1.32E-07
   7.55E+06 4.45E-06 4.31E-05 5.94E-07 9.56E-05 1.89E-06 5.30E-03 2.62E-04 1.13E-05 2.96E-06 2.38E-05 1.34E-07
   7.85E+06 4.55E-06 4.31E-05 5.97E-07 9.59E-05 1.91E-06 5.30E-03 2.62E-04 1.13E-05 2.97E-06 2.38E-05 1.35E-07
   8.15E+06 4.63E-06 4.31E-05 5.98E-07 9.60E-05 1.93E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.38E-05 1.35E-07
   8.45E+06 4.69E-06 4.31E-05 5.99E-07 9.61E-05 1.93E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   8.75E+06 4.73E-06 4.31E-05 6.00E-07 9.62E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.05E+06 4.76E-06 4.31E-05 6.00E-07 9.62E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.35E+06 4.78E-06 4.31E-05 6.00E-07 9.63E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.65E+06 4.79E-06 4.31E-05 6.00E-07 9.63E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.95E+06 4.80E-06 4.31E-05 6.00E-07 9.63E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 2.68E-08 1.67E-03 1.90E-04 1.30E-03 3.28E-03 4.56E-05 5.98E-10 4.79E-10
   3.50E+05 1.12E-07 1.83E-03 2.15E-04 1.43E-03 3.71E-03 5.24E-05 1.31E-09 2.20E-09
   6.50E+05 3.12E-07 1.70E-03 2.82E-04 2.60E-03 4.75E-03 4.25E-04 2.78E-03 8.62E-07
   9.50E+05 6.95E-07 1.94E-03 2.33E-04 1.57E-03 4.02E-03 6.19E-05 8.12E-09 1.86E-08
   1.25E+06 1.30E-06 1.95E-03 2.35E-04 1.63E-03 4.07E-03 6.82E-05 3.67E-08 3.85E-08
   1.55E+06 2.48E-06 1.95E-03 2.40E-04 1.76E-03 4.17E-03 8.40E-05 6.76E-07 7.89E-08
   1.85E+06 4.67E-06 1.96E-03 2.51E-04 2.03E-03 4.42E-03 1.30E-04 2.37E-05 1.57E-07
   2.15E+06 7.00E-06 1.97E-03 2.69E-04 2.36E-03 4.75E-03 2.18E-04 3.72E-04 2.45E-07
   2.45E+06 8.60E-06 1.98E-03 2.90E-04 2.61E-03 5.03E-03 3.20E-04 1.34E-03 3.17E-07
   2.75E+06 9.59E-06 1.98E-03 3.04E-04 2.74E-03 5.19E-03 3.83E-04 2.11E-03 3.75E-07
   3.05E+06 1.03E-05 1.98E-03 3.11E-04 2.81E-03 5.27E-03 4.15E-04 2.51E-03 4.27E-07
   3.35E+06 1.08E-05 1.99E-03 3.14E-04 2.84E-03 5.30E-03 4.29E-04 2.68E-03 4.78E-07
   3.65E+06 1.12E-05 1.99E-03 3.15E-04 2.86E-03 5.32E-03 4.35E-04 2.75E-03 5.28E-07
   3.95E+06 1.15E-05 1.99E-03 3.15E-04 2.87E-03 5.32E-03 4.39E-04 2.78E-03 5.75E-07
   4.25E+06 1.18E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.40E-04 2.79E-03 6.18E-07
   4.55E+06 1.20E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.41E-04 2.80E-03 6.57E-07
   4.85E+06 1.22E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.41E-04 2.80E-03 6.92E-07
   5.15E+06 1.24E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.42E-04 2.80E-03 7.24E-07
   5.45E+06 1.26E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.42E-04 2.80E-03 7.55E-07
   5.75E+06 1.27E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.42E-04 2.80E-03 7.83E-07
   6.05E+06 1.28E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.80E-03 8.07E-07
   6.35E+06 1.29E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.80E-03 8.29E-07
   6.65E+06 1.30E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.47E-07
   6.95E+06 1.30E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.62E-07
   7.25E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.73E-07
   7.55E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.81E-07
   7.85E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.85E-07
   8.15E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.88E-07
   8.45E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.89E-07
   8.75E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.90E-07
   9.05E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.90E-07
   9.35E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.91E-07
   9.65E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.91E-07
   9.95E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.91E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.24E-02 2.71E-05 1.01E-03 6.34E-08 9.38E-08 9.47E-05 4.53E-07 1.03E-10
   3.50E+05 2.28E-02 3.32E-05 1.16E-03 2.62E-07 3.96E-07 1.20E-04 5.19E-07 5.03E-10
   6.50E+05 2.25E-02 3.42E-04 3.28E-03 6.92E-07 1.12E-06 1.39E-04 5.73E-07 1.79E-09
   9.50E+05 2.28E-02 4.55E-05 1.28E-03 1.53E-06 2.63E-06 1.57E-04 6.22E-07 5.08E-09
   1.25E+06 2.27E-02 5.43E-05 1.31E-03 3.06E-06 5.48E-06 1.78E-04 6.69E-07 1.20E-08
   1.55E+06 2.26E-02 7.40E-05 1.39E-03 6.77E-06 1.24E-05 2.22E-04 7.09E-07 2.92E-08
   1.85E+06 2.26E-02 1.21E-04 1.59E-03 1.53E-05 2.95E-05 3.29E-04 7.39E-07 6.96E-08
   2.15E+06 2.25E-02 1.94E-04 2.01E-03 2.65E-05 5.61E-05 5.05E-04 7.61E-07 1.27E-07
   2.45E+06 2.25E-02 2.68E-04 2.64E-03 3.58E-05 8.22E-05 6.87E-04 7.76E-07 1.84E-07
   2.75E+06 2.25E-02 3.14E-04 3.09E-03 4.28E-05 1.03E-04 8.23E-04 7.85E-07 2.37E-07
   3.05E+06 2.25E-02 3.37E-04 3.31E-03 4.82E-05 1.19E-04 9.13E-04 7.91E-07 2.89E-07
   3.35E+06 2.25E-02 3.47E-04 3.41E-03 5.22E-05 1.30E-04 9.65E-04 7.95E-07 3.41E-07
   3.65E+06 2.25E-02 3.52E-04 3.45E-03 5.51E-05 1.38E-04 9.92E-04 7.98E-07 3.93E-07
   3.95E+06 2.25E-02 3.54E-04 3.46E-03 5.72E-05 1.43E-04 1.01E-03 7.99E-07 4.45E-07
   4.25E+06 2.25E-02 3.55E-04 3.47E-03 5.88E-05 1.47E-04 1.01E-03 8.00E-07 4.95E-07
   4.55E+06 2.25E-02 3.56E-04 3.47E-03 6.01E-05 1.50E-04 1.02E-03 8.01E-07 5.41E-07
   4.85E+06 2.25E-02 3.56E-04 3.48E-03 6.15E-05 1.52E-04 1.02E-03 8.01E-07 5.85E-07
   5.15E+06 2.25E-02 3.56E-04 3.48E-03 6.30E-05 1.53E-04 1.02E-03 8.01E-07 6.24E-07
   5.45E+06 2.25E-02 3.56E-04 3.48E-03 6.43E-05 1.54E-04 1.02E-03 8.01E-07 6.61E-07
   5.75E+06 2.25E-02 3.56E-04 3.48E-03 6.55E-05 1.55E-04 1.02E-03 8.02E-07 6.94E-07
   6.05E+06 2.25E-02 3.56E-04 3.48E-03 6.65E-05 1.56E-04 1.02E-03 8.02E-07 7.25E-07
   6.35E+06 2.25E-02 3.57E-04 3.48E-03 6.72E-05 1.56E-04 1.03E-03 8.02E-07 7.52E-07
   6.65E+06 2.25E-02 3.57E-04 3.48E-03 6.78E-05 1.56E-04 1.03E-03 8.02E-07 7.78E-07
   6.95E+06 2.25E-02 3.57E-04 3.48E-03 6.82E-05 1.57E-04 1.03E-03 8.02E-07 8.00E-07
   7.25E+06 2.25E-02 3.57E-04 3.48E-03 6.84E-05 1.57E-04 1.03E-03 8.02E-07 8.19E-07
   7.55E+06 2.25E-02 3.57E-04 3.48E-03 6.87E-05 1.57E-04 1.03E-03 8.02E-07 8.34E-07
   7.85E+06 2.25E-02 3.57E-04 3.48E-03 6.89E-05 1.57E-04 1.03E-03 8.02E-07 8.45E-07
   8.15E+06 2.25E-02 3.57E-04 3.48E-03 6.90E-05 1.57E-04 1.03E-03 8.02E-07 8.52E-07
   8.45E+06 2.25E-02 3.57E-04 3.48E-03 6.92E-05 1.57E-04 1.03E-03 8.02E-07 8.57E-07
   8.75E+06 2.25E-02 3.57E-04 3.48E-03 6.93E-05 1.57E-04 1.03E-03 8.02E-07 8.60E-07
   9.05E+06 2.25E-02 3.57E-04 3.48E-03 6.94E-05 1.57E-04 1.03E-03 8.02E-07 8.61E-07
   9.35E+06 2.25E-02 3.57E-04 3.48E-03 6.95E-05 1.57E-04 1.03E-03 8.02E-07 8.62E-07
   9.65E+06 2.25E-02 3.57E-04 3.48E-03 6.95E-05 1.57E-04 1.03E-03 8.02E-07 8.62E-07
   9.95E+06 2.25E-02 3.57E-04 3.48E-03 6.96E-05 1.57E-04 1.03E-03 8.02E-07 8.62E-07
 N =   1  EMAX = 2.98E-11 FOR O       AT Z = 5.00E+04 U = 1.46E-15 RHS =-4.37E-26  DT = 1.00E-07  TIME = 1.00E-08
 N =   4  EMAX = 2.96E-08 FOR O       AT Z = 5.00E+04 U = 1.46E-15 RHS =-4.33E-23  DT = 1.00E-04  TIME = 1.11E-05
 N =   7  EMAX = 3.07E-06 FOR NO      AT Z = 5.00E+04 U = 4.55E-13 RHS = 1.40E-18  DT = 1.00E-01  TIME = 1.11E-02
 N =  10  EMAX = 2.89E-03 FOR NO      AT Z = 5.00E+04 U = 4.55E-13 RHS = 1.31E-15  DT = 5.00E+01  TIME = 1.11E+01
 N =  13  EMAX = 1.56E-02 FOR NO      AT Z = 5.00E+04 U = 4.68E-13 RHS = 7.29E-15  DT = 1.69E+02  TIME = 2.49E+02
 N =  16  EMAX = 4.74E-02 FOR N2O5    AT Z = 5.00E+04 U = 1.72E-19 RHS = 8.15E-21  DT = 4.28E+02  TIME = 1.00E+03
 N =  19  EMAX = 6.80E-02 FOR N2O5    AT Z = 5.00E+04 U = 2.03E-19 RHS = 1.38E-20  DT = 5.69E+02  TIME = 2.42E+03
 N =  22  EMAX = 7.95E-02 FOR N2O5    AT Z = 5.00E+04 U = 2.50E-19 RHS = 1.99E-20  DT = 7.58E+02  TIME = 4.30E+03
 N =  25  EMAX = 9.08E-02 FOR N2O5    AT Z = 5.00E+04 U = 3.18E-19 RHS = 2.89E-20  DT = 1.01E+03  TIME = 6.81E+03
 N =  28  EMAX = 1.01E-01 FOR N2O5    AT Z = 5.00E+04 U = 4.17E-19 RHS = 4.22E-20  DT = 1.22E+03  TIME = 1.01E+04
 N =  31  EMAX = 1.01E-01 FOR N2O5    AT Z = 5.00E+04 U = 5.52E-19 RHS = 5.56E-20  DT = 1.48E+03  TIME = 1.42E+04
 N =  34  EMAX = 9.90E-02 FOR N2O5    AT Z = 5.00E+04 U = 7.29E-19 RHS = 7.22E-20  DT = 1.97E+03  TIME = 1.91E+04
 N =  37  EMAX = 9.55E-02 FOR N2O5    AT Z = 5.00E+04 U = 9.65E-19 RHS = 9.23E-20  DT = 2.38E+03  TIME = 2.52E+04
 N =  40  EMAX = 9.90E-02 FOR N2O5    AT Z = 5.00E+04 U = 1.27E-18 RHS = 1.26E-19  DT = 3.17E+03  TIME = 3.30E+04
 N =  43  EMAX = 9.83E-02 FOR N2O5    AT Z = 5.00E+04 U = 1.69E-18 RHS = 1.66E-19  DT = 4.21E+03  TIME = 4.35E+04
 N =  46  EMAX = 9.30E-02 FOR N2O5    AT Z = 5.00E+04 U = 2.23E-18 RHS = 2.08E-19  DT = 5.61E+03  TIME = 5.75E+04
 N =  49  EMAX = 8.32E-02 FOR N2O5    AT Z = 5.00E+04 U = 2.90E-18 RHS = 2.41E-19  DT = 7.46E+03  TIME = 7.60E+04
 N =  52  EMAX = 7.00E-02 FOR N2O5    AT Z = 5.00E+04 U = 3.64E-18 RHS = 2.55E-19  DT = 9.94E+03  TIME = 1.01E+05
 N =  55  EMAX = 6.96E-02 FOR HNO3    AT Z = 5.00E+04 U = 1.40E-11 RHS = 9.75E-13  DT = 1.32E+04  TIME = 1.34E+05
 N =  58  EMAX = 7.00E-02 FOR HNO3    AT Z = 5.00E+04 U = 1.72E-11 RHS = 1.20E-12  DT = 1.76E+04  TIME = 1.77E+05
 N =  61  EMAX = 6.74E-02 FOR HNO3    AT Z = 2.50E+05 U = 3.80E-11 RHS = 2.56E-12  DT = 2.34E+04  TIME = 2.36E+05
 N =  64  EMAX = 6.58E-02 FOR HNO3    AT Z = 3.50E+05 U = 5.49E-11 RHS = 3.62E-12  DT = 3.12E+04  TIME = 3.13E+05
 N =  67  EMAX = 7.29E-02 FOR N2O5    AT Z = 9.50E+05 U = 7.73E-15 RHS = 5.64E-16  DT = 4.15E+04  TIME = 4.16E+05
 N =  70  EMAX = 8.36E-02 FOR N2O5    AT Z = 9.50E+05 U = 9.64E-15 RHS = 8.06E-16  DT = 5.52E+04  TIME = 5.54E+05
 N =  73  EMAX = 9.40E-02 FOR N2O5    AT Z = 9.50E+05 U = 1.24E-14 RHS = 1.17E-15  DT = 7.35E+04  TIME = 7.37E+05
 N =  76  EMAX = 1.02E-01 FOR N2O5    AT Z = 9.50E+05 U = 1.64E-14 RHS = 1.67E-15  DT = 8.90E+04  TIME = 9.80E+05
 N =  79  EMAX = 9.69E-02 FOR N2O5    AT Z = 9.50E+05 U = 2.16E-14 RHS = 2.09E-15  DT = 1.18E+05  TIME = 1.27E+06
 N =  82  EMAX = 9.79E-02 FOR HNO2    AT Z = 1.25E+06 U = 2.67E-14 RHS = 2.61E-15  DT = 1.58E+05  TIME = 1.67E+06
 N =  85  EMAX = 9.46E-02 FOR HNO2    AT Z = 1.25E+06 U = 3.54E-14 RHS = 3.35E-15  DT = 1.91E+05  TIME = 2.15E+06
 N =  88  EMAX = 1.00E-01 FOR HNO2    AT Z = 1.35E+06 U = 2.58E-14 RHS = 2.58E-15  DT = 2.54E+05  TIME = 2.79E+06
 N =  91  EMAX = 9.46E-02 FOR HNO2    AT Z = 1.35E+06 U = 3.43E-14 RHS = 3.24E-15  DT = 3.07E+05  TIME = 3.57E+06
 N =  94  EMAX = 9.65E-02 FOR HNO2    AT Z = 1.45E+06 U = 2.77E-14 RHS = 2.68E-15  DT = 4.09E+05  TIME = 4.59E+06
 N =  97  EMAX = 9.00E-02 FOR HNO2    AT Z = 1.45E+06 U = 3.65E-14 RHS = 3.29E-15  DT = 4.95E+05  TIME = 5.86E+06
 N = 100  EMAX = 9.04E-02 FOR HNO2    AT Z = 1.55E+06 U = 3.57E-14 RHS = 3.23E-15  DT = 6.58E+05  TIME = 7.49E+06
 N = 103  EMAX = 8.90E-02 FOR HNO2    AT Z = 1.55E+06 U = 4.64E-14 RHS = 4.13E-15  DT = 8.76E+05  TIME = 9.67E+06
 N = 106  EMAX = 8.84E-02 FOR HNO2    AT Z = 1.65E+06 U = 5.47E-14 RHS = 4.83E-15  DT = 1.17E+06  TIME = 1.26E+07
 N = 109  EMAX = 8.62E-02 FOR HNO2    AT Z = 1.75E+06 U = 7.36E-14 RHS = 6.35E-15  DT = 1.55E+06  TIME = 1.64E+07
 N = 112  EMAX = 8.45E-02 FOR HNO2    AT Z = 1.85E+06 U = 1.06E-13 RHS = 9.00E-15  DT = 2.07E+06  TIME = 2.16E+07
 N = 115  EMAX = 8.29E-02 FOR HNO2    AT Z = 2.05E+06 U = 1.85E-13 RHS = 1.53E-14  DT = 2.75E+06  TIME = 2.84E+07
 N = 118  EMAX = 8.01E-02 FOR HNO2    AT Z = 2.15E+06 U = 2.70E-13 RHS = 2.16E-14  DT = 3.66E+06  TIME = 3.75E+07
 N = 121  EMAX = 6.96E-02 FOR HNO2    AT Z = 2.35E+06 U = 3.92E-13 RHS = 2.73E-14  DT = 4.87E+06  TIME = 4.96E+07
 RETRY TIME STEP BECAUSE EMAX=  0.526683650019873     
 N = 124  EMAX = 5.26E-02 FOR HNO2    AT Z = 2.35E+06 U = 4.47E-13 RHS = 2.35E-14  DT = 2.95E+06  TIME = 5.72E+07
 N = 127  EMAX = 3.75E-02 FOR HNO2    AT Z = 2.45E+06 U = 4.93E-13 RHS = 1.85E-14  DT = 7.47E+06  TIME = 7.03E+07
 N = 130  EMAX = 5.87E-02 FOR HSO     AT Z = 1.75E+06 U = 4.84E-24 RHS = 2.84E-25  DT = 1.39E+07  TIME = 1.00E+08
 N = 133  EMAX = 9.36E-02 FOR SO2     AT Z = 2.05E+06 U = 2.82E-18 RHS = 2.64E-19  DT = 2.58E+07  TIME = 1.56E+08
 RETRY TIME STEP BECAUSE EMAX=   47.4916844171492     
 RETRY TIME STEP BECAUSE EMAX=   117.039494016232     
 N = 136  EMAX = 8.66E-01 FOR HSO     AT Z = 1.95E+06 U = 3.24E-27 RHS = 2.81E-27  DT = 5.81E+06  TIME = 1.62E+08
 RETRY TIME STEP BECAUSE EMAX=  0.865639722195979     
 N = 139  EMAX = 1.45E-02 FOR SO2     AT Z = 2.05E+06 U = 3.24E-18 RHS = 4.70E-20  DT = 3.92E+06  TIME = 1.64E+08
 N = 142  EMAX = 3.49E-02 FOR HOCL    AT Z = 6.25E+06 U = 4.49E-16 RHS =-1.56E-17  DT = 1.15E+07  TIME = 1.83E+08
 N = 145  EMAX = 5.07E-02 FOR SO2     AT Z = 2.15E+06 U = 4.69E-19 RHS = 2.38E-20  DT = 1.26E+07  TIME = 2.17E+08
 RETRY TIME STEP BECAUSE EMAX=   2.31032621447123     
 N = 148  EMAX = 1.40E-01 FOR HSO     AT Z = 1.75E+06 U = 6.28E-24 RHS = 8.76E-25  DT = 8.20E+06  TIME = 2.32E+08
 N = 151  EMAX = 4.70E-02 FOR HOCL    AT Z = 6.25E+06 U = 3.20E-16 RHS =-1.50E-17  DT = 1.39E+07  TIME = 2.59E+08
 RETRY TIME STEP BECAUSE EMAX=   1.10087035577741     
 N = 154  EMAX = 1.66E+00 FOR HSO     AT Z = 1.95E+06 U = 3.95E-27 RHS =-6.57E-27  DT = 6.86E+06  TIME = 2.80E+08
 RETRY TIME STEP BECAUSE EMAX=   1.66079058815453     
 RETRY TIME STEP BECAUSE EMAX=   5.79721589393587     
 RETRY TIME STEP BECAUSE EMAX=  0.652547414795458     
 N = 157  EMAX = 2.64E-02 FOR H2SO4   AT Z = 2.05E+06 U = 1.34E-17 RHS = 3.54E-19  DT = 1.43E+06  TIME = 2.74E+08
 N = 160  EMAX = 9.57E-02 FOR HSO     AT Z = 1.85E+06 U = 8.87E-26 RHS = 8.49E-27  DT = 2.25E+06  TIME = 2.79E+08
 N = 163  EMAX = 2.18E-02 FOR HOCL    AT Z = 6.25E+06 U = 2.72E-16 RHS =-5.92E-18  DT = 7.59E+06  TIME = 2.90E+08
 N = 166  EMAX = 5.26E-02 FOR HOCL    AT Z = 6.25E+06 U = 2.47E-16 RHS =-1.30E-17  DT = 1.41E+07  TIME = 3.20E+08
 N = 169  EMAX = 7.33E-02 FOR H2SO4   AT Z = 2.15E+06 U = 1.77E-17 RHS = 1.30E-18  DT = 1.88E+07  TIME = 3.67E+08
 N = 172  EMAX = 1.06E-01 FOR HSO     AT Z = 1.75E+06 U = 6.95E-24 RHS = 7.37E-25  DT = 1.69E+07  TIME = 4.21E+08
 N = 175  EMAX = 7.86E-02 FOR H2SO4   AT Z = 2.15E+06 U = 1.98E-17 RHS = 1.55E-18  DT = 2.25E+07  TIME = 4.77E+08
 N = 178  EMAX = 8.75E-02 FOR H2SO4   AT Z = 2.15E+06 U = 2.08E-17 RHS = 1.82E-18  DT = 2.99E+07  TIME = 5.52E+08
 N = 181  EMAX = 9.19E-02 FOR H2SO4   AT Z = 2.15E+06 U = 2.19E-17 RHS = 2.02E-18  DT = 3.98E+07  TIME = 6.51E+08
 N = 184  EMAX = 9.44E-02 FOR H2SO4   AT Z = 2.15E+06 U = 2.31E-17 RHS = 2.18E-18  DT = 7.41E+07  TIME = 8.10E+08
 N = 187  EMAX = 8.93E-02 FOR H2SO4   AT Z = 2.15E+06 U = 2.43E-17 RHS = 2.17E-18  DT = 1.38E+08  TIME = 1.11E+09
 N = 190  EMAX = 6.88E-02 FOR H2SO4   AT Z = 2.15E+06 U = 2.52E-17 RHS = 1.74E-18  DT = 3.94E+08  TIME = 1.78E+09
 N = 193  EMAX = 5.49E-02 FOR H2SO4   AT Z = 2.15E+06 U = 2.57E-17 RHS = 1.41E-18  DT = 1.13E+09  TIME = 3.71E+09
 N = 196  EMAX = 7.23E-04 FOR SO2     AT Z = 2.15E+06 U = 1.05E-18 RHS = 7.63E-22  DT = 2.93E+10  TIME = 9.23E+09
 N = 199  EMAX = 1.52E-04 FOR SO2     AT Z = 2.05E+06 U = 7.69E-18 RHS = 1.17E-21  DT = 2.93E+13  TIME = 3.26E+12
 N = 202  EMAX = 2.38E-05 FOR SO2     AT Z = 2.15E+06 U = 1.05E-18 RHS = 2.52E-23  DT = 2.93E+16  TIME = 3.25E+15

Information on upper boundary conditions
BOVERH= 3.545E+13 VEFF(LH)=  4.033E+00 BOVERH2= 2.549E+13 VEFF(LH2)=  2.900E+00
BOVERCH4=  1.092E+13 VEFF(LCH4)=  1.242E+00 BOVERH2O-  1.052E+13 VEFF(LH2O)=  1.197E+00
VEFF(LO2)=  1.554E+00   VEFF(LCO2)=  9.105E-02


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 1.45E-13 0.00E+00 3.14E-17 0.00E+00 3.90E-14 1.94E-04 2.12E-05 2.88E-06 1.07E-05 1.58E-05 9.95E-08
   3.50E+05 7.23E-13 0.00E+00 2.28E-15 0.00E+00 3.38E-13 2.08E-04 2.58E-05 3.57E-06 1.34E-05 1.92E-05 3.94E-07
   6.50E+05 2.46E-12 0.00E+00 4.59E-14 0.00E+00 2.78E-12 2.21E-04 2.84E-05 4.13E-06 1.54E-05 2.17E-05 1.00E-06
   9.50E+05 6.48E-12 1.31-226 2.91E-13 6.31-226 1.69E-11 2.33E-04 2.94E-05 4.67E-06 1.71E-05 2.39E-05 2.16E-06
   1.25E+06 1.46E-11 1.68-137 1.03E-12 8.05-137 6.75E-11 2.45E-04 3.33E-05 5.32E-06 1.88E-05 2.59E-05 4.33E-06
   1.55E+06 3.47E-11 4.73E-91 3.42E-12 2.27E-90 2.61E-10 2.57E-04 5.40E-05 6.49E-06 2.13E-05 2.81E-05 1.01E-05
   1.85E+06 8.94E-11 1.35E-61 1.10E-11 6.49E-61 1.01E-09 2.75E-04 1.26E-04 9.21E-06 2.54E-05 3.05E-05 2.83E-05
   2.15E+06 1.95E-10 9.33E-43 2.65E-11 4.48E-42 2.94E-09 3.08E-04 3.50E-04 1.47E-05 3.06E-05 3.32E-05 7.15E-05
   2.45E+06 3.40E-10 1.07E-30 4.87E-11 5.13E-30 6.63E-09 3.85E-04 9.96E-04 2.36E-05 3.53E-05 3.55E-05 1.38E-04
   2.75E+06 4.93E-10 5.27E-23 7.73E-11 2.53E-22 1.33E-08 4.89E-04 1.91E-03 3.33E-05 3.84E-05 3.72E-05 2.02E-04
   3.05E+06 6.54E-10 4.13E-18 1.15E-10 1.98E-17 2.55E-08 5.78E-04 2.69E-03 4.11E-05 4.03E-05 3.84E-05 2.50E-04
   3.35E+06 8.40E-10 5.35E-15 1.65E-10 2.57E-14 4.57E-08 6.37E-04 3.21E-03 4.62E-05 4.13E-05 3.90E-05 2.82E-04
   3.65E+06 1.07E-09 5.17E-13 2.28E-10 2.48E-12 7.62E-08 6.66E-04 3.47E-03 4.90E-05 4.18E-05 3.94E-05 3.01E-04
   3.95E+06 1.35E-09 9.71E-12 3.02E-10 4.66E-11 1.30E-07 6.80E-04 3.59E-03 5.04E-05 4.21E-05 3.96E-05 3.12E-04
   4.25E+06 1.72E-09 6.49E-11 3.83E-10 3.11E-10 2.69E-07 6.86E-04 3.64E-03 5.12E-05 4.23E-05 3.97E-05 3.18E-04
