 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-002  CO2 =   4.000000000000000E-004
 
    CH4 =   2.515160117354389E-006
 Standard CH3CL flux =  2.800E+08

 PO2= 9.350E-03  PNO= 9.853E-03  ZAPNO= 3.777E+03
 N= 4     X= 3.45876E-01  ERR= 2.88067E-07

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


   3.35E+06 2.43E-29 1.76E-05 1.85E-07 3.17E-05 1.26E-07 5.20E-03 8.15E-05 5.09E-06 7.54E-07 1.12E-05 1.70E-08
   3.65E+06 1.15E-21 2.39E-05 2.35E-07 4.12E-05 1.94E-07 5.22E-03 1.21E-04 5.82E-06 9.17E-07 1.30E-05 2.17E-08
   3.95E+06 1.24E-16 2.94E-05 2.77E-07 4.94E-05 2.73E-07 5.24E-03 1.58E-04 6.37E-06 1.07E-06 1.42E-05 2.68E-08
   4.25E+06 3.41E-13 3.41E-05 3.14E-07 5.65E-05 3.71E-07 5.25E-03 1.89E-04 6.83E-06 1.22E-06 1.50E-05 3.26E-08
   4.55E+06 7.47E-11 3.72E-05 3.46E-07 6.22E-05 4.83E-07 5.25E-03 2.12E-04 7.24E-06 1.38E-06 1.57E-05 3.94E-08
   4.85E+06 2.79E-09 3.89E-05 3.75E-07 6.66E-05 6.04E-07 5.26E-03 2.24E-04 7.61E-06 1.53E-06 1.64E-05 4.68E-08
   5.15E+06 3.17E-08 3.97E-05 4.00E-07 7.01E-05 7.31E-07 5.26E-03 2.31E-04 7.94E-06 1.68E-06 1.70E-05 5.46E-08
   5.45E+06 1.60E-07 4.00E-05 4.22E-07 7.30E-05 8.63E-07 5.26E-03 2.35E-04 8.24E-06 1.83E-06 1.75E-05 6.24E-08
   5.75E+06 4.75E-07 4.02E-05 4.41E-07 7.55E-05 9.95E-07 5.26E-03 2.37E-04 8.50E-06 1.96E-06 1.80E-05 6.99E-08
   6.05E+06 9.88E-07 4.03E-05 4.58E-07 7.76E-05 1.12E-06 5.26E-03 2.39E-04 8.73E-06 2.07E-06 1.85E-05 7.71E-08
   6.35E+06 1.61E-06 4.04E-05 4.73E-07 7.94E-05 1.23E-06 5.26E-03 2.40E-04 8.92E-06 2.17E-06 1.89E-05 8.38E-08
   6.65E+06 2.25E-06 4.05E-05 4.86E-07 8.09E-05 1.33E-06 5.26E-03 2.41E-04 9.10E-06 2.27E-06 1.93E-05 9.05E-08
   6.95E+06 2.84E-06 4.05E-05 4.97E-07 8.21E-05 1.42E-06 5.26E-03 2.42E-04 9.27E-06 2.36E-06 1.97E-05 9.72E-08
   7.25E+06 3.34E-06 4.06E-05 5.07E-07 8.33E-05 1.51E-06 5.26E-03 2.43E-04 9.41E-06 2.44E-06 2.00E-05 1.04E-07
   7.55E+06 3.73E-06 4.06E-05 5.15E-07 8.43E-05 1.58E-06 5.26E-03 2.44E-04 9.54E-06 2.51E-06 2.04E-05 1.09E-07
   7.85E+06 4.01E-06 4.06E-05 5.23E-07 8.51E-05 1.65E-06 5.26E-03 2.45E-04 9.65E-06 2.57E-06 2.06E-05 1.15E-07
   8.15E+06 4.21E-06 4.07E-05 5.29E-07 8.58E-05 1.71E-06 5.26E-03 2.45E-04 9.75E-06 2.62E-06 2.09E-05 1.19E-07
   8.45E+06 4.34E-06 4.07E-05 5.35E-07 8.65E-05 1.76E-06 5.26E-03 2.46E-04 9.82E-06 2.66E-06 2.11E-05 1.23E-07
   8.75E+06 4.45E-06 4.07E-05 5.39E-07 8.70E-05 1.80E-06 5.26E-03 2.46E-04 9.87E-06 2.69E-06 2.12E-05 1.26E-07
   9.05E+06 4.53E-06 4.07E-05 5.43E-07 8.74E-05 1.83E-06 5.26E-03 2.46E-04 9.90E-06 2.71E-06 2.13E-05 1.28E-07
   9.35E+06 4.60E-06 4.07E-05 5.45E-07 8.77E-05 1.84E-06 5.26E-03 2.46E-04 9.92E-06 2.72E-06 2.14E-05 1.29E-07
   9.65E+06 4.66E-06 4.07E-05 5.46E-07 8.78E-05 1.85E-06 5.26E-03 2.47E-04 9.93E-06 2.73E-06 2.14E-05 1.29E-07
   9.95E+06 4.70E-06 4.07E-05 5.47E-07 8.79E-05 1.86E-06 5.26E-03 2.47E-04 9.94E-06 2.73E-06 2.14E-05 1.29E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 4.12E-11 1.60E-03 1.70E-04 1.25E-03 2.93E-03 3.84E-05 2.50E-15 7.35E-13
   3.50E+05 5.60E-10 1.76E-03 1.92E-04 1.36E-03 3.29E-03 4.28E-05 1.48E-14 1.01E-11
   6.50E+05 3.44E-09 1.67E-03 2.70E-04 2.46E-03 4.56E-03 4.02E-04 2.72E-03 8.16E-07
   9.50E+05 1.27E-08 1.86E-03 2.06E-04 1.43E-03 3.54E-03 4.60E-05 2.27E-13 2.42E-10
   1.25E+06 3.76E-08 1.86E-03 2.07E-04 1.44E-03 3.56E-03 4.65E-05 7.02E-13 8.04E-10
   1.55E+06 1.05E-07 1.86E-03 2.07E-04 1.44E-03 3.56E-03 4.73E-05 5.06E-12 2.57E-09
   1.85E+06 3.11E-07 1.86E-03 2.09E-04 1.47E-03 3.59E-03 5.00E-05 1.70E-10 8.32E-09
   2.15E+06 8.54E-07 1.87E-03 2.14E-04 1.53E-03 3.69E-03 5.77E-05 1.02E-08 2.44E-08
   2.45E+06 1.93E-06 1.88E-03 2.22E-04 1.67E-03 3.86E-03 7.52E-05 4.57E-07 5.80E-08
   2.75E+06 3.46E-06 1.90E-03 2.33E-04 1.87E-03 4.09E-03 1.09E-04 1.08E-05 1.08E-07
   3.05E+06 5.08E-06 1.91E-03 2.46E-04 2.11E-03 4.35E-03 1.67E-04 1.37E-04 1.64E-07
   3.35E+06 6.39E-06 1.92E-03 2.63E-04 2.33E-03 4.62E-03 2.47E-04 7.17E-04 2.15E-07
   3.65E+06 7.27E-06 1.93E-03 2.78E-04 2.48E-03 4.82E-03 3.17E-04 1.50E-03 2.58E-07
   3.95E+06 7.91E-06 1.93E-03 2.88E-04 2.56E-03 4.94E-03 3.61E-04 2.08E-03 2.97E-07
   4.25E+06 8.43E-06 1.93E-03 2.94E-04 2.61E-03 5.00E-03 3.86E-04 2.43E-03 3.38E-07
   4.55E+06 8.87E-06 1.93E-03 2.97E-04 2.64E-03 5.03E-03 3.99E-04 2.60E-03 3.80E-07
   4.85E+06 9.25E-06 1.93E-03 2.98E-04 2.65E-03 5.05E-03 4.05E-04 2.68E-03 4.24E-07
   5.15E+06 9.59E-06 1.93E-03 2.99E-04 2.66E-03 5.05E-03 4.07E-04 2.70E-03 4.68E-07
   5.45E+06 9.88E-06 1.93E-03 2.99E-04 2.67E-03 5.05E-03 4.08E-04 2.71E-03 5.10E-07
   5.75E+06 1.01E-05 1.93E-03 2.99E-04 2.67E-03 5.06E-03 4.09E-04 2.72E-03 5.50E-07
   6.05E+06 1.03E-05 1.93E-03 2.99E-04 2.67E-03 5.06E-03 4.09E-04 2.72E-03 5.86E-07
   6.35E+06 1.05E-05 1.93E-03 2.99E-04 2.67E-03 5.06E-03 4.09E-04 2.72E-03 6.19E-07
   6.65E+06 1.07E-05 1.93E-03 2.99E-04 2.67E-03 5.06E-03 4.09E-04 2.72E-03 6.51E-07
   6.95E+06 1.08E-05 1.93E-03 2.99E-04 2.67E-03 5.06E-03 4.10E-04 2.72E-03 6.81E-07
   7.25E+06 1.10E-05 1.93E-03 2.99E-04 2.67E-03 5.06E-03 4.10E-04 2.72E-03 7.10E-07
   7.55E+06 1.11E-05 1.93E-03 2.99E-04 2.67E-03 5.06E-03 4.10E-04 2.72E-03 7.36E-07
   7.85E+06 1.12E-05 1.93E-03 2.99E-04 2.68E-03 5.06E-03 4.10E-04 2.72E-03 7.59E-07
   8.15E+06 1.13E-05 1.93E-03 2.99E-04 2.68E-03 5.06E-03 4.10E-04 2.72E-03 7.79E-07
   8.45E+06 1.13E-05 1.93E-03 2.99E-04 2.68E-03 5.06E-03 4.10E-04 2.72E-03 7.95E-07
   8.75E+06 1.14E-05 1.93E-03 2.99E-04 2.68E-03 5.06E-03 4.10E-04 2.72E-03 8.07E-07
   9.05E+06 1.14E-05 1.93E-03 2.99E-04 2.68E-03 5.06E-03 4.10E-04 2.72E-03 8.14E-07
   9.35E+06 1.14E-05 1.93E-03 2.99E-04 2.68E-03 5.06E-03 4.10E-04 2.72E-03 8.18E-07
   9.65E+06 1.14E-05 1.93E-03 2.99E-04 2.68E-03 5.06E-03 4.10E-04 2.72E-03 8.20E-07
   9.95E+06 1.14E-05 1.93E-03 2.99E-04 2.68E-03 5.06E-03 4.10E-04 2.72E-03 8.22E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.24E-02 2.04E-05 8.55E-04 4.85E-11 7.02E-11 5.41E-05 4.53E-07 7.84E-14
   3.50E+05 2.27E-02 2.35E-05 9.71E-04 7.45E-10 1.07E-09 6.80E-05 5.20E-07 1.25E-12
   6.50E+05 2.25E-02 3.19E-04 3.16E-03 5.11E-09 7.32E-09 7.81E-05 5.74E-07 8.73E-12
   9.50E+05 2.28E-02 2.60E-05 1.05E-03 2.05E-08 2.97E-08 8.57E-05 6.23E-07 3.71E-11
   1.25E+06 2.27E-02 2.67E-05 1.06E-03 6.20E-08 9.38E-08 9.22E-05 6.70E-07 1.35E-10
   1.55E+06 2.26E-02 2.79E-05 1.06E-03 1.79E-07 2.90E-07 9.99E-05 7.09E-07 4.97E-10
   1.85E+06 2.25E-02 3.19E-05 1.08E-03 5.97E-07 1.02E-06 1.15E-04 7.39E-07 1.95E-09
   2.15E+06 2.25E-02 4.24E-05 1.14E-03 1.99E-06 3.48E-06 1.45E-04 7.60E-07 7.14E-09
   2.45E+06 2.25E-02 6.41E-05 1.25E-03 5.60E-06 1.00E-05 1.98E-04 7.75E-07 2.12E-08
   2.75E+06 2.25E-02 9.97E-05 1.42E-03 1.23E-05 2.29E-05 2.86E-04 7.84E-07 4.87E-08
   3.05E+06 2.25E-02 1.49E-04 1.69E-03 2.13E-05 4.27E-05 4.18E-04 7.90E-07 8.82E-08
   3.35E+06 2.25E-02 2.10E-04 2.15E-03 3.03E-05 6.59E-05 5.78E-04 7.94E-07 1.32E-07
   3.65E+06 2.25E-02 2.59E-04 2.63E-03 3.71E-05 8.58E-05 7.14E-04 7.97E-07 1.73E-07
   3.95E+06 2.25E-02 2.90E-04 2.95E-03 4.21E-05 1.01E-04 8.15E-04 7.98E-07 2.12E-07
   4.25E+06 2.25E-02 3.08E-04 3.15E-03 4.58E-05 1.13E-04 8.87E-04 7.99E-07 2.51E-07
   4.55E+06 2.25E-02 3.17E-04 3.24E-03 4.84E-05 1.22E-04 9.30E-04 8.00E-07 2.92E-07
   4.85E+06 2.25E-02 3.21E-04 3.28E-03 5.02E-05 1.27E-04 9.51E-04 8.00E-07 3.34E-07
   5.15E+06 2.25E-02 3.23E-04 3.30E-03 5.15E-05 1.31E-04 9.60E-04 8.01E-07 3.77E-07
   5.45E+06 2.25E-02 3.24E-04 3.30E-03 5.27E-05 1.33E-04 9.64E-04 8.01E-07 4.21E-07
   5.75E+06 2.25E-02 3.24E-04 3.30E-03 5.38E-05 1.35E-04 9.66E-04 8.01E-07 4.64E-07
   6.05E+06 2.25E-02 3.24E-04 3.30E-03 5.51E-05 1.37E-04 9.67E-04 8.01E-07 5.05E-07
   6.35E+06 2.25E-02 3.24E-04 3.30E-03 5.64E-05 1.38E-04 9.67E-04 8.01E-07 5.44E-07
   6.65E+06 2.25E-02 3.24E-04 3.30E-03 5.76E-05 1.39E-04 9.67E-04 8.01E-07 5.81E-07
   6.95E+06 2.25E-02 3.24E-04 3.30E-03 5.86E-05 1.39E-04 9.67E-04 8.01E-07 6.16E-07
   7.25E+06 2.25E-02 3.24E-04 3.30E-03 5.95E-05 1.40E-04 9.68E-04 8.01E-07 6.48E-07
   7.55E+06 2.25E-02 3.24E-04 3.30E-03 6.03E-05 1.40E-04 9.68E-04 8.01E-07 6.79E-07
   7.85E+06 2.25E-02 3.24E-04 3.31E-03 6.08E-05 1.41E-04 9.68E-04 8.01E-07 7.07E-07
   8.15E+06 2.25E-02 3.25E-04 3.31E-03 6.12E-05 1.41E-04 9.68E-04 8.01E-07 7.34E-07
   8.45E+06 2.25E-02 3.25E-04 3.31E-03 6.15E-05 1.41E-04 9.68E-04 8.01E-07 7.58E-07
   8.75E+06 2.25E-02 3.25E-04 3.31E-03 6.17E-05 1.42E-04 9.68E-04 8.01E-07 7.78E-07
   9.05E+06 2.25E-02 3.25E-04 3.31E-03 6.19E-05 1.42E-04 9.68E-04 8.01E-07 7.94E-07
   9.35E+06 2.25E-02 3.25E-04 3.31E-03 6.20E-05 1.42E-04 9.68E-04 8.01E-07 8.05E-07
   9.65E+06 2.25E-02 3.25E-04 3.31E-03 6.21E-05 1.42E-04 9.68E-04 8.01E-07 8.12E-07
   9.95E+06 2.25E-02 3.25E-04 3.31E-03 6.22E-05 1.42E-04 9.68E-04 8.01E-07 8.16E-07
 N = 147  EMAX = 4.96E-04 FOR HSO     AT Z = 1.95E+06 U = 4.32E-21 RHS = 2.14E-24  DT = 4.01E+17  TIME = 5.00E+17
 
 BEFOREOUT
 N=                   147 NN=                 10000 SN=  0.000000000000000E+000 
 NS=                     0

 TIME = 0.5000E+18     TIMEY =   1.5855E+10 YEARS

 NPHOT =352

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 1.57E-10 3.80E-16 1.13E-02 5.85E-14 1.10E-11 1.09E-09 1.53E-08 6.58E-20 4.82E-07 1.44E-06 7.93E-08 8.91E-10
  1.50E+05 1.63E-10 5.34E-16 6.98E-03 6.75E-14 1.09E-11 1.12E-09 1.83E-08 7.10E-20 4.82E-07 1.44E-06 7.20E-08 8.74E-10
  2.50E+05 1.62E-10 7.74E-16 4.15E-03 7.73E-14 1.06E-11 1.10E-09 2.27E-08 7.67E-20 4.83E-07 1.43E-06 6.57E-08 7.97E-10
  3.50E+05 1.52E-10 1.12E-15 2.26E-03 8.52E-14 9.93E-12 1.00E-09 2.82E-08 8.04E-20 4.83E-07 1.43E-06 6.04E-08 6.66E-10
  5.50E+05 1.22E-10 2.39E-15 7.82E-04 1.09E-13 8.71E-12 7.03E-10 4.16E-08 9.75E-20 4.84E-07 1.43E-06 5.22E-08 3.99E-10
  7.50E+05 7.13E-11 4.53E-15 1.66E-04 9.97E-14 6.09E-12 4.00E-10 5.73E-08 8.64E-20 4.84E-07 1.42E-06 4.68E-08 1.97E-10
  9.50E+05 3.52E-11 7.60E-15 1.29E-05 9.13E-14 3.58E-12 1.98E-10 7.58E-08 7.48E-20 4.84E-07 1.42E-06 4.31E-08 7.87E-11
  1.15E+06 1.45E-11 1.67E-14 9.12E-07 8.81E-14 1.79E-12 6.38E-11 1.21E-07 7.05E-20 4.85E-07 1.42E-06 3.87E-08 1.74E-11
  1.35E+06 7.58E-12 8.51E-14 9.50E-07 6.70E-14 1.12E-12 1.10E-11 3.21E-07 5.69E-20 4.85E-07 1.40E-06 3.06E-08 3.62E-12
  1.55E+06 8.93E-12 4.17E-13 1.06E-06 1.11E-13 1.73E-12 1.25E-11 8.20E-07 8.65E-20 4.85E-07 1.35E-06 2.00E-08 5.85E-12
  1.75E+06 1.35E-11 1.63E-12 1.24E-06 2.21E-13 3.40E-12 2.79E-11 1.54E-06 1.73E-19 4.83E-07 1.25E-06 1.27E-08 1.30E-11
  1.95E+06 1.86E-11 4.96E-12 1.48E-06 4.39E-13 6.34E-12 5.72E-11 2.30E-06 4.15E-19 4.79E-07 1.13E-06 9.51E-09 1.95E-11
  2.15E+06 2.42E-11 1.26E-11 1.74E-06 9.11E-13 1.14E-11 1.08E-10 2.95E-06 1.25E-18 4.71E-07 1.01E-06 8.66E-09 2.38E-11
  2.35E+06 3.13E-11 3.00E-11 1.99E-06 1.96E-12 1.99E-11 1.81E-10 3.37E-06 4.73E-18 4.62E-07 8.86E-07 8.81E-09 2.75E-11
  2.55E+06 3.81E-11 6.72E-11 2.23E-06 4.21E-12 3.15E-11 2.40E-10 3.53E-06 2.02E-17 4.50E-07 7.70E-07 9.20E-09 2.80E-11
  2.75E+06 4.32E-11 1.46E-10 2.46E-06 8.93E-12 4.40E-11 2.43E-10 3.43E-06 9.47E-17 4.39E-07 6.60E-07 9.44E-09 2.48E-11
  2.95E+06 4.59E-11 3.11E-10 2.67E-06 1.86E-11 5.44E-11 1.91E-10 3.08E-06 4.77E-16 4.30E-07 5.58E-07 9.39E-09 1.96E-11
  3.15E+06 4.60E-11 6.62E-10 2.86E-06 3.77E-11 6.11E-11 1.26E-10 2.53E-06 2.51E-15 4.25E-07 4.65E-07 9.09E-09 1.41E-11
  3.35E+06 4.54E-11 1.41E-09 3.01E-06 6.97E-11 6.58E-11 7.92E-11 1.86E-06 1.28E-14 4.31E-07 3.85E-07 9.07E-09 1.02E-11
  3.55E+06 4.45E-11 2.85E-09 3.12E-06 1.07E-10 7.22E-11 5.65E-11 1.31E-06 5.38E-14 4.51E-07 3.20E-07 9.83E-09 8.52E-12
  3.75E+06 3.86E-11 5.04E-09 3.17E-06 1.44E-10 8.14E-11 4.93E-11 9.88E-07 1.67E-13 4.91E-07 2.71E-07 1.10E-08 7.44E-12
  3.95E+06 3.09E-11 8.01E-09 3.18E-06 1.80E-10 9.35E-11 4.89E-11 7.76E-07 4.28E-13 5.50E-07 2.35E-07 1.27E-08 6.49E-12
  4.15E+06 2.39E-11 1.17E-08 3.15E-06 2.19E-10 1.09E-10 5.18E-11 6.08E-07 9.70E-13 6.25E-07 2.09E-07 1.56E-08 5.59E-12
  4.35E+06 1.86E-11 1.61E-08 3.10E-06 2.65E-10 1.29E-10 5.70E-11 4.57E-07 2.11E-12 7.14E-07 1.87E-07 2.01E-08 4.77E-12
  4.55E+06 1.44E-11 2.11E-08 3.03E-06 3.25E-10 1.57E-10 6.57E-11 3.29E-07 4.48E-12 8.16E-07 1.68E-07 2.70E-08 3.97E-12
  4.75E+06 1.14E-11 2.61E-08 2.95E-06 4.12E-10 1.98E-10 8.16E-11 2.30E-07 9.33E-12 9.31E-07 1.50E-07 3.75E-08 3.15E-12
  4.95E+06 1.15E-11 3.07E-08 2.85E-06 5.44E-10 2.62E-10 1.11E-10 1.54E-07 1.95E-11 1.06E-06 1.31E-07 5.48E-08 2.39E-12
  5.15E+06 1.98E-11 3.45E-08 2.74E-06 7.71E-10 3.74E-10 1.68E-10 9.56E-08 4.25E-11 1.21E-06 1.12E-07 8.44E-08 1.77E-12
  5.35E+06 3.94E-11 3.74E-08 2.61E-06 1.16E-09 5.64E-10 2.79E-10 5.71E-08 9.52E-11 1.36E-06 9.24E-08 1.32E-07 1.28E-12
  5.55E+06 6.74E-11 4.12E-08 2.47E-06 1.75E-09 8.54E-10 4.62E-10 3.45E-08 2.18E-10 1.54E-06 7.37E-08 2.07E-07 9.19E-13
  5.75E+06 9.61E-11 4.78E-08 2.31E-06 2.56E-09 1.24E-09 7.15E-10 2.19E-08 5.11E-10 1.72E-06 5.68E-08 3.19E-07 6.42E-13
  5.95E+06 1.19E-10 5.89E-08 2.13E-06 3.57E-09 1.71E-09 1.00E-09 1.46E-08 1.20E-09 1.92E-06 4.27E-08 4.79E-07 4.35E-13
  6.15E+06 1.35E-10 7.75E-08 1.93E-06 4.75E-09 2.22E-09 1.23E-09 9.84E-09 2.89E-09 2.13E-06 3.15E-08 7.01E-07 2.93E-13
  6.35E+06 1.43E-10 1.08E-07 1.72E-06 6.00E-09 2.69E-09 1.33E-09 6.95E-09 6.87E-09 2.35E-06 2.31E-08 9.97E-07 1.88E-13
  6.55E+06 1.47E-10 1.59E-07 1.51E-06 7.16E-09 3.02E-09 1.27E-09 5.12E-09 1.61E-08 2.56E-06 1.70E-08 1.38E-06 1.13E-13
  6.75E+06 1.43E-10 2.38E-07 1.29E-06 8.44E-09 3.28E-09 1.13E-09 3.75E-09 3.79E-08 2.77E-06 1.26E-08 1.86E-06 6.08E-14
  6.95E+06 1.41E-10 7.39E-07 1.07E-06 8.85E-09 3.12E-09 7.51E-10 4.72E-09 1.60E-07 2.93E-06 9.47E-09 2.45E-06 2.46E-14
  7.15E+06 1.03E-10 1.48E-05 8.33E-07 1.30E-09 4.35E-10 2.12E-10 3.25E-08 5.21E-07 2.98E-06 7.29E-09 3.11E-06 7.77E-15
  7.35E+06 3.75E-11 7.34E-05 6.44E-07 5.03E-10 1.06E-10 6.01E-11 7.58E-08 8.59E-07 3.00E-06 5.68E-09 3.78E-06 2.61E-15
  7.55E+06 1.52E-11 2.15E-04 4.90E-07 2.73E-10 3.50E-11 1.65E-11 1.18E-07 1.14E-06 3.00E-06 4.38E-09 4.52E-06 8.81E-16
  7.75E+06 7.75E-12 4.77E-04 3.69E-07 1.64E-10 1.36E-11 4.33E-12 1.48E-07 1.37E-06 3.00E-06 3.35E-09 5.32E-06 2.97E-16
  7.95E+06 4.79E-12 8.94E-04 2.74E-07 1.02E-10 5.89E-12 1.10E-12 1.65E-07 1.54E-06 2.99E-06 2.55E-09 6.19E-06 9.99E-17
  8.15E+06 3.60E-12 1.49E-03 2.02E-07 6.40E-11 2.76E-12 2.81E-13 1.75E-07 1.67E-06 2.99E-06 1.94E-09 7.15E-06 3.38E-17
  8.35E+06 2.94E-12 2.30E-03 1.48E-07 3.88E-11 1.35E-12 7.32E-14 1.67E-07 1.77E-06 2.99E-06 1.47E-09 8.19E-06 1.15E-17
  8.55E+06 2.56E-12 3.35E-03 1.08E-07 2.25E-11 6.76E-13 1.96E-14 1.46E-07 1.84E-06 2.98E-06 1.12E-09 9.34E-06 3.96E-18
  8.75E+06 2.03E-12 4.67E-03 7.90E-08 1.21E-11 3.39E-13 5.34E-15 1.07E-07 1.89E-06 2.98E-06 8.62E-10 1.06E-05 1.38E-18
  8.95E+06 1.65E-12 6.31E-03 5.75E-08 6.29E-12 1.73E-13 1.49E-15 7.37E-08 1.93E-06 2.97E-06 6.65E-10 1.21E-05 4.86E-19
  9.15E+06 1.25E-12 8.29E-03 4.19E-08 3.11E-12 8.79E-14 4.23E-16 4.46E-08 1.96E-06 2.97E-06 5.18E-10 1.37E-05 1.74E-19
  9.35E+06 9.88E-13 1.06E-02 3.08E-08 1.53E-12 4.55E-14 1.23E-16 2.63E-08 1.98E-06 2.96E-06 4.08E-10 1.54E-05 6.31E-20
  9.55E+06 8.16E-13 1.32E-02 2.30E-08 7.51E-13 2.39E-14 3.70E-17 1.49E-08 1.99E-06 2.94E-06 3.28E-10 1.72E-05 2.35E-20
  9.75E+06 6.98E-13 1.61E-02 1.79E-08 3.75E-13 1.26E-14 1.21E-17 8.14E-09 1.99E-06 2.92E-06 2.72E-10 1.90E-05 9.38E-21
  9.95E+06 6.14E-13 1.91E-02 1.49E-08 2.01E-13 6.76E-15 5.53E-18 4.28E-09 1.98E-06 2.88E-06 2.35E-10 2.07E-05 4.98E-21
     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  

 TP, TL
           9.66E+10 2.34E+15 3.24E+11 3.15E+12 2.72E+12 9.56E+10 2.33E+15 2.40E+12 4.08E+10 0.00E+00 1.13E+11 9.42E+10
           9.58E+10 2.34E+15 1.65E+11 3.15E+12 2.72E+12 9.03E+10 2.33E+15 2.40E+12 3.67E+10 1.14E+11 3.34E+11 8.99E+10

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 6.81E-12 9.39E-08 2.84E-12 8.67E-12 1.85E-14 6.34E-11 1.94E-13 4.11E-15 2.63E-17 1.06E-22 4.39E-10 1.19E-13
  1.50E+05 6.34E-12 9.39E-08 3.68E-12 1.01E-11 2.48E-14 9.63E-11 4.97E-13 4.73E-15 5.74E-17 2.71E-22 4.29E-10 1.32E-13
  2.50E+05 5.70E-12 9.38E-08 4.74E-12 1.20E-11 3.26E-14 1.38E-10 1.32E-12 5.66E-15 1.37E-16 7.79E-22 4.19E-10 1.47E-13
  3.50E+05 4.79E-12 9.38E-08 6.16E-12 1.41E-11 4.15E-14 1.80E-10 3.46E-12 6.61E-15 3.47E-16 2.34E-21 4.11E-10 1.62E-13
  5.50E+05 3.45E-12 9.36E-08 9.77E-12 1.86E-11 6.32E-14 2.43E-10 1.54E-11 8.36E-15 1.66E-15 1.84E-20 3.95E-10 2.14E-13
  7.50E+05 1.95E-12 9.35E-08 1.12E-11 1.56E-11 5.17E-14 2.57E-10 4.64E-11 6.67E-15 5.11E-15 1.99E-19 3.86E-10 2.09E-13
  9.50E+05 7.58E-13 9.33E-08 1.61E-11 1.41E-11 5.50E-14 2.53E-10 5.85E-11 5.33E-15 2.42E-14 2.90E-18 3.83E-10 1.35E-13
  1.15E+06 2.35E-13 9.28E-08 2.80E-11 1.80E-11 6.96E-14 2.61E-10 4.11E-11 5.07E-15 4.40E-14 1.82E-17 3.79E-10 7.83E-14
  1.35E+06 1.70E-13 9.01E-08 2.95E-11 3.33E-11 3.35E-14 3.02E-10 3.57E-11 8.89E-15 1.02E-13 8.84E-17 3.63E-10 1.01E-13
  1.55E+06 3.15E-13 8.26E-08 2.66E-11 5.40E-11 2.94E-14 4.12E-10 4.81E-11 3.83E-14 4.88E-13 2.22E-15 3.25E-10 7.39E-13
  1.75E+06 6.35E-13 6.99E-08 2.96E-11 8.86E-11 3.56E-14 5.62E-10 7.17E-11 1.16E-13 1.55E-12 1.45E-14 2.68E-10 3.74E-12
  1.95E+06 9.10E-13 5.44E-08 4.32E-11 1.48E-10 5.73E-14 6.89E-10 9.80E-11 2.31E-13 3.11E-12 3.60E-14 2.06E-10 1.08E-11
  2.15E+06 1.12E-12 3.95E-08 7.07E-11 2.28E-10 1.10E-13 7.52E-10 1.12E-10 3.48E-13 4.10E-12 6.18E-14 1.51E-10 2.43E-11
  2.35E+06 1.45E-12 2.69E-08 1.15E-10 3.20E-10 2.11E-13 7.50E-10 1.03E-10 4.38E-13 3.76E-12 8.01E-14 1.06E-10 4.69E-11
  2.55E+06 1.87E-12 1.74E-08 1.81E-10 3.96E-10 3.92E-13 6.92E-10 7.39E-11 4.67E-13 2.49E-12 8.82E-14 7.10E-11 7.52E-11
  2.75E+06 2.42E-12 1.07E-08 2.69E-10 4.26E-10 6.76E-13 5.83E-10 4.04E-11 4.29E-13 1.21E-12 8.32E-14 4.55E-11 9.83E-11
  2.95E+06 3.15E-12 6.38E-09 3.72E-10 3.90E-10 1.06E-12 4.39E-10 1.68E-11 3.42E-13 4.36E-13 6.72E-14 2.77E-11 1.05E-10
  3.15E+06 4.06E-12 3.70E-09 4.75E-10 2.94E-10 1.51E-12 2.83E-10 5.35E-12 2.36E-13 1.14E-13 4.47E-14 1.59E-11 9.13E-11
  3.35E+06 5.20E-12 2.13E-09 5.54E-10 1.81E-10 1.74E-12 1.40E-10 1.39E-12 1.35E-13 2.01E-14 1.99E-14 8.72E-12 6.26E-11
  3.55E+06 6.60E-12 1.22E-09 5.65E-10 9.23E-11 1.42E-12 4.93E-11 3.33E-13 6.17E-14 2.42E-15 5.28E-15 4.69E-12 3.43E-11
  3.75E+06 7.12E-12 7.16E-10 5.04E-10 4.18E-11 9.80E-13 1.55E-11 8.76E-14 2.54E-14 2.66E-16 1.71E-15 2.65E-12 2.01E-11
