 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-002  CO2 =   4.000000000000000E-004
 
    CH4 =   2.515160117354389E-006
 Standard CH3CL flux =  2.800E+08

 PO2= 9.350E-03  PNO= 9.853E-03  ZAPNO= 1.041E+03
 N= 4     X= 3.45876E-01  ERR= 2.88067E-07

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
   7.25E+06 3.31E-06 4.07E-05 5.07E-07 8.34E-05 1.50E-06 5.27E-03 2.44E-04 9.43E-06 2.44E-06 2.01E-05 1.04E-07
   7.55E+06 3.72E-06 4.07E-05 5.16E-07 8.44E-05 1.58E-06 5.27E-03 2.44E-04 9.56E-06 2.51E-06 2.04E-05 1.09E-07
   7.85E+06 4.01E-06 4.07E-05 5.23E-07 8.52E-05 1.65E-06 5.27E-03 2.45E-04 9.67E-06 2.57E-06 2.07E-05 1.15E-07
   8.15E+06 4.20E-06 4.07E-05 5.30E-07 8.60E-05 1.71E-06 5.27E-03 2.46E-04 9.77E-06 2.62E-06 2.09E-05 1.19E-07
   8.45E+06 4.34E-06 4.08E-05 5.35E-07 8.66E-05 1.76E-06 5.27E-03 2.46E-04 9.84E-06 2.67E-06 2.11E-05 1.23E-07
   8.75E+06 4.45E-06 4.08E-05 5.40E-07 8.71E-05 1.80E-06 5.27E-03 2.46E-04 9.89E-06 2.70E-06 2.13E-05 1.26E-07
   9.05E+06 4.53E-06 4.08E-05 5.43E-07 8.75E-05 1.83E-06 5.27E-03 2.47E-04 9.92E-06 2.71E-06 2.14E-05 1.28E-07
   9.35E+06 4.60E-06 4.08E-05 5.45E-07 8.78E-05 1.84E-06 5.27E-03 2.47E-04 9.94E-06 2.72E-06 2.14E-05 1.29E-07
   9.65E+06 4.66E-06 4.08E-05 5.47E-07 8.79E-05 1.85E-06 5.27E-03 2.47E-04 9.95E-06 2.73E-06 2.14E-05 1.29E-07
   9.95E+06 4.70E-06 4.08E-05 5.48E-07 8.80E-05 1.86E-06 5.27E-03 2.47E-04 9.96E-06 2.73E-06 2.14E-05 1.29E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 5.99E-11 1.61E-03 1.73E-04 1.26E-03 2.97E-03 3.92E-05 1.47E-14 1.06E-12
   3.50E+05 7.79E-10 1.77E-03 1.95E-04 1.37E-03 3.35E-03 4.38E-05 7.54E-14 1.40E-11
   6.50E+05 4.60E-09 1.67E-03 2.71E-04 2.46E-03 4.57E-03 4.02E-04 2.72E-03 8.16E-07
   9.50E+05 1.64E-08 1.87E-03 2.10E-04 1.44E-03 3.60E-03 4.71E-05 8.23E-13 3.09E-10
   1.25E+06 4.63E-08 1.88E-03 2.11E-04 1.45E-03 3.62E-03 4.77E-05 2.19E-12 9.81E-10
   1.55E+06 1.24E-07 1.87E-03 2.10E-04 1.45E-03 3.62E-03 4.84E-05 1.31E-11 3.01E-09
   1.85E+06 3.51E-07 1.87E-03 2.12E-04 1.48E-03 3.65E-03 5.13E-05 3.53E-10 9.34E-09
   2.15E+06 9.33E-07 1.87E-03 2.17E-04 1.55E-03 3.74E-03 5.96E-05 1.78E-08 2.65E-08
   2.45E+06 2.07E-06 1.89E-03 2.25E-04 1.69E-03 3.91E-03 7.88E-05 7.39E-07 6.18E-08
   2.75E+06 3.66E-06 1.91E-03 2.36E-04 1.91E-03 4.15E-03 1.17E-04 1.74E-05 1.14E-07
   3.05E+06 5.29E-06 1.92E-03 2.50E-04 2.16E-03 4.43E-03 1.82E-04 2.12E-04 1.70E-07
   3.35E+06 6.53E-06 1.93E-03 2.68E-04 2.37E-03 4.70E-03 2.66E-04 9.14E-04 2.18E-07
   3.65E+06 7.35E-06 1.94E-03 2.83E-04 2.50E-03 4.88E-03 3.31E-04 1.68E-03 2.59E-07
   3.95E+06 7.96E-06 1.94E-03 2.92E-04 2.58E-03 4.98E-03 3.69E-04 2.19E-03 2.98E-07
   4.25E+06 8.46E-06 1.94E-03 2.97E-04 2.62E-03 5.04E-03 3.91E-04 2.48E-03 3.37E-07
   4.55E+06 8.89E-06 1.94E-03 2.99E-04 2.65E-03 5.06E-03 4.01E-04 2.63E-03 3.79E-07
   4.85E+06 9.27E-06 1.94E-03 3.00E-04 2.66E-03 5.07E-03 4.06E-04 2.69E-03 4.23E-07
   5.15E+06 9.61E-06 1.94E-03 3.00E-04 2.67E-03 5.08E-03 4.08E-04 2.71E-03 4.67E-07
   5.45E+06 9.90E-06 1.94E-03 3.01E-04 2.67E-03 5.08E-03 4.09E-04 2.72E-03 5.10E-07
   5.75E+06 1.02E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.10E-04 2.72E-03 5.49E-07
   6.05E+06 1.04E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.10E-04 2.72E-03 5.86E-07
   6.35E+06 1.06E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.10E-04 2.72E-03 6.19E-07
   6.65E+06 1.07E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.10E-04 2.72E-03 6.51E-07
   6.95E+06 1.09E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 6.82E-07
   7.25E+06 1.10E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.11E-07
   7.55E+06 1.11E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.37E-07
   7.85E+06 1.12E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.60E-07
   8.15E+06 1.13E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.80E-07
   8.45E+06 1.14E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 7.96E-07
   8.75E+06 1.14E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.07E-07
   9.05E+06 1.14E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.14E-07
   9.35E+06 1.14E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.19E-07
   9.65E+06 1.15E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.21E-07
   9.95E+06 1.15E-05 1.94E-03 3.01E-04 2.68E-03 5.08E-03 4.11E-04 2.72E-03 8.22E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.23E-02 2.11E-05 8.75E-04 7.31E-11 1.06E-10 5.88E-05 4.54E-07 1.17E-13
   3.50E+05 2.27E-02 2.43E-05 9.94E-04 1.08E-09 1.55E-09 7.38E-05 5.20E-07 1.78E-12
   6.50E+05 2.25E-02 3.20E-04 3.16E-03 7.09E-09 1.02E-08 8.45E-05 5.74E-07 1.20E-11
   9.50E+05 2.28E-02 2.70E-05 1.08E-03 2.74E-08 3.97E-08 9.24E-05 6.23E-07 4.90E-11
   1.25E+06 2.27E-02 2.77E-05 1.08E-03 7.96E-08 1.20E-07 9.90E-05 6.69E-07 1.70E-10
   1.55E+06 2.26E-02 2.92E-05 1.09E-03 2.19E-07 3.54E-07 1.07E-04 7.09E-07 5.97E-10
   1.85E+06 2.25E-02 3.35E-05 1.11E-03 6.98E-07 1.18E-06 1.22E-04 7.39E-07 2.25E-09
   2.15E+06 2.25E-02 4.48E-05 1.17E-03 2.25E-06 3.91E-06 1.53E-04 7.60E-07 7.93E-09
   2.45E+06 2.25E-02 6.81E-05 1.28E-03 6.19E-06 1.11E-05 2.09E-04 7.74E-07 2.31E-08
   2.75E+06 2.25E-02 1.07E-04 1.47E-03 1.34E-05 2.52E-05 3.06E-04 7.84E-07 5.23E-08
   3.05E+06 2.25E-02 1.61E-04 1.78E-03 2.28E-05 4.65E-05 4.51E-04 7.90E-07 9.29E-08
   3.35E+06 2.25E-02 2.23E-04 2.29E-03 3.15E-05 6.98E-05 6.15E-04 7.94E-07 1.36E-07
   3.65E+06 2.25E-02 2.69E-04 2.74E-03 3.79E-05 8.88E-05 7.45E-04 7.96E-07 1.75E-07
   3.95E+06 2.25E-02 2.96E-04 3.02E-03 4.26E-05 1.03E-04 8.37E-04 7.98E-07 2.13E-07
   4.25E+06 2.25E-02 3.12E-04 3.18E-03 4.61E-05 1.14E-04 9.01E-04 7.99E-07 2.52E-07
   4.55E+06 2.25E-02 3.19E-04 3.26E-03 4.86E-05 1.22E-04 9.38E-04 8.00E-07 2.91E-07
   4.85E+06 2.25E-02 3.23E-04 3.29E-03 5.04E-05 1.27E-04 9.56E-04 8.00E-07 3.33E-07
   5.15E+06 2.25E-02 3.24E-04 3.31E-03 5.17E-05 1.31E-04 9.64E-04 8.01E-07 3.76E-07
   5.45E+06 2.25E-02 3.25E-04 3.31E-03 5.28E-05 1.34E-04 9.67E-04 8.01E-07 4.20E-07
   5.75E+06 2.25E-02 3.25E-04 3.31E-03 5.39E-05 1.36E-04 9.69E-04 8.01E-07 4.63E-07
   6.05E+06 2.25E-02 3.25E-04 3.31E-03 5.51E-05 1.37E-04 9.69E-04 8.01E-07 5.05E-07
   6.35E+06 2.25E-02 3.25E-04 3.31E-03 5.64E-05 1.38E-04 9.70E-04 8.01E-07 5.44E-07
   6.65E+06 2.25E-02 3.25E-04 3.31E-03 5.76E-05 1.39E-04 9.70E-04 8.01E-07 5.81E-07
   6.95E+06 2.25E-02 3.25E-04 3.32E-03 5.87E-05 1.40E-04 9.70E-04 8.01E-07 6.16E-07
   7.25E+06 2.25E-02 3.25E-04 3.32E-03 5.96E-05 1.40E-04 9.70E-04 8.01E-07 6.49E-07
   7.55E+06 2.25E-02 3.25E-04 3.32E-03 6.04E-05 1.41E-04 9.70E-04 8.01E-07 6.79E-07
   7.85E+06 2.25E-02 3.25E-04 3.32E-03 6.09E-05 1.41E-04 9.70E-04 8.01E-07 7.08E-07
   8.15E+06 2.25E-02 3.25E-04 3.32E-03 6.13E-05 1.41E-04 9.71E-04 8.01E-07 7.34E-07
   8.45E+06 2.25E-02 3.25E-04 3.32E-03 6.16E-05 1.42E-04 9.71E-04 8.01E-07 7.58E-07
   8.75E+06 2.25E-02 3.25E-04 3.32E-03 6.18E-05 1.42E-04 9.71E-04 8.01E-07 7.78E-07
   9.05E+06 2.25E-02 3.25E-04 3.32E-03 6.20E-05 1.42E-04 9.71E-04 8.01E-07 7.94E-07
   9.35E+06 2.25E-02 3.25E-04 3.32E-03 6.21E-05 1.42E-04 9.71E-04 8.01E-07 8.05E-07
   9.65E+06 2.25E-02 3.25E-04 3.32E-03 6.23E-05 1.42E-04 9.71E-04 8.01E-07 8.12E-07
   9.95E+06 2.25E-02 3.25E-04 3.32E-03 6.24E-05 1.42E-04 9.71E-04 8.01E-07 8.16E-07
 N =  38  EMAX = 1.21E-03 FOR HSO     AT Z = 1.95E+06 U = 1.25E-21 RHS =-1.51E-24  DT = 3.55E+17  TIME = 5.00E+17
 
 BEFOREOUT
 N=                    38 NN=                 10000 SN=  0.000000000000000E+000 
 NS=                     0

 TIME = 0.5000E+18     TIMEY =   1.5855E+10 YEARS

 NPHOT = 88

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 1.49E-10 2.55E-16 1.13E-02 3.02E-14 1.03E-11 1.16E-09 1.01E-08 5.56E-20 8.42E-07 2.52E-06 1.28E-07 1.04E-09
  1.50E+05 1.57E-10 3.62E-16 6.98E-03 3.52E-14 1.05E-11 1.24E-09 1.22E-08 6.27E-20 8.43E-07 2.52E-06 1.20E-07 1.07E-09
  2.50E+05 1.59E-10 5.34E-16 4.15E-03 4.10E-14 1.06E-11 1.30E-09 1.54E-08 7.06E-20 8.43E-07 2.52E-06 1.13E-07 1.05E-09
  3.50E+05 1.53E-10 7.89E-16 2.26E-03 4.55E-14 1.03E-11 1.26E-09 1.95E-08 7.67E-20 8.44E-07 2.51E-06 1.07E-07 9.60E-10
  5.50E+05 1.26E-10 1.74E-15 7.82E-04 5.78E-14 9.73E-12 1.01E-09 2.98E-08 9.67E-20 8.44E-07 2.51E-06 9.73E-08 7.03E-10
  7.50E+05 7.61E-11 3.41E-15 1.66E-04 5.56E-14 7.93E-12 7.05E-10 4.25E-08 9.23E-20 8.45E-07 2.50E-06 8.99E-08 4.48E-10
  9.50E+05 4.15E-11 5.96E-15 1.29E-05 5.64E-14 6.28E-12 4.76E-10 5.87E-08 9.00E-20 8.45E-07 2.50E-06 8.41E-08 2.55E-10
  1.15E+06 2.31E-11 1.40E-14 9.18E-07 7.50E-14 4.85E-12 2.65E-10 1.00E-07 1.17E-19 8.45E-07 2.49E-06 7.56E-08 1.06E-10
  1.35E+06 1.82E-11 7.73E-14 9.96E-07 9.87E-14 3.38E-12 7.86E-11 2.88E-07 1.52E-19 8.45E-07 2.45E-06 5.58E-08 4.71E-11
  1.55E+06 2.22E-11 3.89E-13 1.21E-06 1.77E-13 3.54E-12 4.77E-11 7.54E-07 2.22E-19 8.41E-07 2.35E-06 3.20E-08 4.61E-11
  1.75E+06 3.09E-11 1.54E-12 1.59E-06 3.32E-13 5.52E-12 6.62E-11 1.43E-06 3.84E-19 8.30E-07 2.16E-06 1.86E-08 6.28E-11
  1.95E+06 3.97E-11 4.75E-12 2.06E-06 6.30E-13 9.38E-12 1.12E-10 2.16E-06 8.53E-19 8.11E-07 1.93E-06 1.37E-08 7.44E-11
  2.15E+06 4.84E-11 1.23E-11 2.56E-06 1.26E-12 1.60E-11 1.90E-10 2.81E-06 2.36E-18 7.84E-07 1.70E-06 1.24E-08 7.83E-11
  2.35E+06 5.90E-11 2.95E-11 3.05E-06 2.62E-12 2.70E-11 2.94E-10 3.24E-06 7.97E-18 7.52E-07 1.47E-06 1.22E-08 7.99E-11
  2.55E+06 6.85E-11 6.67E-11 3.52E-06 5.55E-12 4.18E-11 3.66E-10 3.38E-06 3.10E-17 7.17E-07 1.25E-06 1.22E-08 7.33E-11
  2.75E+06 7.44E-11 1.45E-10 3.95E-06 1.18E-11 5.74E-11 3.52E-10 3.23E-06 1.36E-16 6.81E-07 1.05E-06 1.19E-08 5.90E-11
  2.95E+06 7.56E-11 3.08E-10 4.34E-06 2.48E-11 6.97E-11 2.60E-10 2.79E-06 6.62E-16 6.49E-07 8.67E-07 1.12E-08 4.17E-11
  3.15E+06 7.28E-11 6.44E-10 4.68E-06 5.05E-11 7.65E-11 1.61E-10 2.16E-06 3.39E-15 6.27E-07 7.05E-07 1.03E-08 2.67E-11
  3.35E+06 6.93E-11 1.33E-09 4.96E-06 9.03E-11 8.11E-11 1.01E-10 1.51E-06 1.62E-14 6.21E-07 5.69E-07 1.00E-08 1.78E-11
  3.55E+06 6.67E-11 2.61E-09 5.14E-06 1.34E-10 8.89E-11 7.36E-11 1.06E-06 6.33E-14 6.42E-07 4.62E-07 1.06E-08 1.42E-11
  3.75E+06 5.69E-11 4.49E-09 5.24E-06 1.75E-10 1.00E-10 6.53E-11 7.98E-07 1.87E-13 6.94E-07 3.84E-07 1.13E-08 1.19E-11
  3.95E+06 4.49E-11 6.94E-09 5.26E-06 2.17E-10 1.14E-10 6.53E-11 6.26E-07 4.58E-13 7.76E-07 3.30E-07 1.23E-08 1.01E-11
  4.15E+06 3.44E-11 9.90E-09 5.22E-06 2.63E-10 1.33E-10 7.02E-11 4.90E-07 1.01E-12 8.84E-07 2.91E-07 1.42E-08 8.52E-12
  4.35E+06 2.67E-11 1.34E-08 5.15E-06 3.20E-10 1.58E-10 7.88E-11 3.68E-07 2.17E-12 1.01E-06 2.60E-07 1.73E-08 7.21E-12
  4.55E+06 2.09E-11 1.73E-08 5.04E-06 3.97E-10 1.94E-10 9.32E-11 2.64E-07 4.57E-12 1.16E-06 2.34E-07 2.20E-08 6.00E-12
  4.75E+06 1.62E-11 2.12E-08 4.92E-06 5.06E-10 2.47E-10 1.18E-10 1.84E-07 9.49E-12 1.33E-06 2.09E-07 2.89E-08 4.82E-12
  4.95E+06 1.42E-11 2.49E-08 4.77E-06 6.68E-10 3.25E-10 1.59E-10 1.24E-07 1.97E-11 1.52E-06 1.84E-07 4.03E-08 3.70E-12
  5.15E+06 2.03E-11 2.82E-08 4.59E-06 9.35E-10 4.56E-10 2.35E-10 7.79E-08 4.28E-11 1.74E-06 1.59E-07 5.99E-08 2.78E-12
  5.35E+06 3.95E-11 3.07E-08 4.40E-06 1.39E-09 6.82E-10 3.82E-10 4.66E-08 9.53E-11 1.97E-06 1.33E-07 9.28E-08 2.04E-12
  5.55E+06 7.07E-11 3.34E-08 4.18E-06 2.12E-09 1.04E-09 6.37E-10 2.79E-08 2.19E-10 2.23E-06 1.08E-07 1.45E-07 1.47E-12
  5.75E+06 1.06E-10 3.80E-08 3.94E-06 3.16E-09 1.53E-09 1.01E-09 1.74E-08 5.12E-10 2.51E-06 8.40E-08 2.25E-07 1.03E-12
  5.95E+06 1.36E-10 4.60E-08 3.66E-06 4.52E-09 2.15E-09 1.44E-09 1.14E-08 1.21E-09 2.81E-06 6.38E-08 3.40E-07 7.02E-13
  6.15E+06 1.57E-10 5.96E-08 3.35E-06 6.16E-09 2.83E-09 1.81E-09 7.55E-09 2.94E-09 3.14E-06 4.75E-08 5.02E-07 4.79E-13
  6.35E+06 1.69E-10 8.13E-08 3.02E-06 8.00E-09 3.47E-09 2.00E-09 5.23E-09 7.01E-09 3.47E-06 3.51E-08 7.23E-07 3.12E-13
  6.55E+06 1.74E-10 1.17E-07 2.68E-06 9.90E-09 3.96E-09 1.96E-09 3.76E-09 1.65E-08 3.82E-06 2.59E-08 1.02E-06 1.91E-13
  6.75E+06 1.75E-10 1.77E-07 2.33E-06 1.17E-08 4.20E-09 1.72E-09 2.78E-09 3.86E-08 4.15E-06 1.93E-08 1.41E-06 1.06E-13
  6.95E+06 1.57E-10 2.62E-07 1.99E-06 1.74E-08 5.09E-09 1.44E-09 1.87E-09 1.11E-07 4.45E-06 1.45E-08 1.90E-06 5.06E-14
  7.15E+06 1.85E-10 6.07E-06 1.58E-06 3.08E-09 1.14E-09 5.18E-10 1.24E-08 5.95E-07 4.61E-06 1.12E-08 2.53E-06 1.63E-14
  7.35E+06 7.98E-11 4.94E-05 1.23E-06 7.77E-10 2.17E-10 1.49E-10 4.13E-08 1.20E-06 4.65E-06 8.74E-09 3.20E-06 5.48E-15
  7.55E+06 2.90E-11 1.72E-04 9.39E-07 3.69E-10 6.59E-11 4.12E-11 7.25E-08 1.73E-06 4.66E-06 6.74E-09 3.94E-06 1.85E-15
  7.75E+06 1.37E-11 4.14E-04 7.07E-07 2.12E-10 2.46E-11 1.10E-11 9.72E-08 2.15E-06 4.66E-06 5.16E-09 4.74E-06 6.22E-16
  7.95E+06 8.08E-12 8.12E-04 5.26E-07 1.32E-10 1.04E-11 2.83E-12 1.15E-07 2.48E-06 4.65E-06 3.93E-09 5.62E-06 2.09E-16
  8.15E+06 5.91E-12 1.39E-03 3.88E-07 8.46E-11 4.82E-12 7.28E-13 1.29E-07 2.73E-06 4.65E-06 2.98E-09 6.57E-06 7.05E-17
  8.35E+06 4.75E-12 2.19E-03 2.85E-07 5.29E-11 2.33E-12 1.90E-13 1.30E-07 2.91E-06 4.64E-06 2.27E-09 7.62E-06 2.40E-17
  8.55E+06 4.07E-12 3.23E-03 2.08E-07 3.19E-11 1.16E-12 5.10E-14 1.19E-07 3.04E-06 4.64E-06 1.73E-09 8.77E-06 8.25E-18
  8.75E+06 3.20E-12 4.56E-03 1.52E-07 1.77E-11 5.79E-13 1.39E-14 9.09E-08 3.13E-06 4.63E-06 1.33E-09 1.01E-05 2.87E-18
  8.95E+06 2.60E-12 6.19E-03 1.10E-07 9.47E-12 2.94E-13 3.89E-15 6.49E-08 3.21E-06 4.62E-06 1.03E-09 1.15E-05 1.01E-18
  9.15E+06 1.95E-12 8.17E-03 8.05E-08 4.80E-12 1.49E-13 1.11E-15 4.04E-08 3.26E-06 4.61E-06 7.98E-10 1.31E-05 3.61E-19
  9.35E+06 1.54E-12 1.05E-02 5.91E-08 2.41E-12 7.69E-14 3.21E-16 2.44E-08 3.29E-06 4.60E-06 6.29E-10 1.48E-05 1.31E-19
  9.55E+06 1.27E-12 1.31E-02 4.42E-08 1.20E-12 4.03E-14 9.67E-17 1.41E-08 3.32E-06 4.57E-06 5.05E-10 1.66E-05 4.87E-20
  9.75E+06 1.08E-12 1.59E-02 3.44E-08 6.11E-13 2.13E-14 3.15E-17 7.79E-09 3.32E-06 4.53E-06 4.19E-10 1.84E-05 1.94E-20
  9.95E+06 9.53E-13 1.90E-02 2.86E-08 3.32E-13 1.14E-14 1.45E-17 4.14E-09 3.31E-06 4.47E-06 3.62E-10 2.01E-05 1.03E-20
     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  

 TP, TL
           9.23E+10 2.20E+15 3.11E+11 3.27E+12 2.85E+12 1.05E+11 2.19E+15 2.47E+12 4.49E+10 0.00E+00 1.08E+11 1.01E+11
           9.15E+10 2.20E+15 1.65E+11 3.27E+12 2.85E+12 9.98E+10 2.19E+15 2.47E+12 3.77E+10 1.14E+11 3.29E+11 9.60E+10

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 6.41E-12 8.81E-08 1.88E-12 4.46E-12 6.32E-15 1.73E-11 9.36E-14 1.31E-15 4.32E-18 4.08E-23 6.55E-10 6.84E-14
  1.50E+05 6.04E-12 8.81E-08 2.40E-12 5.18E-12 8.43E-15 2.62E-11 2.46E-13 1.44E-15 8.92E-18 8.48E-23 6.44E-10 7.05E-14
  2.50E+05 5.59E-12 8.80E-08 3.01E-12 6.03E-12 1.10E-14 3.74E-11 6.63E-13 1.63E-15 1.99E-17 2.06E-22 6.34E-10 7.48E-14
  3.50E+05 4.93E-12 8.80E-08 3.78E-12 6.93E-12 1.36E-14 4.83E-11 1.77E-12 1.82E-15 4.70E-17 5.58E-22 6.24E-10 8.08E-14
  5.50E+05 4.03E-12 8.78E-08 5.40E-12 8.42E-12 1.86E-14 6.32E-11 7.92E-12 2.14E-15 1.94E-16 5.58E-21 6.04E-10 1.36E-13
  7.50E+05 2.80E-12 8.77E-08 4.72E-12 5.58E-12 1.21E-14 6.41E-11 2.38E-11 1.46E-15 3.98E-16 9.22E-20 5.92E-10 1.85E-13
  9.50E+05 1.59E-12 8.75E-08 4.66E-12 3.73E-12 9.82E-15 6.22E-11 3.33E-11 1.08E-15 1.32E-15 2.13E-18 5.88E-10 1.99E-13
  1.15E+06 8.67E-13 8.70E-08 7.99E-12 5.00E-12 1.69E-14 6.91E-11 3.10E-11 1.63E-15 3.83E-15 3.68E-17 5.81E-10 2.97E-13
  1.35E+06 9.76E-13 8.44E-08 1.03E-11 1.10E-11 1.72E-14 1.16E-10 2.91E-11 6.26E-15 2.31E-14 6.08E-16 5.52E-10 7.91E-13
  1.55E+06 1.50E-12 7.70E-08 1.25E-11 2.45E-11 2.22E-14 2.35E-10 3.51E-11 3.82E-14 2.11E-13 1.37E-14 4.83E-10 3.74E-12
  1.75E+06 2.33E-12 6.47E-08 1.73E-11 5.07E-11 3.13E-14 3.95E-10 5.26E-11 1.24E-13 9.01E-13 6.38E-14 3.85E-10 1.26E-11
  1.95E+06 2.88E-12 4.98E-08 2.81E-11 9.55E-11 5.35E-14 5.41E-10 7.50E-11 2.50E-13 2.06E-12 1.29E-13 2.84E-10 3.01E-11
  2.15E+06 3.21E-12 3.56E-08 4.90E-11 1.59E-10 1.05E-13 6.32E-10 8.90E-11 3.76E-13 2.91E-12 1.87E-13 1.99E-10 5.92E-11
  2.35E+06 3.80E-12 2.39E-08 8.42E-11 2.38E-10 2.07E-13 6.64E-10 8.53E-11 4.59E-13 2.75E-12 2.02E-13 1.33E-10 1.01E-10
  2.55E+06 4.56E-12 1.52E-08 1.39E-10 3.09E-10 3.96E-13 6.40E-10 6.29E-11 4.76E-13 1.85E-12 1.90E-13 8.48E-11 1.46E-10
  2.75E+06 5.53E-12 9.21E-09 2.14E-10 3.43E-10 7.11E-13 5.61E-10 3.47E-11 4.27E-13 9.02E-13 1.60E-13 5.13E-11 1.77E-10
  2.95E+06 6.69E-12 5.39E-09 3.07E-10 3.20E-10 1.17E-12 4.38E-10 1.43E-11 3.34E-13 3.24E-13 1.20E-13 2.91E-11 1.79E-10
  3.15E+06 7.91E-12 3.09E-09 4.07E-10 2.47E-10 1.74E-12 2.91E-10 4.51E-12 2.26E-13 8.43E-14 7.49E-14 1.54E-11 1.49E-10
  3.35E+06 9.21E-12 1.76E-09 4.92E-10 1.56E-10 2.00E-12 1.45E-10 1.22E-12 1.25E-13 1.51E-14 3.10E-14 7.75E-12 9.77E-11
  3.55E+06 1.08E-11 1.01E-09 5.12E-10 8.25E-11 1.61E-12 5.20E-11 3.13E-13 5.54E-14 1.85E-15 7.90E-15 3.85E-12 5.26E-11
  3.75E+06 1.10E-11 5.87E-10 4.63E-10 3.92E-11 1.10E-12 1.70E-11 8.85E-14 2.29E-14 2.18E-16 2.58E-15 2.03E-12 3.13E-11
  3.95E+06 1.00E-11 3.54E-10 3.90E-10 1.82E-11 7.09E-13 5.73E-12 2.78E-14 9.34E-15 2.72E-17 1.05E-15 1.19E-12 2.11E-11
  4.15E+06 8.52E-12 2.22E-10 3.20E-10 8.78E-12 4.49E-13 2.05E-12 9.68E-15 3.84E-15 3.69E-18 4.15E-16 7.80E-13 1.50E-11
  4.35E+06 7.18E-12 1.44E-10 2.65E-10 4.60E-12 2.79E-13 7.89E-13 3.69E-15 1.63E-15 5.53E-19 1.37E-16 5.58E-13 1.04E-11
  4.55E+06 5.91E-12 9.69E-11 2.25E-10 2.78E-12 1.76E-13 3.46E-13 1.63E-15 7.47E-16 1.01E-19 4.00E-17 4.27E-13 7.10E-12
  4.75E+06 4.60E-12 6.73E-11 1.98E-10 1.98E-12 1.17E-13 1.85E-13 8.79E-16 3.91E-16 2.47E-20 1.10E-17 3.44E-13 4.97E-12
  4.95E+06 3.37E-12 4.77E-11 1.81E-10 1.68E-12 8.32E-14 1.20E-13 5.74E-16 2.36E-16 8.10E-21 2.74E-18 2.88E-13 3.47E-12
  5.15E+06 2.44E-12 3.42E-11 1.71E-10 1.68E-12 6.17E-14 9.25E-14 4.43E-16 1.58E-16 3.31E-21 5.41E-19 2.47E-13 2.29E-12
  5.35E+06 1.68E-12 2.49E-11 1.66E-10 1.94E-12 4.96E-14 8.65E-14 4.10E-16 1.21E-16 1.75E-21 9.63E-20 2.17E-13 1.53E-12
  5.55E+06 1.14E-12 1.81E-11 1.63E-10 2.33E-12 4.12E-14 8.58E-14 3.97E-16 9.85E-17 1.02E-21 1.62E-20 1.95E-13 1.01E-12
  5.75E+06 7.62E-13 1.31E-11 1.63E-10 2.66E-12 3.36E-14 7.89E-14 3.55E-16 7.95E-17 5.49E-22 2.75E-21 1.79E-13 6.40E-13
  5.95E+06 5.07E-13 9.21E-12 1.62E-10 2.74E-12 2.62E-14 6.30E-14 2.75E-16 5.94E-17 2.46E-22 4.85E-22 1.66E-13 3.88E-13
  6.15E+06 3.59E-13 6.28E-12 1.62E-10 2.47E-12 1.86E-14 4.11E-14 1.73E-16 3.72E-17 7.76E-23 8.54E-23 1.57E-13 2.17E-13
